city,cluster,s1_candidate,selection_count
sano,66,c066_r17_B_incremental.csv,188
sano,66,c066_r18_B_incremental.csv,220
sano,66,c066_r19_B_incremental.csv,200
sano,66,c066_r20_B_incremental.csv,190
sano,66,c066_r21_B_incremental.csv,200
sano,66,c066_r22_B_incremental.csv,219
sano,66,c066_r23_B_incremental.csv,206
sano,67,c067_r00_A_steiner.csv,221
sano,67,c067_r01_A_steiner.csv,203
sano,67,c067_r02_A_steiner.csv,216
sano,67,c067_r03_A_steiner.csv,206
sano,67,c067_r04_A_steiner.csv,222
sano,67,c067_r05_A_steiner.csv,205
sano,67,c067_r06_A_steiner.csv,214
sano,67,c067_r07_A_steiner.csv,215
sano,67,c067_r08_A_steiner.csv,182
sano,67,c067_r09_A_steiner.csv,200
sano,67,c067_r10_A_steiner.csv,194
sano,67,c067_r11_A_steiner.csv,186
sano,67,c067_r12_B_incremental.csv,227
sano,67,c067_r13_B_incremental.csv,171
sano,67,c067_r14_B_incremental.csv,201
sano,67,c067_r15_B_incremental.csv,200
sano,67,c067_r16_B_incremental.csv,215
sano,67,c067_r17_B_incremental.csv,228
sano,67,c067_r18_B_incremental.csv,210
sano,67,c067_r19_B_incremental.csv,186
sano,67,c067_r20_B_incremental.csv,205
sano,67,c067_r21_B_incremental.csv,226
sano,67,c067_r22_B_incremental.csv,220
sano,67,c067_r23_B_incremental.csv,247
sano,68,c068_r00_A_steiner.csv,201
sano,68,c068_r01_A_steiner.csv,193
sano,68,c068_r02_A_steiner.csv,224
sano,68,c068_r03_A_steiner.csv,218
sano,68,c068_r04_A_steiner.csv,209
sano,68,c068_r05_A_steiner.csv,214
sano,68,c068_r06_A_steiner.csv,183
sano,68,c068_r07_A_steiner.csv,215
sano,68,c068_r08_A_steiner.csv,203
sano,68,c068_r09_A_steiner.csv,220
sano,68,c068_r10_A_steiner.csv,213
sano,68,c068_r11_A_steiner.csv,219
sano,68,c068_r12_B_incremental.csv,237
sano,68,c068_r13_B_incremental.csv,211
sano,68,c068_r14_B_incremental.csv,188
sano,68,c068_r15_B_incremental.csv,198
sano,68,c068_r16_B_incremental.csv,220
sano,68,c068_r17_B_incremental.csv,181
sano,68,c068_r18_B_incremental.csv,207
sano,68,c068_r19_B_incremental.csv,203
sano,68,c068_r20_B_incremental.csv,220
sano,68,c068_r21_B_incremental.csv,209
sano,68,c068_r22_B_incremental.csv,218
sano,68,c068_r23_B_incremental.csv,196
sano,69,c069_r00_A_steiner.csv,203
sano,69,c069_r01_A_steiner.csv,202
sano,69,c069_r02_A_steiner.csv,190
sano,69,c069_r03_A_steiner.csv,203
sano,69,c069_r04_A_steiner.csv,200
sano,69,c069_r05_A_steiner.csv,227
sano,69,c069_r06_A_steiner.csv,235
sano,69,c069_r07_A_steiner.csv,216
sano,69,c069_r08_A_steiner.csv,201
sano,69,c069_r09_A_steiner.csv,217
sano,69,c069_r10_A_steiner.csv,204
sano,69,c069_r11_A_steiner.csv,193
sano,69,c069_r12_B_incremental.csv,196
sano,69,c069_r13_B_incremental.csv,199
sano,69,c069_r14_B_incremental.csv,210
sano,69,c069_r15_B_incremental.csv,189
sano,69,c069_r16_B_incremental.csv,213
sano,69,c069_r17_B_incremental.csv,210
sano,69,c069_r18_B_incremental.csv,232
sano,69,c069_r19_B_incremental.csv,205
sano,69,c069_r20_B_incremental.csv,214
sano,69,c069_r21_B_incremental.csv,196
sano,69,c069_r22_B_incremental.csv,231
sano,69,c069_r23_B_incremental.csv,214
sano,70,c070_r00_A_steiner.csv,202
sano,70,c070_r01_A_steiner.csv,205
sano,70,c070_r02_A_steiner.csv,213
sano,70,c070_r03_A_steiner.csv,187
sano,70,c070_r04_A_steiner.csv,229
sano,70,c070_r05_A_steiner.csv,203
sano,70,c070_r06_A_steiner.csv,226
sano,70,c070_r07_A_steiner.csv,198
sano,70,c070_r08_A_steiner.csv,217
sano,70,c070_r09_A_steiner.csv,205
sano,70,c070_r10_A_steiner.csv,203
sano,70,c070_r11_A_steiner.csv,202
sano,70,c070_r12_B_incremental.csv,223
sano,70,c070_r13_B_incremental.csv,198
sano,70,c070_r14_B_incremental.csv,204
sano,70,c070_r15_B_incremental.csv,214
sano,70,c070_r16_B_incremental.csv,174
sano,70,c070_r17_B_incremental.csv,226
sano,70,c070_r18_B_incremental.csv,206
sano,70,c070_r19_B_incremental.csv,233
sano,70,c070_r20_B_incremental.csv,206
sano,70,c070_r21_B_incremental.csv,214
sano,70,c070_r22_B_incremental.csv,200
sano,70,c070_r23_B_incremental.csv,212
sano,71,c071_r00_A_steiner.csv,197
sano,71,c071_r01_A_steiner.csv,211
sano,71,c071_r02_A_steiner.csv,200
sano,71,c071_r03_A_steiner.csv,213
sano,71,c071_r04_A_steiner.csv,202
sano,71,c071_r05_A_steiner.csv,209
sano,71,c071_r06_A_steiner.csv,204
sano,71,c071_r07_A_steiner.csv,202
sano,71,c071_r08_A_steiner.csv,220
sano,71,c071_r09_A_steiner.csv,216
sano,71,c071_r10_A_steiner.csv,213
sano,71,c071_r11_A_steiner.csv,218
sano,71,c071_r12_B_incremental.csv,199
sano,71,c071_r13_B_incremental.csv,227
sano,71,c071_r14_B_incremental.csv,202
sano,71,c071_r15_B_incremental.csv,216
sano,71,c071_r16_B_incremental.csv,226
sano,71,c071_r17_B_incremental.csv,202
sano,71,c071_r18_B_incremental.csv,189
sano,71,c071_r19_B_incremental.csv,197
sano,71,c071_r20_B_incremental.csv,209
sano,71,c071_r21_B_incremental.csv,219
sano,71,c071_r22_B_incremental.csv,196
sano,71,c071_r23_B_incremental.csv,213
sano,72,c072_r00_A_steiner.csv,220
sano,72,c072_r01_A_steiner.csv,229
sano,72,c072_r02_A_steiner.csv,191
sano,72,c072_r03_A_steiner.csv,203
sano,72,c072_r04_A_steiner.csv,202
sano,72,c072_r05_A_steiner.csv,197
sano,72,c072_r06_A_steiner.csv,218
sano,72,c072_r07_A_steiner.csv,211
sano,72,c072_r08_A_steiner.csv,209
sano,72,c072_r09_A_steiner.csv,197
sano,72,c072_r10_A_steiner.csv,199
sano,72,c072_r11_A_steiner.csv,206
sano,72,c072_r12_B_incremental.csv,218
sano,72,c072_r13_B_incremental.csv,231
sano,72,c072_r14_B_incremental.csv,200
sano,72,c072_r15_B_incremental.csv,188
sano,72,c072_r16_B_incremental.csv,200
sano,72,c072_r17_B_incremental.csv,225
sano,72,c072_r18_B_incremental.csv,219
sano,72,c072_r19_B_incremental.csv,214
sano,72,c072_r20_B_incremental.csv,188
sano,72,c072_r21_B_incremental.csv,231
sano,72,c072_r22_B_incremental.csv,196
sano,72,c072_r23_B_incremental.csv,208
sano,73,c073_r00_A_steiner.csv,186
sano,73,c073_r01_A_steiner.csv,257
sano,73,c073_r02_A_steiner.csv,223
sano,73,c073_r03_A_steiner.csv,216
sano,73,c073_r04_A_steiner.csv,198
sano,73,c073_r05_A_steiner.csv,221
sano,73,c073_r06_A_steiner.csv,208
sano,73,c073_r07_A_steiner.csv,204
sano,73,c073_r08_A_steiner.csv,207
sano,73,c073_r09_A_steiner.csv,208
sano,73,c073_r10_A_steiner.csv,212
sano,73,c073_r11_A_steiner.csv,201
sano,73,c073_r12_B_incremental.csv,208
sano,73,c073_r13_B_incremental.csv,197
sano,73,c073_r14_B_incremental.csv,197
sano,73,c073_r15_B_incremental.csv,193
sano,73,c073_r16_B_incremental.csv,206
sano,73,c073_r17_B_incremental.csv,196
sano,73,c073_r18_B_incremental.csv,207
sano,73,c073_r19_B_incremental.csv,212
sano,73,c073_r20_B_incremental.csv,198
sano,73,c073_r21_B_incremental.csv,224
sano,73,c073_r22_B_incremental.csv,211
sano,73,c073_r23_B_incremental.csv,210
sano,74,c074_r00_A_steiner.csv,222
sano,74,c074_r01_A_steiner.csv,239
sano,74,c074_r02_A_steiner.csv,199
sano,74,c074_r03_A_steiner.csv,209
sano,74,c074_r04_A_steiner.csv,196
sano,74,c074_r05_A_steiner.csv,202
sano,74,c074_r06_A_steiner.csv,219
sano,74,c074_r07_A_steiner.csv,194
sano,74,c074_r08_A_steiner.csv,175
sano,74,c074_r09_A_steiner.csv,228
sano,74,c074_r10_A_steiner.csv,189
sano,74,c074_r11_A_steiner.csv,220
sano,74,c074_r12_B_incremental.csv,195
sano,74,c074_r13_B_incremental.csv,221
sano,74,c074_r14_B_incremental.csv,188
sano,74,c074_r15_B_incremental.csv,209
sano,74,c074_r16_B_incremental.csv,222
sano,74,c074_r17_B_incremental.csv,196
sano,74,c074_r18_B_incremental.csv,212
sano,74,c074_r19_B_incremental.csv,222
sano,74,c074_r20_B_incremental.csv,200
sano,74,c074_r21_B_incremental.csv,222
sano,74,c074_r22_B_incremental.csv,209
sano,74,c074_r23_B_incremental.csv,212
sano,75,c075_r00_A_steiner.csv,215
sano,75,c075_r01_A_steiner.csv,225
sano,75,c075_r02_A_steiner.csv,202
sano,75,c075_r03_A_steiner.csv,219
sano,75,c075_r04_A_steiner.csv,198
sano,75,c075_r05_A_steiner.csv,221
sano,75,c075_r06_A_steiner.csv,193
sano,75,c075_r07_A_steiner.csv,192
sano,75,c075_r08_A_steiner.csv,224
sano,75,c075_r09_A_steiner.csv,211
sano,75,c075_r10_A_steiner.csv,209
sano,75,c075_r11_A_steiner.csv,216
sano,75,c075_r12_B_incremental.csv,208
sano,75,c075_r13_B_incremental.csv,195
sano,75,c075_r14_B_incremental.csv,220
sano,75,c075_r15_B_incremental.csv,211
sano,75,c075_r16_B_incremental.csv,192
sano,75,c075_r17_B_incremental.csv,217
sano,75,c075_r18_B_incremental.csv,222
sano,75,c075_r19_B_incremental.csv,207
sano,75,c075_r20_B_incremental.csv,178
sano,75,c075_r21_B_incremental.csv,213
sano,75,c075_r22_B_incremental.csv,207
sano,75,c075_r23_B_incremental.csv,205
sano,76,c076_r00_A_steiner.csv,237
sano,76,c076_r01_A_steiner.csv,226
sano,76,c076_r02_A_steiner.csv,218
sano,76,c076_r03_A_steiner.csv,208
sano,76,c076_r04_A_steiner.csv,207
sano,76,c076_r05_A_steiner.csv,213
sano,76,c076_r06_A_steiner.csv,188
sano,76,c076_r07_A_steiner.csv,202
sano,76,c076_r08_A_steiner.csv,238
sano,76,c076_r09_A_steiner.csv,206
sano,76,c076_r10_A_steiner.csv,183
sano,76,c076_r11_A_steiner.csv,199
sano,76,c076_r12_B_incremental.csv,207
sano,76,c076_r13_B_incremental.csv,194
sano,76,c076_r14_B_incremental.csv,197
sano,76,c076_r15_B_incremental.csv,229
sano,76,c076_r16_B_incremental.csv,193
sano,76,c076_r17_B_incremental.csv,247
sano,76,c076_r18_B_incremental.csv,210
sano,76,c076_r19_B_incremental.csv,202
sano,76,c076_r20_B_incremental.csv,196
sano,76,c076_r21_B_incremental.csv,224
sano,76,c076_r22_B_incremental.csv,185
sano,76,c076_r23_B_incremental.csv,191
sano,77,c077_r00_A_steiner.csv,187
sano,77,c077_r01_A_steiner.csv,213
sano,77,c077_r02_A_steiner.csv,220
sano,77,c077_r03_A_steiner.csv,204
sano,77,c077_r04_A_steiner.csv,198
sano,77,c077_r05_A_steiner.csv,228
sano,77,c077_r06_A_steiner.csv,193
sano,77,c077_r07_A_steiner.csv,195
sano,77,c077_r08_A_steiner.csv,192
sano,77,c077_r09_A_steiner.csv,212
sano,77,c077_r10_A_steiner.csv,225
sano,77,c077_r11_A_steiner.csv,201
sano,77,c077_r12_B_incremental.csv,194
sano,77,c077_r13_B_incremental.csv,208
sano,77,c077_r14_B_incremental.csv,200
sano,77,c077_r15_B_incremental.csv,215
sano,77,c077_r16_B_incremental.csv,235
sano,77,c077_r17_B_incremental.csv,195
sano,77,c077_r18_B_incremental.csv,201
sano,77,c077_r19_B_incremental.csv,215
sano,77,c077_r20_B_incremental.csv,213
sano,77,c077_r21_B_incremental.csv,219
sano,77,c077_r22_B_incremental.csv,213
sano,77,c077_r23_B_incremental.csv,224
sano,78,c078_r00_A_steiner.csv,213
sano,78,c078_r01_A_steiner.csv,211
sano,78,c078_r02_A_steiner.csv,227
sano,78,c078_r03_A_steiner.csv,226
sano,78,c078_r04_A_steiner.csv,196
sano,78,c078_r05_A_steiner.csv,208
sano,78,c078_r06_A_steiner.csv,225
sano,78,c078_r07_A_steiner.csv,206
sano,78,c078_r08_A_steiner.csv,225
sano,78,c078_r09_A_steiner.csv,206
sano,78,c078_r10_A_steiner.csv,213
sano,78,c078_r11_A_steiner.csv,184
sano,78,c078_r12_B_incremental.csv,201
sano,78,c078_r13_B_incremental.csv,209
sano,78,c078_r14_B_incremental.csv,199
sano,78,c078_r15_B_incremental.csv,193
sano,78,c078_r16_B_incremental.csv,238
sano,78,c078_r17_B_incremental.csv,191
sano,78,c078_r18_B_incremental.csv,198
sano,78,c078_r19_B_incremental.csv,215
sano,78,c078_r20_B_incremental.csv,195
sano,78,c078_r21_B_incremental.csv,209
sano,78,c078_r22_B_incremental.csv,222
sano,78,c078_r23_B_incremental.csv,190
sano,79,c079_r00_A_steiner.csv,203
sano,79,c079_r01_A_steiner.csv,210
sano,79,c079_r02_A_steiner.csv,180
sano,79,c079_r03_A_steiner.csv,194
sano,79,c079_r04_A_steiner.csv,193
sano,79,c079_r05_A_steiner.csv,200
sano,79,c079_r06_A_steiner.csv,205
sano,79,c079_r07_A_steiner.csv,217
sano,79,c079_r08_A_steiner.csv,227
sano,79,c079_r09_A_steiner.csv,227
sano,79,c079_r10_A_steiner.csv,223
sano,79,c079_r11_A_steiner.csv,226
sano,79,c079_r12_B_incremental.csv,231
sano,79,c079_r13_B_incremental.csv,198
sano,79,c079_r14_B_incremental.csv,197
sano,79,c079_r15_B_incremental.csv,221
sano,79,c079_r16_B_incremental.csv,219
sano,79,c079_r17_B_incremental.csv,184
sano,79,c079_r18_B_incremental.csv,215
sano,79,c079_r19_B_incremental.csv,189
sano,79,c079_r20_B_incremental.csv,216
sano,79,c079_r21_B_incremental.csv,210
sano,79,c079_r22_B_incremental.csv,207
sano,79,c079_r23_B_incremental.csv,208
sano,80,c080_r00_A_steiner.csv,206
sano,80,c080_r01_A_steiner.csv,205
sano,80,c080_r02_A_steiner.csv,194
sano,80,c080_r03_A_steiner.csv,205
sano,80,c080_r04_A_steiner.csv,196
sano,80,c080_r05_A_steiner.csv,212
sano,80,c080_r06_A_steiner.csv,216
sano,80,c080_r07_A_steiner.csv,201
sano,80,c080_r08_A_steiner.csv,206
sano,80,c080_r09_A_steiner.csv,233
sano,80,c080_r10_A_steiner.csv,214
sano,80,c080_r11_A_steiner.csv,208
sano,80,c080_r12_B_incremental.csv,195
sano,80,c080_r13_B_incremental.csv,202
sano,80,c080_r14_B_incremental.csv,200
sano,80,c080_r15_B_incremental.csv,213
sano,80,c080_r16_B_incremental.csv,232
sano,80,c080_r17_B_incremental.csv,199
sano,80,c080_r18_B_incremental.csv,241
sano,80,c080_r19_B_incremental.csv,212
sano,80,c080_r20_B_incremental.csv,201
sano,80,c080_r21_B_incremental.csv,204
sano,80,c080_r22_B_incremental.csv,215
sano,80,c080_r23_B_incremental.csv,190
sano,81,c081_r00_A_steiner.csv,211
sano,81,c081_r01_A_steiner.csv,234
sano,81,c081_r02_A_steiner.csv,232
sano,81,c081_r03_A_steiner.csv,198
sano,81,c081_r04_A_steiner.csv,175
sano,81,c081_r05_A_steiner.csv,216
sano,81,c081_r06_A_steiner.csv,198
sano,81,c081_r07_A_steiner.csv,212
sano,81,c081_r08_A_steiner.csv,197
sano,81,c081_r09_A_steiner.csv,211
sano,81,c081_r10_A_steiner.csv,203
sano,81,c081_r11_A_steiner.csv,205
sano,81,c081_r12_B_incremental.csv,219
sano,81,c081_r13_B_incremental.csv,237
sano,81,c081_r14_B_incremental.csv,218
sano,81,c081_r15_B_incremental.csv,202
sano,81,c081_r16_B_incremental.csv,179
sano,81,c081_r17_B_incremental.csv,215
sano,81,c081_r18_B_incremental.csv,206
sano,81,c081_r19_B_incremental.csv,238
sano,81,c081_r20_B_incremental.csv,198
sano,81,c081_r21_B_incremental.csv,190
sano,81,c081_r22_B_incremental.csv,206
sano,81,c081_r23_B_incremental.csv,200
sano,82,c082_r00_A_steiner.csv,211
sano,82,c082_r01_A_steiner.csv,219
sano,82,c082_r02_A_steiner.csv,201
sano,82,c082_r03_A_steiner.csv,192
sano,82,c082_r04_A_steiner.csv,225
sano,82,c082_r05_A_steiner.csv,203
sano,82,c082_r06_A_steiner.csv,216
sano,82,c082_r07_A_steiner.csv,223
sano,82,c082_r08_A_steiner.csv,204
sano,82,c082_r09_A_steiner.csv,186
sano,82,c082_r10_A_steiner.csv,207
sano,82,c082_r11_A_steiner.csv,207
sano,82,c082_r12_B_incremental.csv,194
sano,82,c082_r13_B_incremental.csv,210
sano,82,c082_r14_B_incremental.csv,203
sano,82,c082_r15_B_incremental.csv,205
sano,82,c082_r16_B_incremental.csv,203
sano,82,c082_r17_B_incremental.csv,227
sano,82,c082_r18_B_incremental.csv,204
sano,82,c082_r19_B_incremental.csv,232
sano,82,c082_r20_B_incremental.csv,218
sano,82,c082_r21_B_incremental.csv,195
sano,82,c082_r22_B_incremental.csv,220
sano,82,c082_r23_B_incremental.csv,195
sano,83,c083_r00_A_steiner.csv,186
sano,83,c083_r01_A_steiner.csv,193
sano,83,c083_r02_A_steiner.csv,213
sano,83,c083_r03_A_steiner.csv,179
sano,83,c083_r04_A_steiner.csv,201
sano,83,c083_r05_A_steiner.csv,204
sano,83,c083_r06_A_steiner.csv,230
sano,83,c083_r07_A_steiner.csv,202
sano,83,c083_r08_A_steiner.csv,222
sano,83,c083_r09_A_steiner.csv,214
sano,83,c083_r10_A_steiner.csv,202
sano,83,c083_r11_A_steiner.csv,231
sano,83,c083_r12_B_incremental.csv,219
sano,83,c083_r13_B_incremental.csv,206
sano,83,c083_r14_B_incremental.csv,212
sano,83,c083_r15_B_incremental.csv,196
sano,83,c083_r16_B_incremental.csv,222
sano,83,c083_r17_B_incremental.csv,216
sano,83,c083_r18_B_incremental.csv,228
sano,83,c083_r19_B_incremental.csv,208
sano,83,c083_r20_B_incremental.csv,211
sano,83,c083_r21_B_incremental.csv,186
sano,83,c083_r22_B_incremental.csv,220
sano,83,c083_r23_B_incremental.csv,199
sano,84,c084_r00_A_steiner.csv,215
sano,84,c084_r01_A_steiner.csv,219
sano,84,c084_r02_A_steiner.csv,212
sano,84,c084_r03_A_steiner.csv,209
sano,84,c084_r04_A_steiner.csv,214
sano,84,c084_r05_A_steiner.csv,210
sano,84,c084_r06_A_steiner.csv,190
sano,84,c084_r07_A_steiner.csv,208
sano,84,c084_r08_A_steiner.csv,210
sano,84,c084_r09_A_steiner.csv,240
sano,84,c084_r10_A_steiner.csv,215
sano,84,c084_r11_A_steiner.csv,177
sano,84,c084_r12_B_incremental.csv,200
sano,84,c084_r13_B_incremental.csv,222
sano,84,c084_r14_B_incremental.csv,214
sano,84,c084_r15_B_incremental.csv,202
sano,84,c084_r16_B_incremental.csv,231
sano,84,c084_r17_B_incremental.csv,210
sano,84,c084_r18_B_incremental.csv,196
sano,84,c084_r19_B_incremental.csv,212
sano,84,c084_r20_B_incremental.csv,212
sano,84,c084_r21_B_incremental.csv,207
sano,84,c084_r22_B_incremental.csv,187
sano,84,c084_r23_B_incremental.csv,188
sano,85,c085_r00_A_steiner.csv,248
sano,85,c085_r01_A_steiner.csv,206
sano,85,c085_r02_A_steiner.csv,211
sano,85,c085_r03_A_steiner.csv,193
sano,85,c085_r04_A_steiner.csv,191
sano,85,c085_r05_A_steiner.csv,207
sano,85,c085_r06_A_steiner.csv,198
sano,85,c085_r07_A_steiner.csv,211
sano,85,c085_r08_A_steiner.csv,231
sano,85,c085_r09_A_steiner.csv,189
sano,85,c085_r10_A_steiner.csv,196
sano,85,c085_r11_A_steiner.csv,204
sano,85,c085_r12_B_incremental.csv,202
sano,85,c085_r13_B_incremental.csv,194
sano,85,c085_r14_B_incremental.csv,209
sano,85,c085_r15_B_incremental.csv,193
sano,85,c085_r16_B_incremental.csv,184
sano,85,c085_r17_B_incremental.csv,200
sano,85,c085_r18_B_incremental.csv,238
sano,85,c085_r19_B_incremental.csv,218
sano,85,c085_r20_B_incremental.csv,234
sano,85,c085_r21_B_incremental.csv,218
sano,85,c085_r22_B_incremental.csv,210
sano,85,c085_r23_B_incremental.csv,215
sano,86,c086_r00_A_steiner.csv,208
sano,86,c086_r01_A_steiner.csv,219
sano,86,c086_r02_A_steiner.csv,209
sano,86,c086_r03_A_steiner.csv,189
sano,86,c086_r04_A_steiner.csv,202
sano,86,c086_r05_A_steiner.csv,198
sano,86,c086_r06_A_steiner.csv,221
sano,86,c086_r07_A_steiner.csv,218
sano,86,c086_r08_A_steiner.csv,197
sano,86,c086_r09_A_steiner.csv,215
sano,86,c086_r10_A_steiner.csv,226
sano,86,c086_r11_A_steiner.csv,200
sano,86,c086_r12_B_incremental.csv,232
sano,86,c086_r13_B_incremental.csv,185
sano,86,c086_r14_B_incremental.csv,227
sano,86,c086_r15_B_incremental.csv,197
sano,86,c086_r16_B_incremental.csv,208
sano,86,c086_r17_B_incremental.csv,218
sano,86,c086_r18_B_incremental.csv,196
sano,86,c086_r19_B_incremental.csv,212
sano,86,c086_r20_B_incremental.csv,196
sano,86,c086_r21_B_incremental.csv,198
sano,86,c086_r22_B_incremental.csv,224
sano,86,c086_r23_B_incremental.csv,205
sano,87,c087_r00_A_steiner.csv,220
sano,87,c087_r01_A_steiner.csv,223
sano,87,c087_r02_A_steiner.csv,216
sano,87,c087_r03_A_steiner.csv,224
sano,87,c087_r04_A_steiner.csv,201
sano,87,c087_r05_A_steiner.csv,202
sano,87,c087_r06_A_steiner.csv,218
sano,87,c087_r07_A_steiner.csv,225
sano,87,c087_r08_A_steiner.csv,194
sano,87,c087_r09_A_steiner.csv,232
sano,87,c087_r10_A_steiner.csv,190
sano,87,c087_r11_A_steiner.csv,187
sano,87,c087_r12_B_incremental.csv,210
sano,87,c087_r13_B_incremental.csv,205
sano,87,c087_r14_B_incremental.csv,202
sano,87,c087_r15_B_incremental.csv,191
sano,87,c087_r16_B_incremental.csv,201
sano,87,c087_r17_B_incremental.csv,219
sano,87,c087_r18_B_incremental.csv,200
sano,87,c087_r19_B_incremental.csv,214
sano,87,c087_r20_B_incremental.csv,206
sano,87,c087_r21_B_incremental.csv,211
sano,87,c087_r22_B_incremental.csv,222
sano,87,c087_r23_B_incremental.csv,187
sano,88,c088_r00_A_steiner.csv,203
sano,88,c088_r01_A_steiner.csv,181
sano,88,c088_r02_A_steiner.csv,221
sano,88,c088_r03_A_steiner.csv,203
sano,88,c088_r04_A_steiner.csv,200
sano,88,c088_r05_A_steiner.csv,199
sano,88,c088_r06_A_steiner.csv,221
sano,88,c088_r07_A_steiner.csv,219
sano,88,c088_r08_A_steiner.csv,199
sano,88,c088_r09_A_steiner.csv,219
sano,88,c088_r10_A_steiner.csv,220
sano,88,c088_r11_A_steiner.csv,214
sano,88,c088_r12_B_incremental.csv,193
sano,88,c088_r13_B_incremental.csv,200
sano,88,c088_r14_B_incremental.csv,197
sano,88,c088_r15_B_incremental.csv,201
sano,88,c088_r16_B_incremental.csv,213
sano,88,c088_r17_B_incremental.csv,186
sano,88,c088_r18_B_incremental.csv,193
sano,88,c088_r19_B_incremental.csv,205
sano,88,c088_r20_B_incremental.csv,222
sano,88,c088_r21_B_incremental.csv,240
sano,88,c088_r22_B_incremental.csv,229
sano,88,c088_r23_B_incremental.csv,222
sano,89,singleton_co_located_source,5000
sano,90,c090_r00_A_steiner.csv,199
sano,90,c090_r01_A_steiner.csv,200
sano,90,c090_r02_A_steiner.csv,232
sano,90,c090_r03_A_steiner.csv,202
sano,90,c090_r04_A_steiner.csv,228
sano,90,c090_r05_A_steiner.csv,209
sano,90,c090_r06_A_steiner.csv,186
sano,90,c090_r07_A_steiner.csv,178
sano,90,c090_r08_A_steiner.csv,207
sano,90,c090_r09_A_steiner.csv,204
sano,90,c090_r10_A_steiner.csv,206
sano,90,c090_r11_A_steiner.csv,205
sano,90,c090_r12_B_incremental.csv,188
sano,90,c090_r13_B_incremental.csv,204
sano,90,c090_r14_B_incremental.csv,176
sano,90,c090_r15_B_incremental.csv,223
sano,90,c090_r16_B_incremental.csv,228
sano,90,c090_r17_B_incremental.csv,213
sano,90,c090_r18_B_incremental.csv,223
sano,90,c090_r19_B_incremental.csv,224
sano,90,c090_r20_B_incremental.csv,199
sano,90,c090_r21_B_incremental.csv,223
sano,90,c090_r22_B_incremental.csv,219
sano,90,c090_r23_B_incremental.csv,224
sano,91,c091_r00_A_steiner.csv,193
sano,91,c091_r01_A_steiner.csv,195
sano,91,c091_r02_A_steiner.csv,210
sano,91,c091_r03_A_steiner.csv,211
sano,91,c091_r04_A_steiner.csv,195
sano,91,c091_r05_A_steiner.csv,213
sano,91,c091_r06_A_steiner.csv,208
sano,91,c091_r07_A_steiner.csv,213
sano,91,c091_r08_A_steiner.csv,193
sano,91,c091_r09_A_steiner.csv,189
sano,91,c091_r10_A_steiner.csv,179
sano,91,c091_r11_A_steiner.csv,200
sano,91,c091_r12_B_incremental.csv,223
sano,91,c091_r13_B_incremental.csv,209
sano,91,c091_r14_B_incremental.csv,195
sano,91,c091_r15_B_incremental.csv,221
sano,91,c091_r16_B_incremental.csv,219
sano,91,c091_r17_B_incremental.csv,234
sano,91,c091_r18_B_incremental.csv,225
sano,91,c091_r19_B_incremental.csv,207
sano,91,c091_r20_B_incremental.csv,233
sano,91,c091_r21_B_incremental.csv,214
sano,91,c091_r22_B_incremental.csv,200
sano,91,c091_r23_B_incremental.csv,221
sano,92,c092_r00_A_steiner.csv,218
sano,92,c092_r01_A_steiner.csv,200
sano,92,c092_r02_A_steiner.csv,198
sano,92,c092_r03_A_steiner.csv,212
sano,92,c092_r04_A_steiner.csv,226
sano,92,c092_r05_A_steiner.csv,225
sano,92,c092_r06_A_steiner.csv,216
sano,92,c092_r07_A_steiner.csv,192
sano,92,c092_r08_A_steiner.csv,203
sano,92,c092_r09_A_steiner.csv,224
sano,92,c092_r10_A_steiner.csv,214
sano,92,c092_r11_A_steiner.csv,213
sano,92,c092_r12_B_incremental.csv,184
sano,92,c092_r13_B_incremental.csv,215
sano,92,c092_r14_B_incremental.csv,206
sano,92,c092_r15_B_incremental.csv,215
sano,92,c092_r16_B_incremental.csv,203
sano,92,c092_r17_B_incremental.csv,189
sano,92,c092_r18_B_incremental.csv,186
sano,92,c092_r19_B_incremental.csv,205
sano,92,c092_r20_B_incremental.csv,208
sano,92,c092_r21_B_incremental.csv,221
sano,92,c092_r22_B_incremental.csv,211
sano,92,c092_r23_B_incremental.csv,216
sano,93,c093_r00_A_steiner.csv,201
sano,93,c093_r01_A_steiner.csv,192
sano,93,c093_r02_A_steiner.csv,228
sano,93,c093_r03_A_steiner.csv,200
sano,93,c093_r04_A_steiner.csv,188
sano,93,c093_r05_A_steiner.csv,206
sano,93,c093_r06_A_steiner.csv,193
sano,93,c093_r07_A_steiner.csv,231
sano,93,c093_r08_A_steiner.csv,240
sano,93,c093_r09_A_steiner.csv,217
sano,93,c093_r10_A_steiner.csv,226
sano,93,c093_r11_A_steiner.csv,233
sano,93,c093_r12_B_incremental.csv,207
sano,93,c093_r13_B_incremental.csv,197
sano,93,c093_r14_B_incremental.csv,201
sano,93,c093_r15_B_incremental.csv,210
sano,93,c093_r16_B_incremental.csv,213
sano,93,c093_r17_B_incremental.csv,197
sano,93,c093_r18_B_incremental.csv,198
sano,93,c093_r19_B_incremental.csv,199
sano,93,c093_r20_B_incremental.csv,213
sano,93,c093_r21_B_incremental.csv,183
sano,93,c093_r22_B_incremental.csv,212
sano,93,c093_r23_B_incremental.csv,215
sano,94,c094_r00_A_steiner.csv,178
sano,94,c094_r01_A_steiner.csv,210
sano,94,c094_r02_A_steiner.csv,218
