node,cluster
5505.0,155
1692.0,199
1720.0,394
1696.0,424
1698.0,446
6225.0,106
1704.0,55
1716.0,183
3609.0,55
1705.0,28
1723.0,141
1715.0,28
1708.0,358
4806.0,209
4639.0,253
4807.0,26
5959.0,358
1709.0,468
1721.0,97
1726.0,438
5507.0,468
1710.0,172
1714.0,324
3723.0,218
1711.0,46
1719.0,44
1717.0,411
4808.0,190
1728.0,214
1727.0,183
1722.0,183
4810.0,411
6147.0,423
1737.0,362
1725.0,354
4809.0,38
4640.0,62
1731.0,96
1747.0,225
4552.0,141
5772.0,354
1755.0,267
1740.0,60
1738.0,93
1739.0,214
5678.0,429
1730.0,141
1757.0,312
3610.0,374
1759.0,312
1736.0,96
1733.0,316
4811.0,171
4813.0,340
4641.0,96
5501.0,65
1823.0,414
1753.0,173
1744.0,93
1752.0,95
5677.0,347
1745.0,60
1741.0,65
1750.0,347
1751.0,417
1770.0,128
4553.0,327
1762.0,58
1761.0,95
1763.0,84
6204.0,317
3722.0,267
4554.0,343
1774.0,330
1769.0,243
1766.0,297
1767.0,297
1777.0,181
4555.0,283
3624.0,376
1771.0,104
4832.0,104
1772.0,317
1787.0,181
4556.0,283
1803.0,266
1807.0,269
4843.0,202
4857.0,21
4837.0,466
3623.0,229
1790.0,292
1792.0,4
6186.0,290
4854.0,195
1799.0,20
1794.0,301
1804.0,105
1798.0,105
4848.0,212
1800.0,133
4987.0,118
4864.0,20
4866.0,395
1813.0,133
4643.0,266
1838.0,149
1819.0,469
1808.0,67
1825.0,258
1827.0,258
4989.0,56
1820.0,433
1818.0,379
1826.0,272
1815.0,264
1817.0,57
4875.0,57
1831.0,486
1830.0,433
1856.0,262
1834.0,486
1857.0,305
1835.0,433
1832.0,433
4557.0,177
1853.0,156
1844.0,227
6272.0,322
6273.0,322
4558.0,7
1858.0,74
1852.0,329
1851.0,227
1845.0,370
4886.0,370
5497.0,370
1847.0,322
1865.0,153
1860.0,74
4559.0,416
1870.0,308
1868.0,17
1875.0,66
1864.0,153
1895.0,426
1867.0,479
4561.0,479
1890.0,103
1869.0,22
1893.0,302
1877.0,66
1874.0,397
5060.0,231
4562.0,479
4563.0,66
1886.0,6
1883.0,474
1884.0,6
4567.0,145
5024.0,182
5043.0,159
5042.0,233
1905.0,291
1889.0,299
4569.0,299
1901.0,389
4570.0,103
1903.0,144
5038.0,359
5047.0,353
5040.0,24
4572.0,131
1902.0,222
4571.0,131
5052.0,254
5053.0,328
3786.0,355
3789.0,471
3603.0,238
4537.0,238
3605.0,333
6191.0,333
4545.0,29
4544.0,29
4550.0,364
6108.0,142
4551.0,364
4642.0,376
4828.0,290
4831.0,290
6141.0,422
3724.0,121
4821.0,331
4825.0,121
4816.0,340
4819.0,334
4827.0,115
3732.0,298
4830.0,36
4829.0,290
4856.0,107
4988.0,363
4994.0,409
5017.0,286
5016.0,75
4889.0,284
6012.0,112
3783.0,12
4529.0,33
5691.0,435
4675.0,490
5216.0,448
6245.0,483
5192.0,388
5208.0,152
5714.0,303
4353.0,296
5712.0,373
5716.0,47
5708.0,348
4659.0,106
5503.0,62
6013.0,112
5686.0,320
5206.0,238
5218.0,442
5684.0,18
6109.0,3
4657.0,437
4564.0,391
4565.0,391
4568.0,145
4566.0,145
4636.0,404
4655.0,344
6213.0,73
6223.0,344
6216.0,293
6222.0,344
6224.0,11
4674.0,186
6160.0,489
5555.0,213
6161.0,464
5186.0,282
4812.0,138
6227.0,138
4815.0,100
4822.0,127
4814.0,334
4818.0,449
4817.0,398
4824.0,83
4855.0,20
4836.0,36
4833.0,461
4835.0,466
4844.0,461
4841.0,387
4839.0,69
4845.0,450
4847.0,430
4842.0,162
4849.0,202
4850.0,107
4846.0,400
4858.0,381
4853.0,239
4870.0,455
4860.0,223
4861.0,14
4863.0,381
4862.0,256
4885.0,421
4871.0,455
4865.0,256
4868.0,307
4872.0,369
4869.0,395
4877.0,245
4879.0,245
4873.0,207
4876.0,369
4874.0,76
4881.0,41
4878.0,217
4882.0,41
4883.0,16
4880.0,41
4887.0,78
4884.0,443
4892.0,366
4996.0,271
4990.0,240
4993.0,240
4991.0,414
5002.0,349
5001.0,129
4997.0,216
5003.0,259
4998.0,259
4999.0,406
5004.0,277
5008.0,310
5000.0,236
5009.0,211
5006.0,68
5007.0,349
5010.0,480
5013.0,310
5012.0,148
5014.0,211
5026.0,182
5011.0,188
5019.0,204
5018.0,148
5021.0,473
6153.0,356
5020.0,323
5030.0,5
5032.0,5
5022.0,476
5023.0,90
6154.0,473
5027.0,408
5028.0,90
5025.0,356
5037.0,335
5035.0,91
5034.0,160
5036.0,189
5029.0,196
5031.0,120
6152.0,91
5039.0,82
5041.0,160
5044.0,457
6151.0,462
6150.0,439
5045.0,484
5046.0,198
5049.0,415
5048.0,2
5051.0,40
6149.0,439
5054.0,40
5055.0,40
5182.0,124
5190.0,445
5184.0,119
5941.0,226
5187.0,360
5189.0,192
5191.0,288
5706.0,124
5952.0,143
5209.0,194
5204.0,27
6032.0,18
5211.0,15
6031.0,15
5228.0,39
5217.0,309
6028.0,465
5227.0,453
6027.0,99
5499.0,185
5500.0,65
5631.0,311
5679.0,249
5683.0,150
5685.0,45
5689.0,268
5693.0,250
5695.0,475
5697.0,341
5705.0,124
5707.0,124
5709.0,77
5711.0,98
5713.0,373
5715.0,201
5717.0,201
5773.0,354
5775.0,265
5942.0,393
5944.0,342
6030.0,488
6034.0,80
6142.0,422
6143.0,297
6145.0,477
6146.0,423
6148.0,173
6158.0,336
6156.0,119
6159.0,137
6211.0,437
6214.0,73
6218.0,42
6215.0,161
6217.0,352
6220.0,23
6221.0,344
6228.0,339
6235.0,61
6231.0,384
6232.0,339
6233.0,114
6238.0,92
6239.0,270
6242.0,367
6244.0,87
6246.0,241
