node,p_kw
3794,312.38730625913223
3938,78.32777268818633
3940,77.74419977986118
3941,46.06674377035781
3942,141.89483029396604
3943,74.55597529040095
3944,133.24606463850594
3945,115.1943032092945
3946,142.95387221898827
3947,62.90422577337414
3948,51.35978569279902
4020,60.081843407621236
4021,64.4583770296559
4022,98.00415337109493
4023,105.40401810463068
4024,227.31373406079268
4025,50.75296263990564
4350,125.42969271846736
4351,100.40780616382897
4352,27.508449570762952
4353,65.84248029706876
4354,34.12934474988618
4356,108.03015158434921
4357,510.03313923428226
4358,95.12360056254006
4359,107.88546785478854
4406,163.97584547151013
4407,51.705671646216025
4408,281.45340841425514
4409,72.59259397142843
4410,48.34419845218795
4411,115.3850532258852
4416,16.80982428615527
4418,61.29270887188889
4419,65.65755669212768
4424,510.6844837832997
4425,32.52121409469417
4427,166.35381382353938
4429,37.9074175148002
4528,60.23990956652926
4529,25.485400630850457
4530,11.427677257772352
4532,106.77929974884242
4534,89.00008094406309
4536,71.06275399485875
4537,40.61297208313145
4538,16.071762339250952
4539,29.698055528580582
4540,264.27436134688315
4541,37.23200288368277
4542,63.890769709930325
4543,156.8704782512735
4544,43.0956036188105
4545,60.543555445089126
4546,8.469710197779762
4547,10.166888689434971
4548,62.94887640229775
4549,147.40554081716493
4550,27.819576697416515
4551,15.542728720917264
4552,19.53302394782999
4553,29.161407424773856
4554,11.849635736501947
4555,56.020036193123204
4556,21.99016043222166
4557,38.32805255341247
4558,47.45855428843281
4559,23.494059410655023
4561,10.81231060708194
4562,68.20593793657383
4563,18.302712933331044
4564,20.547106707024486
4565,46.457323841569725
4566,3.1380671982947668
4567,36.520246010495576
4568,45.59336587071275
4569,4.541131492244981
4570,14.051211810871795
4571,3.030773882359311
4572,3.6460689095570147
4585,24.47633933901333
4587,351.0147067670323
4635,3.082883172672113
4636,126.94670474868778
4637,39.99282083562253
4638,46.79096634442956
4639,28.50238402295959
4640,6.7061736782165635
4641,5.871474046509828
4642,39.38254594892315
4643,40.26202752979596
4655,30.393305637103378
4656,45.95286980672566
4657,52.68977645512904
4658,69.90707425664141
4659,8.991135054807849
4673,76.00683467244244
4674,48.680490164965704
4675,53.88429950764784
4676,63.870306083843744
4677,16.665936881400714
4678,4.906888759605884
4679,22.664396400030732
4680,44.553002175949324
4708,94.94991405436554
4787,50.268940816025435
4788,153.92655404595806
4789,70.16920434197205
4790,40.14339757837132
4793,102.45874609968126
4806,107.17837311596945
4807,73.8594383855048
4808,13.11640206098634
4809,14.724972163791614
4810,50.03474938952655
4811,17.494206539055842
4812,108.54499833144897
4813,45.66009054129237
4814,18.185683991017093
4815,61.01724582647062
4816,29.957888537519924
4817,9.462501426724302
4818,8.818356884814522
4819,31.46136678052483
4820,13.637630498339359
4821,44.29871863069983
4822,53.33375192858816
4823,8.951912237985947
4824,58.383175665795335
4825,51.548091686747476
4826,232.87447136593315
4827,42.32786209266544
4828,60.32517667691557
4829,7.078735392280585
4830,132.96497544170361
4831,96.76012285509556
4832,31.280677072082305
4833,25.58207231332372
4835,20.97991032700498
4836,60.31007588654353
4837,39.80528362189756
4839,11.595979314790778
4841,10.236594638774655
4842,74.53793612578636
4843,20.093831583426088
4844,69.66629070079071
4845,11.069747106771894
4846,73.3189827168737
4847,14.5652713500102
4848,22.980653957227734
4849,25.915865627695958
4850,9.082516594535004
4853,16.994170036982904
4854,50.4016247025668
4855,81.75565179531259
4856,9.593956363433044
4857,3.601619811736647
4858,34.420564836656126
4860,5.417159107384417
4861,16.753515323073344
4862,25.03222554095332
4863,59.902736462739426
4864,48.60099193832461
4865,45.326481569947596
4866,44.37678921362354
4867,37.570004594352355
4868,43.647134991959945
4869,11.02398951117607
4870,35.67666822236704
4871,7.286067059085461
4872,40.073408231350754
4873,38.654544259024085
4874,16.742801979605506
4875,61.96950902402057
4876,17.972006392251775
4877,27.232185057196162
4878,46.4166855894385
4879,33.09991780023997
4880,19.984030689787136
4881,1.2987161055053544
4882,31.780381793754454
4883,15.820264191820367
4884,59.63093918234931
4885,68.23227945939259
4886,18.695090523841653
4887,42.20726534494544
4888,20.20505176192483
4889,87.23231077549636
4890,55.075680853622444
4892,0.8851421430225761
4987,68.04890210123284
4988,127.40696340951897
4989,81.40319738865614
4990,120.33142675521819
4991,4.552536146988493
4992,73.68573778419756
4993,82.19740145271412
4994,25.09305139808948
4996,43.50803950742675
4997,45.0611350523855
4998,8.37715000983547
4999,5.303269644690092
5000,25.20380265589546
5001,49.671317960458296
5002,30.454732468118568
5003,5.914186648265147
5004,8.097303315423005
5005,38.960629836726746
5006,45.688648918601764
5007,50.18331603882095
5008,39.1052669261782
5009,82.84698577025287
5010,86.51399108177586
5011,84.7427079624514
5012,31.40911256233253
5013,46.63767996696443
5014,18.644386303173945
5016,22.973495087150678
5017,37.35400718672521
5018,12.506032402342344
5019,109.90315159100871
5020,58.070484326987895
5021,66.61290354186076
5022,31.49872165315571
5023,22.121131815462178
5024,6.873584577281504
5025,74.52960378974801
5026,73.59329238691078
5027,132.79204195716173
5028,51.011506433712086
5029,30.213213095778656
5030,57.73782144480862
5031,35.5859887794602
5032,107.50655891634302
5034,65.65455785483861
5035,79.34211889383242
5036,14.626468755540659
5037,119.68690726124268
5038,16.680910044016386
5039,72.64845575521285
5040,49.53686510094662
5041,57.95451361575595
5042,32.97132659050337
5043,35.47175259699705
5044,29.664838104830157
5045,23.155295255697254
5046,47.35583676589377
5047,41.121223915331306
5048,38.99563739713945
5049,14.769473083064202
5050,157.02606797811296
5051,61.73836354306632
5052,50.24889193310191
5053,55.65849767260031
5054,80.09224627209791
5055,17.77089238754112
5060,91.68938859560078
5066,71.96258327170281
5071,83.24621649954938
5072,109.78428584521724
5074,319.2783618420497
5182,50.83974323129043
5183,21.17439069338805
5184,9.358080863288844
5186,45.86777517700203
5187,44.311921597845995
5189,18.171188803805062
5190,52.18781572714825
5191,133.06129294068376
5192,24.37614470060875
5193,167.3444742421179
5194,87.18699999436971
5196,130.51065400669614
5197,109.9606652388616
5198,150.18081637990548
5199,116.71130234839953
5201,458.4492838959756
5202,68.9910100322999
5203,29.914696327678524
5204,47.740033520273975
5205,171.11780121994735
5206,92.03697788952051
5207,98.15859507284739
5208,114.23400941947864
5209,62.146237846040435
5210,171.52924115639806
5211,7.371079794394262
5212,238.5151048550824
5213,59.88135905602164
5214,95.36626409661193
5215,40.360493463133075
5216,65.22424490824574
5217,69.83670779198545
5218,72.88986065568263
5219,19.489355144145815
5220,69.26173387727842
5222,32.93190212889061
5223,19.87727282649595
5224,60.99742015663995
5225,188.63945638794638
5226,26.933980206105147
5227,51.67057609669707
5228,11.739194168099182
5229,75.44562559506213
5230,138.62956908755186
5231,19.628032679510518
5497,88.14387494670251
5499,76.39247240021261
5500,70.71475367461676
5501,5.804471286761859
5502,16.60790708388291
5503,45.95575706363465
5504,81.93890680322274
5505,30.359936723020013
5506,48.00756901765104
5507,45.01092314272787
5555,79.98381114699022
5628,11.66258064756785
5629,48.68988032928918
5630,26.431996409529326
5631,66.43966854453234
5677,73.55353026270573
5678,24.74570050771589
5679,39.410547708533194
5680,1.420259647075441
5681,16.391840065175565
5682,70.26702900908454
5683,18.90100963838653
5684,6.0120415430226
5685,53.71392357278026
5686,34.86970487875017
5687,84.17362090028627
5688,37.522283924019064
5689,83.39482890853863
5690,46.88222711251092
5691,44.26904196282638
5692,48.337848858677866
5693,73.46729639353909
5694,44.994241986081434
5695,43.10090384913056
5696,27.27771466879144
5697,48.08105670047766
5704,14.969090181651469
5705,17.62781627641788
5706,11.637379575398606
5707,101.22281469781137
5708,48.86833541524832
5709,59.70938261270779
5710,12.119725519984842
5711,67.65454159161955
5712,66.62685009072281
5713,74.20532736946946
5714,89.63910713156527
5715,58.00828402379089
5716,54.72816719956842
5717,26.826569791714714
5772,12.250286482443354
5773,25.261330511806733
5774,104.38907903865423
5775,71.34754436577215
5776,273.57259345098385
5941,27.757437050850008
5942,24.768435743212265
5943,83.2422072081902
5944,56.99614420553024
5952,89.13983633699763
5959,77.59569242570048
6010,20.01945214841469
6012,2.304501834566845
6013,11.913280106579363
6027,86.51953497698511
6028,103.20970027217834
6029,63.36926363514952
6030,83.26253356290806
6031,4.694626762649874
6032,71.21313213656096
6033,161.70188563015384
6034,126.62637092211358
6035,37.34278337280037
6036,71.42866350575139
6037,141.18759011101588
6038,150.90608824663505
6039,45.27797628164303
6040,40.6924136385426
6108,52.89810313234322
6109,78.06624312237031
6124,28.22197097854113
6141,40.54501976486567
6142,17.873298400698335
6143,79.6155734204733
6144,70.23025863671367
6145,24.57810835237599
6146,41.455166997045175
6147,98.82484344338397
6148,48.43573936004301
6149,56.78561388550183
6150,77.37014049077904
6151,123.53072667578859
6152,10.529191281835502
6153,39.061855661840504
6154,45.44802093324331
6155,10.862302741361908
6156,40.60063842829908
6158,66.3137310919579
6159,19.669368180939074
6160,49.55649388105324
6161,18.65517305919933
6186,131.67341978244067
6191,66.4277758397742
6204,84.2400923611866
6211,109.60435142388285
6212,83.61946908711073
6213,73.91744853306149
6214,64.5177428131074
6215,26.55803642121426
6216,57.155984098914544
6217,116.03743291165665
6218,25.812672628062753
6220,125.91152787085613
6221,13.512694533260486
6222,17.29784427097511
6223,53.69870708909231
6224,50.64500665269883
6225,26.547076134616937
6226,123.47208798003354
6227,116.61668723698732
6228,99.84783551389303
6229,161.93985468353296
6230,15.961181508134462
6231,23.820244497100994
6232,36.499062642074094
6233,149.31955085550925
6234,30.21285759740553
6235,35.50862973723848
6236,46.019919515361416
6237,56.56115778654327
6238,36.24356653170006
6239,78.06883825377747
6240,48.65702849099442
6241,130.8141606638303
6242,123.93820259836183
6243,36.556024713738495
6244,44.583363606351696
6245,66.26614121593309
6246,148.27126437690382
6247,166.075148056672
6248,44.52626331962693
6249,28.243414361269735
6272,22.384015704523787
6273,33.672646984198096
