node,cluster
6204.0,32
3722.0,16
4554.0,291
1774.0,416
1769.0,229
1766.0,110
1767.0,110
1777.0,153
4555.0,416
3624.0,175
1771.0,327
1791.0,245
4832.0,327
1772.0,326
1787.0,153
4556.0,416
1803.0,70
1807.0,35
4843.0,125
4857.0,267
4837.0,103
3623.0,175
1790.0,102
1792.0,102
6186.0,57
4854.0,23
1799.0,0
1794.0,102
1804.0,141
1798.0,141
4848.0,102
1800.0,175
4987.0,316
4864.0,0
4866.0,0
1813.0,129
4643.0,70
1838.0,138
1819.0,96
1808.0,35
1825.0,35
1827.0,35
4989.0,258
1820.0,129
1818.0,96
1826.0,117
1815.0,367
3726.0,272
1817.0,60
4875.0,280
1831.0,117
1830.0,319
1856.0,261
1834.0,189
1857.0,261
1835.0,319
1832.0,171
4557.0,341
1853.0,375
1844.0,375
6272.0,206
6273.0,219
4558.0,341
1858.0,120
1852.0,120
1851.0,375
1845.0,91
4886.0,91
5497.0,91
1847.0,411
1865.0,437
1860.0,120
4559.0,375
1870.0,39
1868.0,39
1875.0,188
1864.0,275
1895.0,146
1867.0,182
4561.0,75
1890.0,11
1869.0,39
1893.0,22
1877.0,188
1885.0,118
1874.0,227
5060.0,321
4562.0,75
4563.0,188
1886.0,22
1883.0,373
1884.0,234
4567.0,298
5024.0,142
5043.0,368
5042.0,173
1905.0,196
1889.0,399
4569.0,144
1901.0,174
4570.0,381
1903.0,174
5038.0,18
5050.0,273
5047.0,247
5040.0,238
4572.0,271
1902.0,271
4571.0,271
5052.0,225
5053.0,163
3786.0,305
3789.0,281
3603.0,170
4537.0,186
6033.0,389
3605.0,353
6191.0,353
4545.0,379
4544.0,218
4550.0,65
6108.0,161
4551.0,65
4642.0,70
4828.0,57
4831.0,57
6141.0,369
3724.0,47
4821.0,374
4825.0,47
4816.0,433
4819.0,212
4827.0,95
3732.0,167
4830.0,333
4829.0,57
4856.0,61
4988.0,313
4994.0,438
5017.0,397
5016.0,202
4889.0,108
6012.0,388
3783.0,63
4529.0,113
5691.0,179
4675.0,139
5216.0,8
6245.0,385
5192.0,408
5208.0,181
5714.0,221
4353.0,396
5712.0,33
5716.0,62
5708.0,180
6247.0,151
4659.0,282
5503.0,130
6013.0,296
5686.0,204
5206.0,134
5218.0,285
5684.0,207
4543.0,13
6109.0,384
4657.0,279
4564.0,387
4565.0,387
4568.0,402
4566.0,298
4636.0,172
4655.0,282
6213.0,242
6223.0,418
6216.0,242
6222.0,282
6224.0,418
4674.0,410
6160.0,410
5555.0,126
6161.0,405
5186.0,87
4812.0,223
6227.0,223
4815.0,263
4822.0,86
4814.0,345
4818.0,262
4817.0,262
4824.0,352
4855.0,111
4836.0,256
4833.0,420
4835.0,103
4844.0,420
4841.0,100
4839.0,392
4845.0,404
4847.0,366
4842.0,392
4849.0,131
4850.0,61
4846.0,194
4858.0,363
4853.0,201
4870.0,114
4860.0,267
4861.0,267
4863.0,248
4862.0,383
4885.0,232
4871.0,365
4865.0,383
4868.0,429
4872.0,429
4869.0,114
4877.0,280
4879.0,278
4873.0,365
4876.0,429
4874.0,365
4881.0,278
4878.0,324
4882.0,190
4883.0,190
4880.0,278
4887.0,108
4884.0,190
4892.0,24
4996.0,55
4990.0,313
4993.0,294
4991.0,395
5002.0,264
5001.0,438
4997.0,317
5003.0,419
4998.0,419
4999.0,289
5004.0,301
5008.0,403
5000.0,415
5009.0,382
5006.0,2
5007.0,264
5010.0,127
5013.0,403
5012.0,338
5014.0,382
5026.0,351
5011.0,382
5019.0,295
5018.0,338
5021.0,342
6153.0,430
5020.0,304
5030.0,10
5032.0,10
5022.0,430
5023.0,142
6154.0,342
5027.0,49
5028.0,142
5025.0,430
5037.0,152
5035.0,82
5034.0,50
5036.0,18
5029.0,49
5031.0,82
6152.0,82
5039.0,99
5041.0,50
5044.0,150
6151.0,413
6150.0,150
5045.0,398
5046.0,69
5049.0,163
5048.0,4
5051.0,163
6149.0,69
5054.0,320
5055.0,311
5182.0,357
5190.0,191
5184.0,164
5941.0,87
5187.0,260
5189.0,302
5191.0,357
5706.0,162
5952.0,59
5209.0,220
5204.0,422
5205.0,285
5210.0,331
6032.0,207
5211.0,422
6031.0,422
5228.0,133
5217.0,414
6028.0,73
5227.0,220
6027.0,435
5499.0,157
5500.0,372
5631.0,85
5679.0,257
5683.0,183
5685.0,72
5689.0,72
5693.0,179
5695.0,181
5697.0,349
5705.0,292
5707.0,41
5709.0,158
5711.0,84
5713.0,33
5715.0,314
5717.0,62
5773.0,222
5775.0,51
5942.0,92
5944.0,268
6030.0,386
6034.0,270
6038.0,309
6142.0,344
6143.0,90
6145.0,344
6146.0,431
6148.0,17
6158.0,112
6156.0,164
6159.0,5
6211.0,251
6214.0,242
6218.0,198
6215.0,198
6217.0,198
6220.0,418
6221.0,418
6228.0,46
6235.0,335
6231.0,46
6232.0,46
6233.0,361
6238.0,126
6239.0,303
6242.0,9
6244.0,166
6246.0,385
