city,cluster,terminals,raw_kw,coinc_kw,n_s1,n_s1_feas,s1_npc_mean,s1_npc_feas_mean,s1_capex_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1cond_npc_mean,s1cond_plkw_mean,s2f_npc,s2f_plkw,s2_npc,s2_w,s2_capex,s2_plkw,s2_length,s2_vdrop,s2_upsize_m,s2_feasible,tld
sano,219,2,77.7982860318922,46.678971619135325,12,12,12815197.042233402,12815197.042233402,5994033.565422594,37.000207193966624,0.01658089874042894,0.08192160720738602,12815197.042233402,0.01658089874042894,,,,0,,,,,,False,0.0
sano,220,4,169.5567925072238,101.73407550433429,12,12,40975834.13969619,40975834.13969619,26596735.720167328,164.1773809886872,0.25054965597763607,0.3164146164386845,40975834.13969619,0.25054965597763607,,,,0,,,,,,False,0.0
sano,221,3,127.95876377729067,76.7752582663744,12,12,31474207.483492475,31474207.483492475,19834741.289240543,122.43667462494163,0.027547853669486023,0.11223056005720224,31474207.483492475,0.027547853669486023,,,,0,,,,,,False,0.0
sano,224,3,73.95420221977545,44.37252133186527,12,12,13566269.972510055,13566269.972510055,6548987.431843464,40.42584834471274,0.018671819232791157,0.09044933618018855,13566269.972510055,0.018671819232791157,,,,0,,,,,,False,0.0
sano,226,2,18.592343303116778,11.155405981870066,12,12,6736780.755311173,6736780.755311173,1502233.6718731301,9.273047357241547,9.297213829026847e-05,0.003071001306030434,6736780.755311173,9.297213829026847e-05,,,,0,,,,,,False,0.0
sano,228,3,145.73019304815352,87.43811582889211,12,12,13082194.153700173,13082194.153700173,6116220.293723355,37.75444625755158,0.07440269384126776,0.10541748314813722,13082194.153700173,0.07440269384126776,,,,0,,,,,,False,0.0
sano,234,3,154.52665021847406,92.71599013108444,12,12,23756270.824485302,23756270.824485302,13964568.327490786,86.20103905858512,0.13340490654903744,0.20372517718838223,23756270.824485302,0.13340490654903744,,,,0,,,,,,False,0.0
sano,237,3,62.25315273811585,37.35189164286951,12,12,26875065.50935349,26875065.50935349,16415342.85257396,101.32927686774046,0.030841602110931884,0.17912501538725928,26875065.50935349,0.030841602110931884,,,,0,,,,,,False,0.0
sano,238,3,192.81954551041696,115.69172730625016,12,12,29381918.08082707,29381918.08082707,18110003.5748487,111.7901455237574,0.15761837791619301,0.3866709793391264,29381918.08082707,0.15761837791619301,,,,0,,,,,,False,0.0
sano,239,3,117.70753322079386,70.62451993247632,12,12,20114732.38390607,20114732.38390607,11348803.37703623,70.05434183355702,0.0663347682193044,0.22497780397119352,20114732.38390607,0.0663347682193044,,,,0,,,,,,False,0.0
sano,242,3,107.25106714021118,64.3506402841267,12,12,27852224.662148207,27852224.662148207,17103878.19965314,105.57949505958727,0.05900235807781549,0.25722107760007745,27852224.662148207,0.05900235807781549,,,,0,,,,,,False,0.0
sano,243,2,74.14007019983765,44.48404211990259,12,12,17778562.179580655,17778562.179580655,9654883.90330692,59.5980487858452,0.03533017981049596,0.1517683795277714,17778562.179580655,0.03533017981049596,,,,0,,,,,,False,0.0
sano,244,3,31.74824301609768,19.048945809658605,12,12,21998948.56289741,21998948.56289741,12829768.413891057,79.19610132031517,0.00411856134452434,0.03153473643805589,21998948.56289741,0.00411856134452434,,,,0,,,,,,False,0.0
sano,245,5,126.16241418343705,75.69744851006223,12,12,42506311.989462726,42506311.989462726,27926905.994187128,172.38830860609343,0.10329887875623626,0.19094203882335875,42506311.989462726,0.10329887875623626,,,,0,,,,,,False,0.0
sano,246,2,23.562061818805216,14.13723709128313,12,12,13802496.7150676,13802496.7150676,6748319.294292438,41.65629194007677,0.0004876353938579623,0.014906657285739913,13802496.7150676,0.0004876353938579623,,,,0,,,,,,False,0.0
sano,247,2,43.362305418333776,26.01738325100027,12,12,6836523.443111566,6836523.443111566,1574917.1334791891,9.721710700488824,0.001141824649077404,0.01101953848883124,6836523.443111566,0.001141824649077404,,,,0,,,,,,False,0.0
sano,250,2,148.40660735965517,89.0439644157931,12,12,8362213.795060161,8362213.795060161,2697358.5241435873,16.650361260145594,0.009085570076966148,0.040679937229307656,8362213.795060161,0.009085570076966148,,,,0,,,,,,False,0.0
sano,253,2,107.4373625374212,64.46241752245271,12,12,13042877.628215851,13042877.628215851,6174956.996500528,38.11701849691684,0.007565559384825273,0.056165850060444555,13042877.628215851,0.007565559384825273,,,,0,,,,,,False,0.0
sano,256,2,60.029276283844496,36.01756577030669,12,12,5781641.562611139,5781641.562611139,790760.539738299,4.881237899619129,0.0017958265514696483,0.009792408766168647,5781641.562611139,0.0017958265514696483,,,,0,,,,,,False,0.0
sano,257,3,172.09810516716453,103.2588631002987,12,12,32984481.322521906,32984481.322521906,20919376.603281848,129.13195434124597,0.055527044826125145,0.2715779214490735,32984481.322521906,0.055527044826125145,,,,0,,,,,,False,0.0
sano,262,2,214.5374055928369,128.72244335570213,12,12,17008964.723004192,17008964.723004192,8974309.37949821,55.396971478383996,0.11826917653345916,0.2677140415074202,17008964.723004192,0.11826917653345916,,,,0,,,,,,False,0.0
sano,263,3,177.55736833177417,106.5344209990645,12,12,37199037.297200926,37199037.297200926,23650783.153812062,145.99248860377818,0.3581163807373448,0.5544281843889809,37199037.297200926,0.3581163807373448,,,,0,,,,,,False,0.0
sano,266,2,157.14702705482847,94.2882162328971,12,12,29052750.109235834,29052750.109235834,17793705.39514976,109.83768762438122,0.2122523621988844,0.5050034084027988,29052750.109235834,0.2122523621988844,,,,0,,,,,,False,0.0
sano,269,2,77.53213723742203,46.519282342453224,12,12,18274731.915877044,18274731.915877044,10027917.095262287,61.900722810261044,0.03182961665428843,0.14681009399714307,18274731.915877044,0.03182961665428843,,,,0,,,,,,False,0.0
sano,274,3,59.80574007731811,35.88344404639087,12,12,42562411.753110945,42562411.753110945,28089584.68681107,173.392498066735,0.01130881626613251,0.14394664719432393,42562411.753110945,0.01130881626613251,,,,0,,,,,,False,0.0
sano,275,2,173.0675917767352,103.84055506604113,12,12,12576261.369694898,12576261.369694898,5782402.846288445,35.6938447301756,0.04258459834318857,0.12894820329185952,12576261.369694898,0.04258459834318857,,,,0,,,,,,False,0.0
sano,278,2,54.90357678506517,32.942146071039105,12,12,16153644.371523403,16153644.371523403,8482060.949458148,52.358400922581154,0.009676505741750479,0.07444659156879115,16153644.371523403,0.009676505741750479,,,,0,,,,,,False,0.0
sano,279,3,159.64360043549635,95.7861602612978,12,12,36016247.84035056,36016247.84035056,22685665.61084814,140.03497290647002,0.42412758164749836,0.7923556918485744,36016247.84035056,0.42412758164749836,,,,0,,,,,,False,0.0
sano,280,3,151.12278013694458,90.67366808216674,12,12,22274717.90604452,22274717.90604452,12918386.289136654,79.74312524158428,0.09240752936052261,0.16024615893243305,22274717.90604452,0.09240752936052261,,,,0,,,,,,False,0.0
sano,281,2,120.29853258867485,72.17911955320491,12,12,15821704.151512198,15821704.151512198,8195339.241457123,50.588513836155094,0.04026444136844927,0.1492722751073387,15821704.151512198,0.04026444136844927,,,,0,,,,,,False,0.0
sano,285,3,57.78969896073461,34.67381937644076,12,12,13781165.35470342,13781165.35470342,6732123.363888974,41.55631706104304,0.0007585818317125981,0.01816979737976858,13781165.35470342,0.0007585818317125981,,,,0,,,,,,False,0.0
sano,291,3,159.9354261000762,95.96125566004571,12,12,49999361.96578839,49999361.96578839,33318987.506468907,205.67276238561047,0.23391425961971646,0.6771190835733099,49999361.96578839,0.23391425961971646,,,,0,,,,,,False,0.0
sano,295,4,233.8367421921267,140.30204531527602,12,12,41452770.57133395,41452770.57133395,26614839.844686743,164.28913484374525,0.5059784203757489,0.5567846387193145,41452770.57133395,0.5059784203757489,,,,0,,,,,,False,0.0
sano,300,3,321.07896168909923,192.64737701345956,12,12,24627692.642857928,24627692.642857928,14113632.918101868,87.12119085248064,0.5119427082471659,0.5839439541749986,24627692.642857928,0.5119427082471659,,,,0,,,,,,False,0.0
sano,302,2,120.06791540335752,72.0407492420145,12,12,18918984.676085748,18918984.676085748,10443430.72244051,64.46562174345992,0.07961949798277389,0.23695515309068724,18918984.676085748,0.07961949798277389,,,,0,,,,,,False,0.0
sano,304,4,49.834091529738174,29.900454917842904,12,12,54193919.25665134,54193919.25665134,36664619.109040484,226.32480931506464,0.05833787200340836,0.252597640543964,54193919.25665134,0.05833787200340836,,,,0,,,,,,False,0.0
sano,308,2,166.2502864608977,99.75017187653864,12,12,16351386.543143608,16351386.543143608,8496195.634216847,52.44565206306697,0.11054116599928936,0.2518309581455968,16351386.543143608,0.11054116599928936,,,,0,,,,,,False,0.0
sano,310,2,189.83176386817306,113.89905832090383,12,12,18496120.679390337,18496120.679390337,10045399.833776014,62.00864094923465,0.14349587144838377,0.31198819537763517,18496120.679390337,0.14349587144838377,,,,0,,,,,,False,0.0
sano,312,2,100.57400706146434,60.3444042368786,12,12,8029693.154780153,8029693.154780153,2439399.177643362,15.05801961508248,0.017483369555121912,0.053664717878849424,8029693.154780153,0.017483369555121912,,,,0,,,,,,False,0.0
sano,314,2,163.70655846827867,98.2239350809672,12,12,8958908.071716726,8958908.071716726,3082600.4706863505,19.02839796719969,0.053042535674627835,0.10507650135479572,8958908.071716726,0.053042535674627835,,,,0,,,,,,False,0.0
sano,316,2,163.00525505294038,97.80315303176423,12,12,12705819.412299609,12705819.412299609,5913317.1150015155,36.50195750000937,0.0161998938800336,0.0804278602974721,12705819.412299609,0.0161998938800336,,,,0,,,,,,False,0.0
sano,318,3,233.52403524207924,140.11442114524755,12,12,28455663.453121334,28455663.453121334,17335226.546526678,107.00757127485605,0.22374198233043519,0.33123099376804827,28455663.453121334,0.22374198233043519,,,,0,,,,,,False,0.0
sano,320,4,62.98824257171893,37.79294554303135,12,12,18397910.902314484,18397910.902314484,10133501.344806122,62.55247743707483,0.021098063010670593,0.0685852599065638,18397910.902314484,0.021098063010670593,,,,0,,,,,,False,0.0
sano,323,2,63.9512620467503,38.37075722805018,12,12,5414421.874860903,5414421.874860903,518782.3410646962,3.202360130028989,0.0012648374949836355,0.006656482632986601,5414421.874860903,0.0012648374949836355,,,,0,,,,,,False,0.0
sano,324,2,45.99233565103374,27.595401390620246,12,12,13007735.6557997,13007735.6557997,6146000.497115345,37.93827467355151,0.009741022125606054,0.06358188594460579,13007735.6557997,0.009741022125606054,,,,0,,,,,,False,0.0
sano,326,2,60.42564673493386,36.25538804096032,12,12,13077769.024475222,13077769.024475222,6207039.405507709,38.31505805868955,0.0028726348301747148,0.03469902784764425,13077769.024475222,0.0028726348301747148,,,,0,,,,,,False,0.0
sano,327,3,88.53891435184616,53.123348611107694,12,12,16136807.650821837,16136807.650821837,8459112.653999267,52.216744777773236,0.017616827836208132,0.0812472890901974,16136807.650821837,0.017616827836208132,,,,0,,,,,,False,0.0
sano,328,2,180.15501467155588,108.09300880293353,12,12,15908877.264860163,15908877.264860163,8143346.885651682,50.26757336822027,0.12898609111274323,0.266322435429375,15908877.264860163,0.12898609111274323,,,,0,,,,,,False,0.0
sano,329,2,181.03781150147424,108.62268690088453,12,12,17501404.392362863,17501404.392362863,9295350.996445673,57.378709854602924,0.15218258891298772,0.3090652844908189,17501404.392362863,0.15218258891298772,,,,0,,,,,,False,0.0
sano,330,2,157.77549632646515,94.6652977958791,12,12,15974657.520669552,15974657.520669552,8354494.432856505,51.570953289237686,0.005618212426051302,0.05629813526948238,15974657.520669552,0.005618212426051302,,,,0,,,,,,False,0.0
sano,332,2,43.91514496467487,26.349086978804923,12,12,16817356.867859818,16817356.867859818,8982080.476707887,55.44494121424621,0.0042160253489768405,0.05056790051400145,16817356.867859818,0.0042160253489768405,,,,0,,,,,,False,0.0
sano,334,2,113.81681394273751,68.2900883656425,12,12,37497562.885409065,37497562.885409065,24089651.216603976,148.7015507197776,0.19302088026240213,0.5603408017974679,37497562.885409065,0.19302088026240213,,,,0,,,,,,False,0.0
sano,335,2,53.2748595905977,31.96491575435862,12,12,32718421.318076715,32718421.318076715,20775495.135798782,128.24379713456034,0.014724539621774413,0.14372469617078687,32718421.318076715,0.014724539621774413,,,,0,,,,,,False,0.0
sano,337,3,170.12480048594932,102.0748802915696,12,12,22757198.4156395,22757198.4156395,13265261.685481945,81.88433139186385,0.1010633507317893,0.2892390602674554,22757198.4156395,0.1010633507317893,,,,0,,,,,,False,0.0
sano,338,2,140.23835141372044,84.14301084823227,12,12,18725268.28682245,18725268.28682245,10272575.86911025,63.41096215500155,0.10015150572266075,0.26357442363516026,18725268.28682245,0.10015150572266075,,,,0,,,,,,False,0.0
sano,339,3,169.69037420551967,101.8142245233118,12,12,70567084.68445668,70567084.68445668,47347942.72365868,292.27125138060916,1.1790975907220578,1.419533231465339,70567084.68445668,1.1790975907220578,,,,0,,,,,,False,0.0
sano,341,2,148.0084437569849,88.80506625419095,12,12,27556396.24424811,27556396.24424811,16933459.94321585,104.52753051367812,0.021568986258527722,0.1570444397301342,27556396.24424811,0.021568986258527722,,,,0,,,,,,False,0.0
sano,342,2,89.16803864747106,53.50082318848264,12,12,13869254.898003308,13869254.898003308,6788955.714951162,41.90713404290842,0.007278806181995805,0.05776521721262786,13869254.898003308,0.007278806181995805,,,,0,,,,,,False,0.0
sano,344,3,175.06902317077913,105.04141390246745,12,12,24944016.419861507,24944016.419861507,14858978.622176886,91.72209026035114,0.123936259540252,0.34705689599735495,24944016.419861507,0.123936259540252,,,,0,,,,,,False,0.0
sano,348,2,7.933552387167578,4.760131432300547,12,12,13006677.730077533,13006677.730077533,6157981.188167053,38.01222955658675,3.727872291787201e-05,0.003937173353615515,13006677.730077533,3.727872291787201e-05,,,,0,,,,,,False,0.0
sano,349,3,267.85388468702547,160.71233081221527,12,12,80419163.65470049,80419163.65470049,48682528.565955766,300.5094355923196,5.725323536530214,4.203053933308636,79056687.83229473,3.662272009521517,,,,0,,,,,,False,0.0
sano,350,2,75.6179790788123,45.37078744728737,12,12,12188575.278317327,12188575.278317327,5530954.19712238,34.141692574829506,0.01489737107256466,0.07459156068646255,12188575.278317327,0.01489737107256466,,,,0,,,,,,False,0.0
sano,351,2,193.27505132824712,115.96503079694827,12,12,13639695.292409962,13639695.292409962,6534234.136739922,40.33477862185136,0.07132825746749785,0.17740383282309724,13639695.292409962,0.07132825746749785,,,,0,,,,,,False,0.0
sano,352,2,14.291336658100617,8.574801994860369,12,12,11517877.808615105,11517877.808615105,5051833.144607454,31.18415521362625,0.0005303056122419415,0.013450005312163251,11517877.808615105,0.0005303056122419415,,,,0,,,,,,False,0.0
sano,353,2,116.0598313161008,69.63589878966047,12,12,9571455.579147276,9571455.579147276,3586957.0535416957,22.141710207047506,0.015407153032237358,0.06108845364683688,9571455.579147276,0.015407153032237358,,,,0,,,,,,False,0.0
sano,355,4,176.1248741907973,105.67492451447838,12,12,26153578.35927706,26153578.35927706,15612298.358116148,96.3722120871367,0.23402532121382957,0.30606615368581347,26153578.35927706,0.23402532121382957,,,,0,,,,,,False,0.0
sano,357,2,110.77527840157934,66.4651670409476,12,12,14147698.912868952,14147698.912868952,6960113.193669174,42.96366168931589,0.0343382776576353,0.12703759126314879,14147698.912868952,0.0343382776576353,,,,0,,,,,,False,0.0
sano,358,2,88.43463003935324,53.06077802361194,12,12,15349572.409675844,15349572.409675844,7896564.467296065,48.74422510676584,0.000887885163657859,0.02175866959295548,15349572.409675844,0.000887885163657859,,,,0,,,,,,False,0.0
sano,359,3,60.83610955193514,36.50166573116108,12,12,20972507.795584477,20972507.795584477,12058327.427482424,74.43411992273103,0.011159890929163368,0.062447351585032174,20972507.795584477,0.011159890929163368,,,,0,,,,,,False,0.0
sano,360,4,323.1742928160057,193.9045756896034,12,12,45579062.005011685,45579062.005011685,28463553.518775944,175.70094764676512,1.4296930270149553,1.3367568718239338,45579062.005011685,1.4296930270149553,,,,0,,,,,,False,0.0
sano,361,3,97.24784576153193,58.34870745691915,12,12,29792456.655035023,29792456.655035023,18520927.698506344,114.32671418831073,0.07698508840735449,0.16914962159928262,29792456.655035023,0.07698508840735449,,,,0,,,,,,False,0.0
sano,362,4,118.60199890887388,71.16119934532432,12,12,26463864.93508364,26463864.93508364,16117743.504355071,99.49224385404365,0.024962033331374634,0.08848794124297661,26463864.93508364,0.024962033331374634,,,,0,,,,,,False,0.0
sano,366,2,55.6929392294916,33.41576353769496,12,12,11870977.830178337,11870977.830178337,5311763.222757666,32.78866186887449,0.0022498376111174468,0.02840728873013774,11870977.830178337,0.0022498376111174468,,,,0,,,,,,False,0.0
sano,367,4,231.30782473706688,138.78469484224013,12,12,52145492.026921,52145492.026921,34393650.135807894,212.30648231980192,0.6283603064754787,0.5940255860627793,52145492.026921,0.6283603064754787,,,,0,,,,,,False,0.0
sano,371,2,71.20302216893153,42.721813301358914,12,12,9687713.367813377,9687713.367813377,3683004.1534930984,22.73459354008085,0.008018450531660348,0.04465613958817789,9687713.367813377,0.008018450531660348,,,,0,,,,,,False,0.0
sano,372,2,140.64574354927862,84.38744612956718,12,12,9868943.93954167,9868943.93954167,3795488.7494420274,23.428942897790296,0.024807040791041318,0.07973631847045118,9868943.93954167,0.024807040791041318,,,,0,,,,,,False,0.0
sano,375,5,192.56227503641202,115.5373650218472,12,12,132631073.8194909,132631073.8194909,93426314.77734531,576.7056467737365,1.1843190673065094,2.5015153971585296,132631073.8194909,1.1843190673065094,,,,0,,,,,,False,0.0
sano,376,2,101.05628605102909,60.63377163061745,12,12,20284655.762326177,20284655.762326177,11455115.348702846,70.71058857223979,0.08143328279352648,0.2509779397876609,20284655.762326177,0.08143328279352648,,,,0,,,,,,False,0.0
sano,378,2,225.16168556843627,135.09701134106177,12,12,16805947.138286795,16805947.138286795,8580020.523349542,52.96308965030584,0.3033857175181767,0.41925338179807586,16805947.138286795,0.3033857175181767,,,,0,,,,,,False,0.0
sano,379,2,209.2039200954639,125.52235205727834,12,12,16344089.866702104,16344089.866702104,8421777.151439177,51.98627871258751,0.16298899629375135,0.3044499174217868,16344089.866702104,0.16298899629375135,,,,0,,,,,,False,0.0
sano,380,4,143.959204156225,86.37552249373499,12,12,33042752.461751755,33042752.461751755,20805648.105847362,128.4299265793047,0.17486221429660306,0.32616549507375203,33042752.461751755,0.17486221429660306,,,,0,,,,,,False,0.0
sano,383,3,109.52252696740618,65.7135161804437,12,12,15194176.136282213,15194176.136282213,7702041.930570539,47.543468707225536,0.06103835144662218,0.13887080756527662,15194176.136282213,0.06103835144662218,,,,0,,,,,,False,0.0
sano,385,2,46.009697211122045,27.60581832667323,12,12,15050093.006687408,15050093.006687408,7663139.538120698,47.303330482226535,0.009285802060901559,0.06931830314951527,15050093.006687408,0.009285802060901559,,,,0,,,,,,False,0.0
sano,387,2,95.7679822266328,57.46078933597967,12,12,53100856.31338811,53100856.31338811,35875676.78517877,221.45479497023925,0.04107960321143361,0.3154627004079212,53100856.31338811,0.04107960321143361,,,,0,,,,,,False,0.0
sano,388,2,77.8643528125408,46.718611687524486,12,12,15368030.04627783,15368030.04627783,7867591.625737564,48.56538040578743,0.033328170787688335,0.13306428019188338,15368030.04627783,0.033328170787688335,,,,0,,,,,,False,0.0
sano,391,3,109.17074913502023,65.50244948101215,12,12,31529626.860662993,31529626.860662993,19808188.405572522,122.27276793563281,0.07901045223378801,0.20021615195203804,31529626.860662993,0.07901045223378801,,,,0,,,,,,False,0.0
sano,392,3,156.74523952163017,94.04714371297808,12,12,15780596.547209434,15780596.547209434,8033600.488841023,49.59012647432729,0.1400018401020904,0.23361867960213942,15780596.547209434,0.1400018401020904,,,,0,,,,,,False,0.0
