node,lat,lon,x_m,y_m,p_kw,cluster
1836,34.035947699999994,131.8643587,764447.2989779575,3769843.454667584,0.0,
1837,34.035944900000004,131.864665,764475.595195219,3769843.936295685,19.14040667063464,5.0
1838,34.0359285,131.8619683,764226.5996699065,3769835.1450284,0.0,
1839,34.035841,131.8602275,764066.1043178805,3769820.9414581326,0.0,
1840,34.0359078,131.8615082,764184.172635986,3769831.6598856426,0.0,
1841,34.0257837,131.8863083,766506.2168973668,3768772.9334121463,407.7630798712634,21.0
1842,34.0339643,131.8844073,766305.0445984323,3769675.467256392,0.0,
1843,34.033620499999984,131.8845697,766321.1186163108,3769637.751968259,0.0,
1844,34.03429640000002,131.8861272,766462.8466403773,3769716.7882883134,0.0,
1845,34.03432369999999,131.8767519,765596.9090364546,3769695.424710245,0.0,
1846,34.0318516,131.8784095,765757.7129069344,3769425.498327759,0.0,
1847,34.0319823,131.8779835,765717.9608124614,3769438.8899939256,0.0,
1848,34.0303927,131.8760262,765542.1482550703,3769257.469465304,142.1307342485259,16.0
1849,34.03391959999999,131.8756018,765491.9524517386,3769647.610643717,0.0,
1850,34.032281399999995,131.8774199,765664.9750399935,3769470.60514532,740.6499611355118,16.0
1851,34.032626,131.8753855,765476.010045877,3769503.5484906337,0.0,
1852,34.032158599999995,131.8797993,765885.1121891756,3769463.167064509,85.99999188940119,46.0
1853,34.0323466,131.8782156,765738.2597656497,3769479.905392801,0.0,
1854,34.03224039999999,131.8777443,765695.0635127923,3769466.8998087216,0.0,
1855,34.0315403,131.8788668,765800.919753136,3769392.153990975,0.0,
1856,34.0315164,131.8783702,765755.129598529,3769388.21203303,0.0,
1857,34.03127489999999,131.8787158,765787.8023047361,3769362.3203478814,17.082358274589602,16.0
1858,34.0341632,131.8771873,765637.6210022009,3769678.751276012,27.87342786048685,16.0
1859,34.0340187,131.8786871,765776.5856800743,3769666.6190144974,0.0,
1860,34.03459930000001,131.8787378,765779.4553678086,3769731.15751518,0.0,
1861,34.0294872,131.865087,764534.6329169667,3769128.670157083,680.3852878205396,42.0
1862,34.0288315,131.8605067,764113.6335196357,3769044.0943780034,9.956776952678348,31.0
1863,34.02859889999999,131.8609178,764152.3242882988,3769019.353699591,226.32968413574747,43.0
1864,34.0284298,131.8602047,764086.9866950432,3768998.753674828,22.492110177741683,43.0
1865,34.02806019999999,131.8643895,764474.6446293495,3768968.56799279,20.198320281046136,42.0
1866,34.025209100000005,131.8620909,764271.1920514719,3768646.351817848,7.668056584324387,36.0
1867,34.0254903,131.8620411,764265.7196958752,3768677.416820625,0.0,
1868,34.02997739999999,131.860864,764143.0788151644,3769172.132557396,21.161707375066104,31.0
1869,34.0269357,131.8638468,764428.0123726419,3768842.423123473,303.91482188762524,29.0
1870,34.0265805,131.8635164,764398.5988165287,3768802.166344126,0.0,
1871,34.0259174,131.8640186,764447.0424927992,3768729.9066342553,0.0,
1872,34.0260651,131.8628361,764337.3645244897,3768743.234183454,0.0,
1873,34.026172599999995,131.862657,764320.48863055,3768754.696338943,185.33255861999072,29.0
1899,34.02655789999999,131.859993,764073.2391212741,3768790.556156263,0.0,
1900,34.02727320000001,131.8597716,764050.5720115614,3768869.333116154,8.629472167789434,43.0
1901,34.02709759999999,131.8600349,764075.4353983933,3768850.533549633,15.308025999089118,43.0
1902,34.027303,131.8607479,764140.6522316476,3768875.1599471737,56.30911484494956,43.0
2845,34.0159362,131.8783432,765801.2591641385,3767659.8123195935,0.0,
1955,34.01836769999999,131.8608318,764176.1162217427,3767884.179330581,0.0,
1956,34.0177558,131.8598332,764085.7712751541,3767813.72259044,11.494063474277034,37.0
1957,34.01830270000001,131.8600026,764099.7234569339,3767874.8277603914,0.0,
1958,34.0183633,131.860615,764156.1037634967,3767883.13137308,0.0,
1959,34.018886200000004,131.859972,764095.0877805759,3767939.476655436,0.0,
1960,34.01836169999999,131.860232,764120.7305088844,3767881.964930509,0.0,
1961,34.01869030000001,131.8598184,764081.5069839308,3767917.348844242,0.0,
1962,34.01805809999999,131.8601252,764111.8065901088,3767848.010709768,4.501384136830242,37.0
1963,34.01786799999999,131.8592192,764028.7071240661,3767824.58406592,11.373981965766378,37.0
1964,34.01869690000001,131.8605964,764153.3511221708,3767920.089735517,20.697753956277257,37.0
1965,34.0186225,131.8603737,764133.0108157552,3767911.2614572817,0.0,
1966,34.0189216,131.8594123,764043.2781477331,3767941.958735914,3.0863334205001327,37.0
1967,34.01845889999999,131.8597,764071.2876393027,3767891.373895219,0.0,
1968,34.0184091,131.8611942,764209.4631801096,3767889.707806937,10.192296826565707,37.0
1969,34.017344399999985,131.8616788,764257.5292750633,3767772.851883481,0.0,
1970,34.01675459999999,131.8626267,764346.9194227463,3767709.874126069,22.24150913236932,34.0
1971,34.017196500000004,131.8609292,764188.7455776654,3767754.509142401,7.707012086714,37.0
1972,34.0167659,131.8611722,764212.527680683,3767707.3700812417,8.10546878177515,37.0
1973,34.0150109,131.8620314,764297.3394763274,3767514.906567687,102.146150545433,41.0
1974,34.0161558,131.8602181,764126.2861820615,3767637.227663893,7.609679932922944,44.0
1975,34.01643229999999,131.861702,764262.5018260314,3767671.7321486105,0.0,
1976,34.015634799999994,131.8610639,764206.0317190948,3767581.616977088,42.12115235821872,41.0
1977,34.015728,131.8597734,764086.5337832223,3767588.623588607,0.0,
1978,34.0168355,131.8592329,764033.1728994664,3767710.083819795,0.0,
1979,34.01699039999999,131.8590238,764013.3776383034,3767726.727266249,18.73655141814463,44.0
1980,34.01636719999999,131.8590175,764014.7271473621,3767657.579211697,35.194644120139415,44.0
2837,34.0190598,131.8688972,764918.9763758262,3767981.81278677,0.0,
1987,34.01444759999999,131.8629569,764384.5806989677,3767454.8108126647,0.0,
1989,34.01299420000001,131.864006,764486.0040081206,3767296.296094483,0.0,
1990,34.0130934,131.8624078,764338.0589198801,3767303.1699269097,0.0,
2838,34.01885970000001,131.868763,764907.2025298561,3767959.268000397,0.0,
1992,34.013246499999994,131.8630326,764395.301021842,3767321.7678694976,0.0,
2011,34.01301619999999,131.863507,764439.8394724014,3767297.446676645,0.0,
2020,34.0226504,131.8601897,764103.5246288499,3768357.6031217584,42.80766196409149,30.0
2022,34.0231113,131.8597961,764065.7400481829,3768407.71474052,26.346505489065144,36.0
2024,34.0217356,131.863681,764428.8447553843,3768265.144107164,16.524047537704426,19.0
2025,34.02120939999999,131.8645297,764508.8714643175,3768208.966798016,14.549632244818238,1.0
2026,34.02057020000001,131.86454050000003,764511.8541422933,3768138.087880154,0.0,
2027,34.02232159999999,131.8627654,764342.4540479111,3768327.782789773,0.0,
2028,34.0206309,131.86267,764338.8895087305,3768139.985962034,255.36417901545053,15.0
2029,34.02011370000001,131.8603577,764126.9087706408,3768076.639612255,47.84623240964019,30.0
2030,34.0225619,131.8630082,764364.134872387,3768355.066923356,0.0,
2031,34.02313159999999,131.8630322,764364.5832600266,3768418.32610696,75.97396973623766,19.0
2032,34.020754,131.8649731,764551.2421022437,3768159.5956873912,4.349466950102095,1.0
2033,34.0236196,131.8617323,764243.0022996909,3768469.10117689,16.809818003864926,36.0
2034,34.0171793,131.8692235,764954.9662093702,3767774.0526299295,0.0,
2035,34.01993019999999,131.8689309,764919.3821021118,3768078.454190315,11.861600399996874,18.0
2036,34.0198485,131.8696643,764987.380352933,3768071.2908082646,0.0,
2037,34.02178069999999,131.8717305,765172.2195533984,3768290.9859501794,14.270855426020514,26.0
2038,34.0185342,131.8688512,764916.3619956423,3767923.388459522,3.834272203546637,18.0
2039,34.018876899999995,131.8692224,764949.5842850141,3767962.365808958,0.0,
2040,34.020186899999985,131.8721225,765213.3906454329,3768115.200623764,0.0,
2041,34.0193132,131.869555,764978.949602661,3768011.626423236,0.0,
2042,34.01961759999999,131.86995590000004,765015.033863062,3768046.432329167,0.0,
2043,34.0208421,131.870551,765066.1926594931,3768183.809063392,8.28159271649685,26.0
2044,34.0204049,131.870536,765066.1677338777,3768135.271235922,0.0,
2045,34.020030299999995,131.8714973,765156.1286303853,3768096.2080227816,20.626697659068974,26.0
2046,34.0207351,131.8722967,765227.7743534554,3768176.464612322,0.0,
2047,34.02045629999999,131.8725863,765255.392720026,3768146.288036023,0.0,
