city,cluster,frequency_hz,terminals,demand_kw,transformer_sites,transformer_units,s1_npc_mean,s1_npc_std,s1B_npc_mean,s1A_npc_mean,s1B_length_mean,s1_capex_mean,s1_capex_trench_mean,s1_capex_conductor_mean,s1_capex_transformer_mean,s1_variable_loss_kwh_y_mean,s1_no_load_loss_kwh_y_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1_customer_min_pu,s1_representative_candidate,s1_representative_fixed_npc,s1_conductor_optimized_npc,s15_npc,s15_capex,s15_conductor_optimized_npc,s2_topology_fixed_conductor_npc,s2_npc,s2_w,s2_capex,s2_capex_trench,s2_capex_conductor,s2_capex_transformer,s2_variable_loss_kwh_y,s2_no_load_loss_kwh_y,s2_plkw,s2_length,s2_vdrop,s2_customer_min_pu,s2_upsize_m,edge_set_divergence,tld,all_primary_networks_feasible,delta_npc,delta_npc_B,routing_policy_delta_npc,routing_policy_savings_pct,combined_screening_savings_pct,ltp_pct,ltpB_pct
kudamatsu,20,60,15,349.83276003626503,15,20,536486469.5071147,10730442.903729975,544804144.834092,528168794.18013746,1647.7073015388078,391509691.296525,316861316.1973121,46310219.366218686,28338155.732994173,7969.151793619454,8006.639999999999,1612.4087746487476,5.68317706100017,0.10813858936392011,0.9769686518756021,c020_r14_B_incremental.csv,528198359.9266808,495793813.66758204,528168794.1801374,385332449.0907645,495774233.251516,528168794.1801374,495774233.251516,0,360153467.2217809,311566537.1638031,20248774.324983563,28338155.732994173,10592.352857829632,8006.639999999999,7.253044302309217,1577.1102477586874,0.34437395014874433,0.974163884549783,0.0,0.0,0.0,True,40712236.255598724,49029911.58257604,8317675.326977313,1.5503979689588436,7.588679038448483,7.588679038448483,8.999548194976931
kudamatsu,21,60,3,695.1028966240817,2,21,321737910.3374938,0.0,321737910.33749384,321737910.33749384,553.2673829632157,225575153.49491274,161740107.44448233,20131684.57408039,43703361.47635001,19474.608923549808,11589.479999999994,553.2673829632156,12.977672988473648,0.06622953562807445,0.9748432128940506,c021_r00_A_steiner.csv,321737910.3374938,311700834.2540765,321737910.3374938,225575153.49491274,311700834.2540765,321737910.3374938,311700834.2540765,0,217409449.68649787,161740107.44448233,11965980.765665522,43703361.47635001,21135.630627203158,11589.479999999994,13.97171938287531,553.2673829632156,0.21042946093707957,0.9734012136409605,0.0,0.0,0.0,True,10037076.083417296,10037076.083417356,0.0,0.0,3.119643585951277,3.119643585951277,3.1196435859512954
kudamatsu,22,60,8,295.89144681327946,7,11,204752861.05903605,8446415.428286802,209074279.11565945,200431443.00241265,490.62584415721693,146326511.58553585,112092627.2774062,15107104.546234364,19126779.761895284,8054.605435990988,5255.999999999999,472.2841818493746,5.420317202577539,0.018824542167556392,0.9747073386615679,c022_r00_A_steiner.csv,200431443.00241262,191025329.15996945,200431443.00241256,143116720.68166342,191025329.15996945,200431443.00241256,191025329.15996945,0,135878443.37403005,109341377.93122983,7410285.680904938,19126779.761895284,8648.350469722262,5255.999999999999,5.775646761894147,453.9425195415322,0.05981926858791639,0.9728764567790018,0.0,0.0,0.0,True,13727531.899066597,18048949.955689996,4321418.056623489,2.1105531977780285,6.704439600044739,6.704439600044739,8.632793106848574
kudamatsu,23,60,8,625.8623727247025,8,22,351046020.9069364,4340787.346205868,353272797.8310426,348819243.98283017,677.4809519473714,248646806.68078193,182715229.71773615,23302538.286289364,42629038.676756345,16590.216053065255,11423.039999999995,668.1015314515745,11.23249425966071,0.08174842969412677,0.9747178421820608,c023_r00_A_steiner.csv,348819243.9828302,335885720.0802431,348819243.98283017,247005408.09401745,335885720.0802431,348819243.98283017,335885720.0802431,0,236597006.18492705,181308316.64336663,12659650.864804054,42629038.676756345,18437.390720932475,11423.039999999995,12.337944787119142,658.7221109557776,0.20266133785049312,0.9735087131004971,0.0,0.0,0.0,True,15160300.826693296,17387077.750799477,2226776.9241062403,0.6343262112338732,4.3186077960736515,4.3186077960736515,4.921714283564816
kudamatsu,24,60,5,64.86000068695219,5,5,116993131.66844381,0.0,116993131.66844384,116993131.66844384,337.84957208481484,85589433.8158681,69427435.81272224,9946239.302120373,6215758.7010254795,1168.2054567211062,1822.08,337.8495720848148,0.9071181509668674,0.001782637409412542,0.9824048146884358,c024_r00_A_steiner.csv,116993131.66844381,109683943.53851147,116993131.6684438,85589433.81586808,109683943.53851146,116993131.6684438,109683943.53851146,0,79995073.94713832,69427435.81272224,4351879.433390613,6215758.7010254795,1557.3194478232913,1822.08,1.1399852826940589,337.84957208481484,0.005671204571323567,0.9778043192696634,0.0,0.0,0.0,True,7309188.129932359,7309188.129932389,1.4901161193847656e-08,1.2736782904553105e-14,6.2475360952354455,6.2475360952354455,6.24753609523547
kudamatsu,25,60,7,180.23136080342846,7,9,305896892.1152032,3500075.11397947,307219796.16115123,304573988.0692553,992.0845899857395,223756675.30852997,181720677.19042206,27361779.531737003,14674218.58637091,3833.3587946759667,4055.8799999999997,986.47118126948,2.7570919314386058,0.007160873250168978,0.9770861529428635,c025_r00_A_steiner.csv,304573988.06925523,284512167.68271405,304573988.06925523,222774328.78318456,284512167.68271405,304573988.06925523,284512167.68271405,0,207416137.22785974,180878665.88298312,11863252.758505695,14674218.586370911,4908.741798985935,4055.8799999999997,3.400660041165273,980.8577725532206,0.022816148890273547,0.9747176650266782,0.0,0.0,0.0,True,21384724.432489157,22707628.478437185,1322904.045947969,0.43246730517606985,6.990827623196479,6.990827623196479,7.391329843382217
kudamatsu,26,60,9,128.57387929807948,9,9,316210074.0866031,4823108.49283229,319305009.5010715,313115138.6721348,1072.6166685015635,232262460.62471238,192672621.7168007,29187103.61946678,10402735.288444899,2759.8586888056757,3153.6000000000004,1059.4841447786714,2.0116506513017445,0.008581534826796335,0.9777950415173475,c026_r00_A_steiner.csv,313115138.67213476,291316747.52825564,313115138.67213476,229964268.97320628,291316747.52825564,313115138.67213476,291316747.52825564,0,213509202.32601023,190702743.1583669,12403723.879198432,10402735.288444899,3386.455535146401,3153.6000000000004,2.3866405352258875,1046.3516210557793,0.02729005069382269,0.9757700646096079,0.0,0.0,0.0,True,24893326.558347464,27988261.97281587,3094935.414468348,0.9787592705287157,7.872401481911585,7.872401481911585,8.765368891815632
kudamatsu,27,60,10,167.4746879352338,9,10,264926962.0035375,6854002.706973388,259166709.31882218,270687214.68825275,765.0647800310866,193536077.6062841,155926120.78263497,22737686.79710583,14872270.026543304,3276.4501853626884,4143.48,789.507471884233,2.4338073067515804,0.02108374448103363,0.9784764309029964,c027_r12_B_incremental.csv,264950322.70169067,248462227.65085,257238838.19119945,187828647.1618364,241375111.6866359,257238838.19119945,241375111.6866359,0,175571821.9868421,151034037.5445369,9665514.415761897,14872270.026543304,4385.698225018113,4143.48,3.0976421090852098,756.893583630246,0.052563204069208565,0.9726768051773472,0.0,0.0,0.0,True,23551850.316901594,17791597.632186264,7688123.812338054,2.901978626182788,8.889940887400925,8.889940887400925,6.864924001600594
kudamatsu,28,60,4,61.93403365296693,4,5,55102256.78433356,0.0,55102256.784333564,55102256.784333564,79.36275307403524,39691888.20027427,30654412.961105287,3484068.8268508813,5553406.412318104,1188.0346444310599,1664.4000000000003,79.36275307403523,0.9009850233284021,0.00039795047694662406,0.9810156826439671,c028_r00_A_steiner.csv,55102256.78433356,52906484.48407604,55102256.78433356,39691888.20027427,52906484.48407604,55102256.78433356,52906484.48407604,0,37847425.65898788,30654412.961105287,1639606.2855644869,5553406.412318104,1686.7723472342418,1664.4,1.1994569903913548,79.36275307403523,0.0012662583222580988,0.9760400410059736,0.0,0.0,0.0,True,2195772.300257519,2195772.3002575263,0.0,0.0,3.984904481955468,3.984904481955468,3.984904481955481
kudamatsu,29,60,8,691.0564598798817,7,24,375905171.5391086,4074467.483069206,373208143.93997294,378602199.13824415,685.8117691268777,266145267.12664154,194588565.82889938,24631427.6381499,46925273.65959225,17698.738200544423,12553.079999999993,697.2571055259958,12.024894648344628,0.026832356307474554,0.9755803301220485,c029_r00_A_steiner.csv,378353735.1724492,364135082.5158069,378353735.1724492,267963164.70651883,364135082.5158069,378353735.1724492,364135082.5158069,0,256698077.16877192,196146763.7545085,13626039.754671156,46925273.659592256,19347.286688461303,12553.079999999993,13.01147638704543,707.6450916967233,0.07050027456059317,0.9734999800280846,0.0,0.0,0.0,True,11770089.023301661,9073061.424166024,-2448563.633340597,-0.651378011990413,3.131132507464617,3.131132507464617,2.431099527566939
kudamatsu,30,60,6,305.02543395808453,6,13,229513565.58721328,1139909.8610767494,229791027.3720758,229236103.80235073,506.1934307447704,164771056.38123035,124502876.53581883,16525479.422636474,23742700.42277503,6787.92212510208,6386.039999999998,505.019176905459,4.791264508101331,0.014946126666886399,0.9769318550922341,c030_r00_A_steiner.csv,229004612.15428942,218622839.9799231,229004612.15428942,164394117.01926917,218622839.9799231,229004612.15428942,218622839.9799231,0,156068739.20066592,124179785.65413783,8146253.123753056,23742700.42277503,8222.282340013388,6386.039999999999,5.649664248917329,502.8652376942523,0.022133772359266557,0.9747738074774626,0.0,0.0,0.0,True,10890725.607290179,11168187.392152697,508953.4329238534,0.22175309403681207,4.745133726377403,4.745133726377403,4.8601494670500145
kudamatsu,31,60,11,547.1407347231308,10,22,357471159.475093,3975390.897506145,359848351.77992725,355093967.1702589,734.8234636464886,255028806.05607164,191209044.55359104,24718174.092265174,39101587.4102154,13615.30859043939,10643.399999999996,724.726963690607,9.363146639640085,0.02218813247943465,0.976006467759783,c031_r12_B_incremental.csv,356867887.60281056,341698373.0056982,355093967.1702588,253261918.56379232,340103825.73424196,355093967.1702588,340103825.73424196,0,241624476.21774665,189694569.5602088,12828319.247322466,39101587.4102154,14799.94759693581,10643.399999999996,10.072099527182303,714.6304637347253,0.05917216104109519,0.9748994629990759,0.0,0.0,0.0,True,17367333.740851045,19744526.04568529,2377192.304834187,0.6650025440723195,4.858387391685825,4.858387391685825,5.4869018985421025
kudamatsu,32,60,7,307.00419604022187,6,13,251034829.08389458,4665786.867877521,254379975.34414777,247689682.82364133,627.668502778019,180316343.46691382,140761798.67626283,19235299.77937714,20319245.011273827,8573.02786397515,5615.160000000001,613.4119911750857,5.7715695877096245,0.06707964697437946,0.9742011764904974,c032_r00_A_steiner.csv,247689682.82364136,235468033.9311729,247689682.8236413,177821453.93640044,235468033.93117285,247689682.8236413,235468033.93117285,0,168300960.9993443,138623321.9358228,9358394.052247647,20319245.011273827,9636.55503931535,5615.160000000001,6.408042519803081,599.1554795721522,0.21314916892485294,0.9727404812709927,0.0,0.0,0.0,True,15566795.152721733,18911941.412974924,3345146.2602532804,1.3325426883834313,6.201049953717534,6.201049953717534,7.43452443038772
