city,cluster,rep,family,src,edges,length_m,terminals,raw_kw
sano,11,22,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,11,23,B_incremental,5681.0,2,53.016690120500314,3,88.64102534779732
sano,12,0,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,1,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,2,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,3,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,4,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,5,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,6,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,7,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,8,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,9,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,10,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,11,A_steiner,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,12,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,13,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,14,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,15,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,16,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,17,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,18,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,19,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,20,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,21,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,22,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,12,23,B_incremental,1740.0,1,49.480424777067576,2,73.19758599839429
sano,13,0,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,1,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,2,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,3,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,4,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,5,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,6,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,7,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,8,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,9,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,10,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,11,A_steiner,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,12,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,13,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,14,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,15,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,16,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,17,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,18,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,19,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,20,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,21,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,22,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,13,23,B_incremental,4875.0,1,37.74386159951427,2,89.20169408121673
sano,16,0,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,1,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,2,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,3,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,4,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,5,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,6,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,7,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,8,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,9,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,10,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,11,A_steiner,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,12,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,13,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,14,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,15,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,16,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,17,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,18,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,19,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,20,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,21,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,22,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,16,23,B_incremental,1738.0,1,24.36330475083287,2,58.91667816176377
sano,18,0,A_steiner,6145.0,1,19.9297315179145,2,42.45140675307432
