city,cluster,site,unit,site_load_kw,unit_load_kw,transformer_kva,transformer_loading_pct,transformer_drop_pct,transformer_no_load_loss_w,transformer_load_loss_w,lv_area_mm2,lv_stub_m,lv_drop_pct,lv_loading_pct,feasible,issues
sano,48,1902,1,51.11285616881828,25.55642808440914,50,56.79206240979809,1.1101678150461571,72.0,530.0,100,25.0,0.8276697915073599,67.66633962958184,True,
sano,48,1903,0,6.908392510970354,6.908392510970354,10,76.75991678855948,1.2423718212387531,27.0,122.0,60,25.0,0.34941131763825223,25.08068194402238,True,
sano,48,4569,0,4.541131492244981,4.541131492244981,10,50.45701658049978,0.8166550747581376,27.0,122.0,60,25.0,0.22939214761899102,16.46659219949935,True,
sano,48,4570,0,14.051211810871797,14.051211810871797,20,78.06228783817664,1.331383872016086,41.0,231.0,60,25.0,0.7133974962890138,51.19941123347019,True,
sano,48,4571,0,3.030773882359311,3.030773882359311,10,33.6752653595479,0.5450396835458183,27.0,122.0,60,25.0,0.15297518392723455,10.981475734770042,True,
sano,48,4572,0,3.646068909557015,3.646068909557015,10,40.51187677285572,0.6556913586388117,27.0,122.0,60,25.0,0.18409144070054545,13.215006982278789,True,
sano,49,1711,0,113.4969978223842,28.37424945559605,50,63.05388767910234,1.2325735982216763,72.0,530.0,100,25.0,0.9197874903792949,75.19699365866315,True,
sano,49,1711,1,113.4969978223842,28.37424945559605,50,63.05388767910234,1.2325735982216763,72.0,530.0,100,25.0,0.9197874903792949,75.19699365866315,True,
sano,49,1711,2,113.4969978223842,28.37424945559605,50,63.05388767910234,1.2325735982216763,72.0,530.0,100,25.0,0.9197874903792949,75.19699365866315,True,
sano,49,1711,3,113.4969978223842,28.37424945559605,50,63.05388767910234,1.2325735982216763,72.0,530.0,100,25.0,0.9197874903792949,75.19699365866315,True,
sano,49,1719,0,34.605754882873576,34.605754882873576,50,76.90167751749684,1.5032693598437532,72.0,530.0,150,25.0,0.7941828999699938,70.11016018065135,True,
sano,49,1737,0,24.28765083694029,24.28765083694029,50,53.97255741542287,1.0550523012525035,72.0,530.0,100,25.0,0.7862487131743565,64.28012274800983,True,
sano,49,1753,0,47.53279199797282,23.76639599898641,50,52.81421333108092,1.032409060866085,72.0,530.0,100,25.0,0.7692417549529837,62.88978069639142,True,
sano,49,1753,1,47.53279199797282,23.76639599898641,50,52.81421333108092,1.032409060866085,72.0,530.0,100,25.0,0.7692417549529837,62.88978069639142,True,
sano,49,6146,0,41.455166997045175,20.727583498522588,30,76.76882777230588,1.5680672113891279,52.0,357.0,100,25.0,0.6702120256283214,54.793904222844546,True,
sano,49,6146,1,41.455166997045175,20.727583498522588,30,76.76882777230588,1.5680672113891279,52.0,357.0,100,25.0,0.6702120256283214,54.793904222844546,True,
sano,49,6147,0,98.82484344338395,32.941614481127985,50,73.20358773583996,1.430979323550966,72.0,530.0,150,25.0,0.7556976898159801,66.71278515563705,True,
sano,49,6147,1,98.82484344338395,32.941614481127985,50,73.20358773583996,1.430979323550966,72.0,530.0,150,25.0,0.7556976898159801,66.71278515563705,True,
sano,49,6147,2,98.82484344338395,32.941614481127985,50,73.20358773583996,1.430979323550966,72.0,530.0,150,25.0,0.7556976898159801,66.71278515563705,True,
sano,50,1763,0,88.79970766822845,29.59990255607615,50,65.77756123572478,1.2858158048426649,72.0,530.0,150,25.0,0.6785076465229979,59.89862150610621,True,
sano,50,1763,1,88.79970766822845,29.59990255607615,50,65.77756123572478,1.2858158048426649,72.0,530.0,150,25.0,0.6785076465229979,59.89862150610621,True,
sano,50,1763,2,88.79970766822845,29.59990255607615,50,65.77756123572478,1.2858158048426649,72.0,530.0,150,25.0,0.6785076465229979,59.89862150610621,True,
sano,50,1766,0,40.59169093340151,20.295845466700754,30,75.1697980248176,1.5354056977275015,52.0,357.0,100,25.0,0.656158644641304,53.64500406870077,True,
sano,50,1766,1,40.59169093340151,20.295845466700754,30,75.1697980248176,1.5354056977275015,52.0,357.0,100,25.0,0.656158644641304,53.64500406870077,True,
sano,50,1767,0,42.56162750071452,21.28081375035726,30,78.81782870502688,1.6099197610755074,52.0,357.0,100,25.0,0.6882259566511028,56.266586495482315,True,
sano,50,1767,1,42.56162750071452,21.28081375035726,30,78.81782870502688,1.6099197610755074,52.0,357.0,100,25.0,0.6882259566511028,56.266586495482315,True,
sano,50,1772,0,89.58300608966769,29.86100202988923,50,66.35778228864274,1.2971579310347678,72.0,530.0,150,25.0,0.6845344054570189,60.43065149073204,True,
sano,50,1772,1,89.58300608966769,29.86100202988923,50,66.35778228864274,1.2971579310347678,72.0,530.0,150,25.0,0.6845344054570189,60.43065149073204,True,
sano,50,1772,2,89.58300608966769,29.86100202988923,50,66.35778228864274,1.2971579310347678,72.0,530.0,150,25.0,0.6845344054570189,60.43065149073204,True,
sano,50,6148,0,48.43573936004301,24.217869680021504,50,53.81748817782556,1.05202101713674,72.0,530.0,100,25.0,0.7839716236202321,64.0939677460824,True,
sano,50,6148,1,48.43573936004301,24.217869680021504,50,53.81748817782556,1.05202101713674,72.0,530.0,100,25.0,0.7839716236202321,64.0939677460824,True,
sano,50,6204,0,84.2400923611866,28.0800307870622,50,62.400068415693774,1.2197927786441833,72.0,530.0,100,25.0,0.9101610231747751,74.41003080521557,True,
sano,50,6204,1,84.2400923611866,28.0800307870622,50,62.400068415693774,1.2197927786441833,72.0,530.0,100,25.0,0.9101610231747751,74.41003080521557,True,
sano,50,6204,2,84.2400923611866,28.0800307870622,50,62.400068415693774,1.2197927786441833,72.0,530.0,100,25.0,0.9101610231747751,74.41003080521557,True,
sano,51,1709,0,35.40670217098215,17.703351085491075,30,65.56796698330028,1.3392803059192764,52.0,357.0,60,25.0,0.9005917236179412,64.62878170913449,True,
sano,51,1709,1,35.40670217098215,17.703351085491075,30,65.56796698330028,1.3392803059192764,52.0,357.0,60,25.0,0.9005917236179412,64.62878170913449,True,
sano,51,1717,0,10.674188523822169,10.674188523822169,20,59.30104735456761,1.0114033322364593,41.0,231.0,60,25.0,0.5409618312481392,38.82689453466014,True,
sano,51,1726,0,19.496874614083023,19.496874614083023,30,72.21064671882601,1.474962569036944,52.0,357.0,60,25.0,0.9927935550024629,71.24256939881784,True,
sano,51,1740,0,54.92060979632619,27.460304898163095,50,61.02289977369576,1.1928719689858736,72.0,530.0,100,25.0,0.8898905786757961,72.75292053318005,True,
sano,51,1740,1,54.92060979632619,27.460304898163095,50,61.02289977369576,1.1928719689858736,72.0,530.0,100,25.0,0.8898905786757961,72.75292053318005,True,
sano,51,1745,0,18.2769762020681,18.2769762020681,30,67.69250445210406,1.3826757522334987,52.0,357.0,60,25.0,0.9300611242508694,66.74272716964654,True,
sano,51,3611,0,19.869568544887528,19.869568544887528,30,73.59099461069455,1.5031573237617255,52.0,357.0,60,25.0,1.0119757780830696,72.61847533563419,True,
sano,52,175,0,57.10098408132481,28.550492040662405,50,63.44553786813868,1.2402295525254223,72.0,530.0,100,25.0,0.925554837622718,75.66847332293247,True,
sano,52,175,1,57.10098408132481,28.550492040662405,50,63.44553786813868,1.2402295525254223,72.0,530.0,100,25.0,0.925554837622718,75.66847332293247,True,
sano,52,205,0,126.92909799246311,31.73227449811578,50,70.51616555136839,1.3784457565691364,72.0,530.0,150,25.0,0.7277491961201441,64.24555889127254,True,
sano,52,205,1,126.92909799246311,31.73227449811578,50,70.51616555136839,1.3784457565691364,72.0,530.0,150,25.0,0.7277491961201441,64.24555889127254,True,
sano,52,205,2,126.92909799246311,31.73227449811578,50,70.51616555136839,1.3784457565691364,72.0,530.0,150,25.0,0.7277491961201441,64.24555889127254,True,
sano,52,205,3,126.92909799246311,31.73227449811578,50,70.51616555136839,1.3784457565691364,72.0,530.0,150,25.0,0.7277491961201441,64.24555889127254,True,
sano,52,3940,0,77.74419977986118,25.914733259953724,50,57.5882961332305,1.1257325439096844,72.0,530.0,100,25.0,0.8393735446948031,68.623130516315,True,
sano,52,3940,1,77.74419977986118,25.914733259953724,50,57.5882961332305,1.1257325439096844,72.0,530.0,100,25.0,0.8393735446948031,68.623130516315,True,
sano,52,3940,2,77.74419977986118,25.914733259953724,50,57.5882961332305,1.1257325439096844,72.0,530.0,100,25.0,0.8393735446948031,68.623130516315,True,
sano,52,4787,0,50.26894081602544,25.13447040801272,50,55.854378684472714,1.0918380300660433,72.0,530.0,100,25.0,0.8138904736461919,66.53986786457888,True,
sano,52,4787,1,50.26894081602544,25.13447040801272,50,55.854378684472714,1.0918380300660433,72.0,530.0,100,25.0,0.8138904736461919,66.53986786457888,True,
sano,53,209,0,92.73665887910332,30.912219626367772,50,68.69382139192838,1.3428226827115721,72.0,530.0,150,25.0,0.7088063348705359,62.57332577601647,True,
sano,53,209,1,92.73665887910332,30.912219626367772,50,68.69382139192838,1.3428226827115721,72.0,530.0,150,25.0,0.7088063348705359,62.57332577601647,True,
sano,53,209,2,92.73665887910332,30.912219626367772,50,68.69382139192838,1.3428226827115721,72.0,530.0,150,25.0,0.7088063348705359,62.57332577601647,True,
sano,53,210,0,54.78957509662419,27.394787548312095,50,60.87730566291577,1.1900259040783887,72.0,530.0,100,25.0,0.8877480817011068,72.57777099997627,True,
sano,53,210,1,54.78957509662419,27.394787548312095,50,60.87730566291577,1.1900259040783887,72.0,530.0,100,25.0,0.8877480817011068,72.57777099997627,True,
sano,53,4022,0,98.00415337109492,32.668051123698305,50,72.595669163774,1.4190957679229526,72.0,530.0,150,25.0,0.7493741018110508,66.15455430725589,True,
sano,53,4022,1,98.00415337109492,32.668051123698305,50,72.595669163774,1.4190957679229526,72.0,530.0,150,25.0,0.7493741018110508,66.15455430725589,True,
sano,53,4022,2,98.00415337109492,32.668051123698305,50,72.595669163774,1.4190957679229526,72.0,530.0,150,25.0,0.7493741018110508,66.15455430725589,True,
sano,53,5208,0,114.23400941947864,28.55850235486966,50,63.46333856637702,1.240577519502338,72.0,530.0,100,25.0,0.9258169826629471,75.68990362739648,True,
sano,53,5208,1,114.23400941947864,28.55850235486966,50,63.46333856637702,1.240577519502338,72.0,530.0,100,25.0,0.9258169826629471,75.68990362739648,True,
sano,53,5208,2,114.23400941947864,28.55850235486966,50,63.46333856637702,1.240577519502338,72.0,530.0,100,25.0,0.9258169826629471,75.68990362739648,True,
sano,53,5208,3,114.23400941947864,28.55850235486966,50,63.46333856637702,1.240577519502338,72.0,530.0,100,25.0,0.9258169826629471,75.68990362739648,True,
sano,53,5220,0,69.26173387727842,34.63086693863921,50,76.95748208586491,1.5043602241847547,72.0,530.0,150,25.0,0.7947638771663822,70.16144728242377,True,
sano,53,5220,1,69.26173387727842,34.63086693863921,50,76.95748208586491,1.5043602241847547,72.0,530.0,150,25.0,0.7947638771663822,70.16144728242377,True,
sano,53,5692,0,48.337848858677866,24.168924429338933,50,53.70872095408651,1.049894841998818,72.0,530.0,100,25.0,0.782374511885537,63.96340177332774,True,
sano,53,5692,1,48.337848858677866,24.168924429338933,50,53.70872095408651,1.049894841998818,72.0,530.0,100,25.0,0.782374511885537,63.96340177332774,True,
sano,53,5693,0,73.46729639353909,24.489098797846363,50,54.4202195507697,1.0638031737087774,72.0,530.0,100,25.0,0.7928229315377253,64.8175732527633,True,
sano,53,5693,1,73.46729639353909,24.489098797846363,50,54.4202195507697,1.0638031737087774,72.0,530.0,100,25.0,0.7928229315377253,64.8175732527633,True,
sano,53,5693,2,73.46729639353909,24.489098797846363,50,54.4202195507697,1.0638031737087774,72.0,530.0,100,25.0,0.7928229315377253,64.8175732527633,True,
sano,53,5695,0,43.10090384913056,21.55045192456528,30,79.81648860950104,1.6303182209318896,52.0,357.0,100,25.0,0.6970081440144462,56.984550227995996,True,
sano,53,5695,1,43.10090384913056,21.55045192456528,30,79.81648860950104,1.6303182209318896,52.0,357.0,100,25.0,0.6970081440144462,56.984550227995996,True,
sano,54,1751,0,39.89758786690457,19.948793933452286,30,73.88442197574922,1.5091508219486616,52.0,357.0,100,25.0,0.6448647892967972,52.72170073612383,True,
sano,54,1751,1,39.89758786690457,19.948793933452286,30,73.88442197574922,1.5091508219486616,52.0,357.0,100,25.0,0.6448647892967972,52.72170073612383,True,
sano,54,3727,0,23.25939309129133,23.25939309129133,50,51.68754020286962,1.0103849224223689,72.0,530.0,100,25.0,0.7527054640956029,61.53791340535983,True,
sano,54,4830,0,132.9649754417036,33.2412438604259,50,73.86943080094643,1.4439951836797815,72.0,530.0,150,25.0,0.7626247451124512,67.32428835159459,True,
sano,54,4830,1,132.9649754417036,33.2412438604259,50,73.86943080094643,1.4439951836797815,72.0,530.0,150,25.0,0.7626247451124512,67.32428835159459,True,
sano,54,4830,2,132.9649754417036,33.2412438604259,50,73.86943080094643,1.4439951836797815,72.0,530.0,150,25.0,0.7626247451124512,67.32428835159459,True,
sano,54,4830,3,132.9649754417036,33.2412438604259,50,73.86943080094643,1.4439951836797815,72.0,530.0,150,25.0,0.7626247451124512,67.32428835159459,True,
sano,54,4836,0,60.31007588654353,30.155037943271765,50,67.01119542949282,1.3099308117529511,72.0,530.0,150,25.0,0.6913222956781543,61.02987234070108,True,
sano,54,4836,1,60.31007588654353,30.155037943271765,50,67.01119542949282,1.3099308117529511,72.0,530.0,150,25.0,0.6913222956781543,61.02987234070108,True,
sano,54,84,0,20.096524335349866,20.096524335349866,30,74.43157161240691,1.5203268087373503,52.0,357.0,100,25.0,0.6496719584996364,53.11470003346536,True,
sano,55,5499,0,76.39247240021261,25.464157466737536,50,56.587016592750075,1.1061595917656926,72.0,530.0,100,25.0,0.8246562991516948,67.41998406102341,True,
sano,55,5499,1,76.39247240021261,25.464157466737536,50,56.587016592750075,1.1061595917656926,72.0,530.0,100,25.0,0.8246562991516948,67.41998406102341,True,
sano,55,5499,2,76.39247240021261,25.464157466737536,50,56.587016592750075,1.1061595917656926,72.0,530.0,100,25.0,0.8246562991516948,67.41998406102341,True,
sano,55,5502,0,16.60790708388291,16.60790708388291,30,61.51076697734412,1.256408618490923,52.0,357.0,60,25.0,0.8443655726431606,60.59532939834254,True,
sano,55,887,0,12.412897385054393,12.412897385054393,20,68.96054102807997,1.1761499012252599,41.0,231.0,60,25.0,0.6296643726357756,45.191665980526714,True,
sano,56,1460,0,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,1460,1,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,1460,2,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,1460,3,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,1460,4,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,1460,5,207.08371058183968,34.513951763639945,50,76.69767058586655,1.4992814446328557,72.0,530.0,150,25.0,0.7920590575916652,69.92267308040499,True,
sano,56,206,0,161.16008091366186,32.23201618273237,50,71.62670262829415,1.4001544684542981,72.0,530.0,150,25.0,0.7392965650816071,65.26493358889036,True,
sano,56,206,1,161.16008091366186,32.23201618273237,50,71.62670262829415,1.4001544684542981,72.0,530.0,150,25.0,0.7392965650816071,65.26493358889036,True,
sano,56,206,2,161.16008091366186,32.23201618273237,50,71.62670262829415,1.4001544684542981,72.0,530.0,150,25.0,0.7392965650816071,65.26493358889036,True,
sano,56,206,3,161.16008091366186,32.23201618273237,50,71.62670262829415,1.4001544684542981,72.0,530.0,150,25.0,0.7392965650816071,65.26493358889036,True,
sano,56,206,4,161.16008091366186,32.23201618273237,50,71.62670262829415,1.4001544684542981,72.0,530.0,150,25.0,0.7392965650816071,65.26493358889036,True,
sano,57,3595,0,30.11859749445413,30.11859749445413,50,66.9302166543425,1.30834784353417,72.0,530.0,150,25.0,0.6904810082085484,60.95560524477164,True,
sano,57,3786,0,22.443342632357485,22.443342632357485,50,49.8740947385722,0.9749357997214276,72.0,530.0,100,25.0,0.7261010778564913,59.36295769995922,True,
sano,57,5694,0,44.99424198608144,22.49712099304072,50,49.99360220675715,0.9772719245108262,72.0,530.0,100,25.0,0.7278538826731814,59.5062528297843,True,
sano,57,5694,1,44.99424198608144,22.49712099304072,50,49.99360220675715,0.9772719245108262,72.0,530.0,100,25.0,0.7278538826731814,59.5062528297843,True,
sano,57,5696,0,27.27771466879144,27.27771466879144,50,60.61714370842542,1.1849402738631905,72.0,530.0,100,25.0,0.8839198904200343,72.26481551728196,True,
sano,57,861,0,120.78476274654209,30.19619068663552,50,67.10264597030115,1.3117184814160354,72.0,530.0,150,25.0,0.6922723915025673,61.11374480538786,True,
sano,57,861,1,120.78476274654209,30.19619068663552,50,67.10264597030115,1.3117184814160354,72.0,530.0,150,25.0,0.6922723915025673,61.11374480538786,True,
sano,57,861,2,120.78476274654209,30.19619068663552,50,67.10264597030115,1.3117184814160354,72.0,530.0,150,25.0,0.6922723915025673,61.11374480538786,True,
sano,57,861,3,120.78476274654209,30.19619068663552,50,67.10264597030115,1.3117184814160354,72.0,530.0,150,25.0,0.6922723915025673,61.11374480538786,True,
sano,58,4655,0,30.393305637103374,30.393305637103374,50,67.54067919356305,1.3202811284788822,72.0,530.0,150,25.0,0.6968234507355727,61.51550268715501,True,
sano,58,4659,0,8.991135054807849,8.991135054807849,20,49.950750304488054,0.8519302366382112,41.0,231.0,60,25.0,0.45525636853132784,32.676709130802855,True,
sano,58,6221,0,13.512694533260486,13.512694533260486,20,75.07052518478048,1.280358150685847,41.0,231.0,60,25.0,0.6858578930787135,49.22352788574419,True,
sano,58,6222,0,17.29784427097511,17.29784427097511,30,64.0660898925004,1.308603216142619,52.0,357.0,60,25.0,0.8797703453591258,63.13515732911506,True,
sano,58,6223,0,53.69870708909231,26.849353544546155,50,59.66523009899145,1.1663323239656767,72.0,530.0,100,25.0,0.869915376353317,71.11994207845305,True,
sano,58,6223,1,53.69870708909231,26.849353544546155,50,59.66523009899145,1.1663323239656767,72.0,530.0,100,25.0,0.869915376353317,71.11994207845305,True,
sano,58,6224,0,50.64500665269883,25.322503326349416,50,56.27222961410981,1.1000061548688183,72.0,530.0,100,25.0,0.8200303378915696,67.04180759808654,True,
sano,58,6224,1,50.64500665269883,25.322503326349416,50,56.27222961410981,1.1000061548688183,72.0,530.0,100,25.0,0.8200303378915696,67.04180759808654,True,
sano,58,6225,0,26.547076134616937,26.547076134616937,50,58.99350252137097,1.1532014337406982,72.0,530.0,100,25.0,0.8600353648463288,70.31224677547966,True,
sano,59,1455,0,142.80640614481368,28.561281228962734,50,63.469513842139406,1.2406982334209657,72.0,530.0,100,25.0,0.925907924251419,75.697338083845,True,
sano,59,1455,1,142.80640614481368,28.561281228962734,50,63.469513842139406,1.2406982334209657,72.0,530.0,100,25.0,0.925907924251419,75.697338083845,True,
sano,59,1455,2,142.80640614481368,28.561281228962734,50,63.469513842139406,1.2406982334209657,72.0,530.0,100,25.0,0.925907924251419,75.697338083845,True,
sano,59,1455,3,142.80640614481368,28.561281228962734,50,63.469513842139406,1.2406982334209657,72.0,530.0,100,25.0,0.925907924251419,75.697338083845,True,
sano,59,1455,4,142.80640614481368,28.561281228962734,50,63.469513842139406,1.2406982334209657,72.0,530.0,100,25.0,0.925907924251419,75.697338083845,True,
sano,59,4406,0,163.97584547151013,32.795169094302025,50,72.87815354289339,1.4246177555501802,72.0,530.0,150,25.0,0.7523124118451311,66.41394114332431,True,
sano,59,4406,1,163.97584547151013,32.795169094302025,50,72.87815354289339,1.4246177555501802,72.0,530.0,150,25.0,0.7523124118451311,66.41394114332431,True,
sano,59,4406,2,163.97584547151013,32.795169094302025,50,72.87815354289339,1.4246177555501802,72.0,530.0,150,25.0,0.7523124118451311,66.41394114332431,True,
sano,59,4406,3,163.97584547151013,32.795169094302025,50,72.87815354289339,1.4246177555501802,72.0,530.0,150,25.0,0.7523124118451311,66.41394114332431,True,
sano,59,4406,4,163.97584547151013,32.795169094302025,50,72.87815354289339,1.4246177555501802,72.0,530.0,150,25.0,0.7523124118451311,66.41394114332431,True,
sano,59,5182,0,50.83974323129043,25.419871615645214,50,56.4886035903227,1.104235820322272,72.0,530.0,100,25.0,0.8232100209408377,67.30174955043645,True,
sano,59,5182,1,50.83974323129043,25.419871615645214,50,56.4886035903227,1.104235820322272,72.0,530.0,100,25.0,0.8232100209408377,67.30174955043645,True,
sano,59,5191,0,133.06129294068376,33.26532323517094,50,73.92294052260209,1.4450411884954815,72.0,530.0,150,25.0,0.7631814724862129,67.37343484606166,True,
sano,59,5191,1,133.06129294068376,33.26532323517094,50,73.92294052260209,1.4450411884954815,72.0,530.0,150,25.0,0.7631814724862129,67.37343484606166,True,
sano,59,5191,2,133.06129294068376,33.26532323517094,50,73.92294052260209,1.4450411884954815,72.0,530.0,150,25.0,0.7631814724862129,67.37343484606166,True,
sano,59,5191,3,133.06129294068376,33.26532323517094,50,73.92294052260209,1.4450411884954815,72.0,530.0,150,25.0,0.7631814724862129,67.37343484606166,True,
sano,59,5197,0,109.9606652388616,27.4901663097154,50,61.08925846603422,1.1941691447065073,72.0,530.0,100,25.0,0.8908671143351485,72.83275249205829,True,
sano,59,5197,1,109.9606652388616,27.4901663097154,50,61.08925846603422,1.1941691447065073,72.0,530.0,100,25.0,0.8908671143351485,72.83275249205829,True,
sano,59,5197,2,109.9606652388616,27.4901663097154,50,61.08925846603422,1.1941691447065073,72.0,530.0,100,25.0,0.8908671143351485,72.83275249205829,True,
sano,59,5197,3,109.9606652388616,27.4901663097154,50,61.08925846603422,1.1941691447065073,72.0,530.0,100,25.0,0.8908671143351485,72.83275249205829,True,
sano,60,1468,0,66.96660215354744,33.48330107677372,50,74.40733572616382,1.4545101167565582,72.0,530.0,150,25.0,0.7682215182643539,67.8183573488463,True,
sano,60,1468,1,66.96660215354744,33.48330107677372,50,74.40733572616382,1.4545101167565582,72.0,530.0,150,25.0,0.7682215182643539,67.8183573488463,True,
sano,60,211,0,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,211,1,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,211,2,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,211,3,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,211,4,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,211,5,179.9471653010241,29.991194216837354,50,66.64709825963857,1.3028134622084866,72.0,530.0,150,25.0,0.6875398079643262,60.695962214658564,True,
sano,60,4024,0,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,1,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,2,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,3,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,4,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,5,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,4024,6,227.31373406079268,32.47339058011324,50,72.16309017802942,1.4106397399665511,72.0,530.0,150,25.0,0.744874897639493,65.75737545071276,True,
sano,60,5774,0,104.38907903865424,34.796359679551415,50,77.32524373233647,1.5115492066974003,72.0,530.0,150,25.0,0.7985927883484307,70.49945319783063,True,
sano,60,5774,1,104.38907903865424,34.796359679551415,50,77.32524373233647,1.5115492066974003,72.0,530.0,150,25.0,0.7985927883484307,70.49945319783063,True,
sano,60,5774,2,104.38907903865424,34.796359679551415,50,77.32524373233647,1.5115492066974003,72.0,530.0,150,25.0,0.7985927883484307,70.49945319783063,True,
sano,61,176,0,63.64958571697977,31.824792858489886,50,70.7217619077553,1.3824647417594353,72.0,530.0,150,25.0,0.7298867830606545,64.43426012017564,True,
sano,61,176,1,63.64958571697977,31.824792858489886,50,70.7217619077553,1.3824647417594353,72.0,530.0,150,25.0,0.7298867830606545,64.43426012017564,True,
sano,61,3941,0,46.06674377035781,23.033371885178905,50,51.18527085595312,1.0005665914836646,72.0,530.0,100,25.0,0.7453354086618853,60.935399068837256,True,
sano,61,3941,1,46.06674377035781,23.033371885178905,50,51.18527085595312,1.0005665914836646,72.0,530.0,100,25.0,0.7453354086618853,60.935399068837256,True,
sano,61,3942,0,141.89483029396604,28.378966058793207,50,63.06436901954046,1.2327784868332043,72.0,530.0,100,25.0,0.919941827216362,75.20961067363878,True,
sano,61,3942,1,141.89483029396604,28.378966058793207,50,63.06436901954046,1.2327784868332043,72.0,530.0,100,25.0,0.919941827216362,75.20961067363878,True,
sano,61,3942,2,141.89483029396604,28.378966058793207,50,63.06436901954046,1.2327784868332043,72.0,530.0,100,25.0,0.919941827216362,75.20961067363878,True,
sano,61,3942,3,141.89483029396604,28.378966058793207,50,63.06436901954046,1.2327784868332043,72.0,530.0,100,25.0,0.919941827216362,75.20961067363878,True,
sano,61,3942,4,141.89483029396604,28.378966058793207,50,63.06436901954046,1.2327784868332043,72.0,530.0,100,25.0,0.919941827216362,75.20961067363878,True,
sano,61,4020,0,60.08184340762124,30.04092170381062,50,66.75760378624582,1.3049736175861673,72.0,530.0,150,25.0,0.6886877833668964,60.79730309756695,True,
sano,61,4020,1,60.08184340762124,30.04092170381062,50,66.75760378624582,1.3049736175861673,72.0,530.0,150,25.0,0.6886877833668964,60.79730309756695,True,
sano,61,78,0,7.938315588261307,7.938315588261307,20,44.10175326811837,0.7521732280063929,41.0,231.0,60,25.0,0.4017225952687416,28.83491665156318,True,
sano,61,79,0,16.926220325357857,16.926220325357857,30,62.6897049087328,1.2804894071146151,52.0,357.0,60,25.0,0.8606968108550529,61.7668911432997,True,
sano,61,80,0,14.825786553191865,14.825786553191865,30,54.910320567377276,1.1215890062037883,52.0,357.0,60,25.0,0.7530371612130066,54.04335458427061,True,
sano,62,1860,0,26.530748108724445,26.530748108724445,50,58.95721801938765,1.1524921464815707,72.0,530.0,100,25.0,0.8595017362096817,70.26862236942249,True,
sano,62,1875,0,104.91548871261936,34.97182957087312,50,77.71517682416248,1.5191715952883098,72.0,530.0,150,25.0,0.8026528617003643,70.85786539125914,True,
sano,62,1875,1,104.91548871261936,34.97182957087312,50,77.71517682416248,1.5191715952883098,72.0,530.0,150,25.0,0.8026528617003643,70.85786539125914,True,
sano,62,1875,2,104.91548871261936,34.97182957087312,50,77.71517682416248,1.5191715952883098,72.0,530.0,150,25.0,0.8026528617003643,70.85786539125914,True,
sano,62,1877,0,75.99833633950018,25.332778779833394,50,56.29506395518533,1.1004525191927073,72.0,530.0,100,25.0,0.8203658858893516,67.06923895409442,True,
sano,62,1877,1,75.99833633950018,25.332778779833394,50,56.29506395518533,1.1004525191927073,72.0,530.0,100,25.0,0.8203658858893516,67.06923895409442,True,
