city,cluster,reconstruction_family,reconstruction_replicate,reconstruction_replicate_within_family,s1_candidate,s2_candidate_weight,selection_count
sano,55,B_incremental,14,2,c055_r14_B_incremental.csv,0.0,19
sano,56,B_incremental,14,2,c056_r14_B_incremental.csv,0.0,19
sano,57,B_incremental,14,2,c057_r14_B_incremental.csv,0.0,19
sano,58,B_incremental,14,2,c058_r14_B_incremental.csv,0.0,19
sano,59,B_incremental,14,2,c059_r14_B_incremental.csv,0.0,19
sano,60,B_incremental,14,2,c060_r14_B_incremental.csv,0.0,19
sano,61,B_incremental,14,2,c061_r14_B_incremental.csv,0.0,19
sano,62,B_incremental,14,2,c062_r14_B_incremental.csv,0.0,19
sano,63,B_incremental,14,2,c063_r14_B_incremental.csv,0.0,19
sano,64,B_incremental,14,2,c064_r14_B_incremental.csv,0.0,19
sano,65,B_incremental,14,2,c065_r14_B_incremental.csv,0.0,19
sano,66,B_incremental,14,2,c066_r14_B_incremental.csv,0.0,19
sano,67,B_incremental,14,2,c067_r14_B_incremental.csv,0.0,19
sano,68,B_incremental,14,2,c068_r14_B_incremental.csv,0.0,19
sano,69,B_incremental,14,2,c069_r14_B_incremental.csv,0.0,19
sano,70,B_incremental,14,2,c070_r14_B_incremental.csv,0.0,19
sano,71,B_incremental,14,2,c071_r14_B_incremental.csv,0.0,19
sano,72,B_incremental,14,2,c072_r14_B_incremental.csv,0.0,19
sano,73,B_incremental,14,2,c073_r14_B_incremental.csv,0.0,19
sano,74,B_incremental,14,2,c074_r14_B_incremental.csv,0.0,19
sano,75,B_incremental,14,2,c075_r14_B_incremental.csv,0.0,19
sano,76,B_incremental,14,2,c076_r14_B_incremental.csv,0.0,19
sano,77,B_incremental,14,2,c077_r14_B_incremental.csv,0.0,19
sano,78,B_incremental,14,2,c078_r14_B_incremental.csv,0.0,19
sano,79,B_incremental,14,2,c079_r14_B_incremental.csv,0.0,19
sano,80,B_incremental,14,2,c080_r14_B_incremental.csv,0.0,19
sano,81,B_incremental,14,2,c081_r14_B_incremental.csv,0.0,19
sano,82,B_incremental,14,2,c082_r14_B_incremental.csv,0.0,19
sano,83,B_incremental,14,2,c083_r14_B_incremental.csv,0.0,19
sano,84,B_incremental,14,2,c084_r14_B_incremental.csv,0.0,19
sano,85,B_incremental,14,2,c085_r14_B_incremental.csv,0.0,19
sano,86,B_incremental,14,2,c086_r14_B_incremental.csv,0.0,19
sano,87,B_incremental,14,2,c087_r14_B_incremental.csv,0.0,19
sano,88,B_incremental,14,2,c088_r14_B_incremental.csv,0.0,19
sano,89,B_incremental,14,2,singleton_co_located_source,0.0,19
sano,90,B_incremental,14,2,c090_r14_B_incremental.csv,0.0,19
sano,91,B_incremental,14,2,c091_r14_B_incremental.csv,0.0,19
sano,92,B_incremental,14,2,c092_r14_B_incremental.csv,0.0,19
sano,93,B_incremental,14,2,c093_r14_B_incremental.csv,0.0,19
sano,94,B_incremental,14,2,c094_r14_B_incremental.csv,0.0,19
sano,95,B_incremental,14,2,c095_r14_B_incremental.csv,0.0,19
sano,96,B_incremental,14,2,c096_r14_B_incremental.csv,0.0,19
sano,97,B_incremental,14,2,c097_r14_B_incremental.csv,0.0,19
sano,98,B_incremental,14,2,c098_r14_B_incremental.csv,0.0,19
sano,99,B_incremental,14,2,c099_r14_B_incremental.csv,0.0,19
sano,100,B_incremental,14,2,c100_r14_B_incremental.csv,0.0,19
sano,101,B_incremental,14,2,c101_r14_B_incremental.csv,0.0,19
sano,102,B_incremental,14,2,c102_r14_B_incremental.csv,0.0,19
sano,103,B_incremental,14,2,c103_r14_B_incremental.csv,0.0,19
sano,104,B_incremental,14,2,c104_r14_B_incremental.csv,0.0,19
sano,105,B_incremental,14,2,c105_r14_B_incremental.csv,0.0,19
sano,106,B_incremental,14,2,c106_r14_B_incremental.csv,0.0,19
sano,107,B_incremental,14,2,c107_r14_B_incremental.csv,0.0,19
sano,108,B_incremental,14,2,c108_r14_B_incremental.csv,0.0,19
sano,109,B_incremental,14,2,c109_r14_B_incremental.csv,0.0,19
sano,110,B_incremental,14,2,c110_r14_B_incremental.csv,0.0,19
sano,111,B_incremental,14,2,c111_r14_B_incremental.csv,0.0,19
sano,112,B_incremental,14,2,c112_r14_B_incremental.csv,0.0,19
sano,113,B_incremental,14,2,c113_r14_B_incremental.csv,0.0,19
sano,114,B_incremental,14,2,c114_r14_B_incremental.csv,0.0,19
sano,115,B_incremental,14,2,c115_r14_B_incremental.csv,0.0,19
sano,116,B_incremental,14,2,c116_r14_B_incremental.csv,0.0,19
sano,117,B_incremental,14,2,c117_r14_B_incremental.csv,0.0,19
sano,118,B_incremental,14,2,c118_r14_B_incremental.csv,0.0,19
sano,119,B_incremental,14,2,c119_r14_B_incremental.csv,0.0,19
sano,120,B_incremental,14,2,c120_r14_B_incremental.csv,0.0,19
sano,121,B_incremental,14,2,c121_r14_B_incremental.csv,0.0,19
sano,122,B_incremental,14,2,c122_r14_B_incremental.csv,0.0,19
sano,123,B_incremental,14,2,singleton_co_located_source,0.0,19
sano,124,B_incremental,14,2,c124_r14_B_incremental.csv,0.0,19
sano,125,B_incremental,14,2,singleton_co_located_source,0.0,19
sano,126,B_incremental,14,2,c126_r14_B_incremental.csv,0.0,19
sano,127,B_incremental,14,2,c127_r14_B_incremental.csv,0.0,19
sano,128,B_incremental,14,2,c128_r14_B_incremental.csv,0.0,19
sano,129,B_incremental,14,2,c129_r14_B_incremental.csv,0.0,19
sano,130,B_incremental,14,2,c130_r14_B_incremental.csv,0.0,19
sano,131,B_incremental,14,2,c131_r14_B_incremental.csv,0.0,19
sano,132,B_incremental,14,2,c132_r14_B_incremental.csv,0.0,19
sano,133,B_incremental,14,2,c133_r14_B_incremental.csv,0.0,19
sano,134,B_incremental,14,2,c134_r14_B_incremental.csv,0.0,19
sano,135,B_incremental,14,2,c135_r14_B_incremental.csv,0.0,19
sano,136,B_incremental,14,2,c136_r14_B_incremental.csv,0.0,19
sano,137,B_incremental,14,2,c137_r14_B_incremental.csv,0.0,19
sano,138,B_incremental,14,2,c138_r14_B_incremental.csv,0.0,19
sano,139,B_incremental,14,2,c139_r14_B_incremental.csv,0.0,19
sano,140,B_incremental,14,2,c140_r14_B_incremental.csv,0.0,19
sano,141,B_incremental,14,2,c141_r14_B_incremental.csv,0.0,19
sano,142,B_incremental,14,2,c142_r14_B_incremental.csv,0.0,19
sano,143,B_incremental,14,2,c143_r14_B_incremental.csv,0.0,19
sano,144,B_incremental,14,2,c144_r14_B_incremental.csv,0.0,19
sano,145,B_incremental,14,2,c145_r14_B_incremental.csv,0.0,19
sano,146,B_incremental,14,2,c146_r14_B_incremental.csv,0.0,19
sano,0,B_incremental,21,9,c000_r21_B_incremental.csv,30.0,25
sano,1,B_incremental,21,9,c001_r21_B_incremental.csv,30.0,25
sano,2,B_incremental,21,9,c002_r21_B_incremental.csv,30.0,25
sano,3,B_incremental,21,9,c003_r21_B_incremental.csv,30.0,25
sano,4,B_incremental,21,9,c004_r21_B_incremental.csv,30.0,25
sano,5,B_incremental,21,9,singleton_co_located_source,30.0,25
sano,6,B_incremental,21,9,c006_r21_B_incremental.csv,30.0,25
sano,7,B_incremental,21,9,c007_r21_B_incremental.csv,30.0,25
sano,8,B_incremental,21,9,c008_r21_B_incremental.csv,30.0,25
sano,9,B_incremental,21,9,c009_r21_B_incremental.csv,30.0,25
sano,10,B_incremental,21,9,c010_r21_B_incremental.csv,30.0,25
sano,11,B_incremental,21,9,c011_r21_B_incremental.csv,30.0,25
sano,12,B_incremental,21,9,c012_r21_B_incremental.csv,30.0,25
sano,13,B_incremental,21,9,c013_r21_B_incremental.csv,30.0,25
sano,14,B_incremental,21,9,c014_r21_B_incremental.csv,30.0,25
sano,15,B_incremental,21,9,c015_r21_B_incremental.csv,30.0,25
sano,16,B_incremental,21,9,c016_r21_B_incremental.csv,30.0,25
sano,17,B_incremental,21,9,c017_r21_B_incremental.csv,30.0,25
sano,18,B_incremental,21,9,c018_r21_B_incremental.csv,30.0,25
sano,19,B_incremental,21,9,c019_r21_B_incremental.csv,30.0,25
sano,20,B_incremental,21,9,c020_r21_B_incremental.csv,30.0,25
sano,21,B_incremental,21,9,c021_r21_B_incremental.csv,30.0,25
sano,22,B_incremental,21,9,c022_r21_B_incremental.csv,30.0,25
sano,23,B_incremental,21,9,c023_r21_B_incremental.csv,30.0,25
sano,24,B_incremental,21,9,c024_r21_B_incremental.csv,30.0,25
sano,25,B_incremental,21,9,singleton_co_located_source,30.0,25
sano,26,B_incremental,21,9,c026_r21_B_incremental.csv,30.0,25
sano,27,B_incremental,21,9,c027_r21_B_incremental.csv,30.0,25
sano,28,B_incremental,21,9,c028_r21_B_incremental.csv,30.0,25
sano,29,B_incremental,21,9,c029_r21_B_incremental.csv,30.0,25
sano,30,B_incremental,21,9,c030_r21_B_incremental.csv,30.0,25
sano,31,B_incremental,21,9,c031_r21_B_incremental.csv,30.0,25
sano,32,B_incremental,21,9,c032_r21_B_incremental.csv,30.0,25
sano,33,B_incremental,21,9,c033_r21_B_incremental.csv,30.0,25
sano,34,B_incremental,21,9,c034_r21_B_incremental.csv,30.0,25
sano,35,B_incremental,21,9,c035_r21_B_incremental.csv,30.0,25
sano,36,B_incremental,21,9,c036_r21_B_incremental.csv,30.0,25
sano,37,B_incremental,21,9,c037_r21_B_incremental.csv,30.0,25
sano,38,B_incremental,21,9,c038_r21_B_incremental.csv,30.0,25
sano,39,B_incremental,21,9,c039_r21_B_incremental.csv,30.0,25
sano,40,B_incremental,21,9,c040_r21_B_incremental.csv,30.0,25
sano,41,B_incremental,21,9,c041_r21_B_incremental.csv,30.0,25
sano,42,B_incremental,21,9,c042_r21_B_incremental.csv,30.0,25
sano,43,B_incremental,21,9,c043_r21_B_incremental.csv,30.0,25
sano,44,B_incremental,21,9,c044_r21_B_incremental.csv,30.0,25
sano,45,B_incremental,21,9,c045_r21_B_incremental.csv,30.0,25
sano,46,B_incremental,21,9,c046_r21_B_incremental.csv,30.0,25
sano,47,B_incremental,21,9,c047_r21_B_incremental.csv,30.0,25
sano,48,B_incremental,21,9,c048_r21_B_incremental.csv,30.0,25
sano,49,B_incremental,21,9,c049_r21_B_incremental.csv,30.0,25
sano,50,B_incremental,21,9,c050_r21_B_incremental.csv,30.0,25
sano,51,B_incremental,21,9,c051_r21_B_incremental.csv,30.0,25
sano,52,B_incremental,21,9,c052_r21_B_incremental.csv,30.0,25
sano,53,B_incremental,21,9,c053_r21_B_incremental.csv,30.0,25
sano,54,B_incremental,21,9,c054_r21_B_incremental.csv,30.0,25
sano,55,B_incremental,21,9,c055_r21_B_incremental.csv,30.0,25
sano,56,B_incremental,21,9,c056_r21_B_incremental.csv,30.0,25
sano,57,B_incremental,21,9,c057_r21_B_incremental.csv,30.0,25
sano,58,B_incremental,21,9,c058_r21_B_incremental.csv,30.0,25
sano,59,B_incremental,21,9,c059_r21_B_incremental.csv,30.0,25
sano,60,B_incremental,21,9,c060_r21_B_incremental.csv,30.0,25
sano,61,B_incremental,21,9,c061_r21_B_incremental.csv,30.0,25
sano,62,B_incremental,21,9,c062_r21_B_incremental.csv,30.0,25
sano,63,B_incremental,21,9,c063_r21_B_incremental.csv,30.0,25
sano,64,B_incremental,21,9,c064_r21_B_incremental.csv,30.0,25
sano,65,B_incremental,21,9,c065_r21_B_incremental.csv,30.0,25
sano,66,B_incremental,21,9,c066_r21_B_incremental.csv,30.0,25
sano,67,B_incremental,21,9,c067_r21_B_incremental.csv,30.0,25
sano,68,B_incremental,21,9,c068_r21_B_incremental.csv,30.0,25
sano,69,B_incremental,21,9,c069_r21_B_incremental.csv,30.0,25
sano,70,B_incremental,21,9,c070_r21_B_incremental.csv,30.0,25
sano,71,B_incremental,21,9,c071_r21_B_incremental.csv,30.0,25
sano,72,B_incremental,21,9,c072_r21_B_incremental.csv,30.0,25
sano,73,B_incremental,21,9,c073_r21_B_incremental.csv,30.0,25
sano,74,B_incremental,21,9,c074_r21_B_incremental.csv,30.0,25
sano,75,B_incremental,21,9,c075_r21_B_incremental.csv,30.0,25
sano,76,B_incremental,21,9,c076_r21_B_incremental.csv,30.0,25
sano,77,B_incremental,21,9,c077_r21_B_incremental.csv,30.0,25
sano,78,B_incremental,21,9,c078_r21_B_incremental.csv,30.0,25
sano,79,B_incremental,21,9,c079_r21_B_incremental.csv,30.0,25
sano,80,B_incremental,21,9,c080_r21_B_incremental.csv,30.0,25
sano,81,B_incremental,21,9,c081_r21_B_incremental.csv,30.0,25
sano,82,B_incremental,21,9,c082_r21_B_incremental.csv,30.0,25
sano,83,B_incremental,21,9,c083_r21_B_incremental.csv,30.0,25
sano,84,B_incremental,21,9,c084_r21_B_incremental.csv,30.0,25
sano,85,B_incremental,21,9,c085_r21_B_incremental.csv,30.0,25
sano,86,B_incremental,21,9,c086_r21_B_incremental.csv,30.0,25
sano,87,B_incremental,21,9,c087_r21_B_incremental.csv,30.0,25
sano,88,B_incremental,21,9,c088_r21_B_incremental.csv,30.0,25
sano,89,B_incremental,21,9,singleton_co_located_source,30.0,25
sano,90,B_incremental,21,9,c090_r21_B_incremental.csv,30.0,25
sano,91,B_incremental,21,9,c091_r21_B_incremental.csv,30.0,25
sano,92,B_incremental,21,9,c092_r21_B_incremental.csv,30.0,25
sano,93,B_incremental,21,9,c093_r21_B_incremental.csv,30.0,25
sano,94,B_incremental,21,9,c094_r21_B_incremental.csv,30.0,25
sano,95,B_incremental,21,9,c095_r21_B_incremental.csv,30.0,25
sano,96,B_incremental,21,9,c096_r21_B_incremental.csv,30.0,25
sano,97,B_incremental,21,9,c097_r21_B_incremental.csv,30.0,25
sano,98,B_incremental,21,9,c098_r21_B_incremental.csv,30.0,25
sano,99,B_incremental,21,9,c099_r21_B_incremental.csv,30.0,25
sano,100,B_incremental,21,9,c100_r21_B_incremental.csv,30.0,25
sano,101,B_incremental,21,9,c101_r21_B_incremental.csv,30.0,25
sano,102,B_incremental,21,9,c102_r21_B_incremental.csv,30.0,25
sano,103,B_incremental,21,9,c103_r21_B_incremental.csv,30.0,25
sano,104,B_incremental,21,9,c104_r21_B_incremental.csv,30.0,25
sano,105,B_incremental,21,9,c105_r21_B_incremental.csv,30.0,25
sano,106,B_incremental,21,9,c106_r21_B_incremental.csv,30.0,25
sano,107,B_incremental,21,9,c107_r21_B_incremental.csv,30.0,25
sano,108,B_incremental,21,9,c108_r21_B_incremental.csv,30.0,25
sano,109,B_incremental,21,9,c109_r21_B_incremental.csv,30.0,25
sano,110,B_incremental,21,9,c110_r21_B_incremental.csv,30.0,25
sano,111,B_incremental,21,9,c111_r21_B_incremental.csv,30.0,25
sano,112,B_incremental,21,9,c112_r21_B_incremental.csv,30.0,25
sano,113,B_incremental,21,9,c113_r21_B_incremental.csv,30.0,25
sano,114,B_incremental,21,9,c114_r21_B_incremental.csv,30.0,25
sano,115,B_incremental,21,9,c115_r21_B_incremental.csv,30.0,25
sano,116,B_incremental,21,9,c116_r21_B_incremental.csv,30.0,25
sano,117,B_incremental,21,9,c117_r21_B_incremental.csv,30.0,25
sano,118,B_incremental,21,9,c118_r21_B_incremental.csv,30.0,25
sano,119,B_incremental,21,9,c119_r21_B_incremental.csv,30.0,25
sano,120,B_incremental,21,9,c120_r21_B_incremental.csv,30.0,25
sano,121,B_incremental,21,9,c121_r21_B_incremental.csv,30.0,25
sano,122,B_incremental,21,9,c122_r21_B_incremental.csv,30.0,25
sano,123,B_incremental,21,9,singleton_co_located_source,30.0,25
sano,124,B_incremental,21,9,c124_r21_B_incremental.csv,30.0,25
sano,125,B_incremental,21,9,singleton_co_located_source,30.0,25
sano,126,B_incremental,21,9,c126_r21_B_incremental.csv,30.0,25
sano,127,B_incremental,21,9,c127_r21_B_incremental.csv,30.0,25
sano,128,B_incremental,21,9,c128_r21_B_incremental.csv,30.0,25
sano,129,B_incremental,21,9,c129_r21_B_incremental.csv,30.0,25
sano,130,B_incremental,21,9,c130_r21_B_incremental.csv,30.0,25
sano,131,B_incremental,21,9,c131_r21_B_incremental.csv,30.0,25
sano,132,B_incremental,21,9,c132_r21_B_incremental.csv,30.0,25
sano,133,B_incremental,21,9,c133_r21_B_incremental.csv,30.0,25
sano,134,B_incremental,21,9,c134_r21_B_incremental.csv,30.0,25
sano,135,B_incremental,21,9,c135_r21_B_incremental.csv,30.0,25
sano,136,B_incremental,21,9,c136_r21_B_incremental.csv,30.0,25
sano,137,B_incremental,21,9,c137_r21_B_incremental.csv,30.0,25
sano,138,B_incremental,21,9,c138_r21_B_incremental.csv,30.0,25
sano,139,B_incremental,21,9,c139_r21_B_incremental.csv,30.0,25
sano,140,B_incremental,21,9,c140_r21_B_incremental.csv,30.0,25
sano,141,B_incremental,21,9,c141_r21_B_incremental.csv,30.0,25
sano,142,B_incremental,21,9,c142_r21_B_incremental.csv,30.0,25
sano,143,B_incremental,21,9,c143_r21_B_incremental.csv,30.0,25
sano,144,B_incremental,21,9,c144_r21_B_incremental.csv,30.0,25
sano,145,B_incremental,21,9,c145_r21_B_incremental.csv,30.0,25
sano,146,B_incremental,21,9,c146_r21_B_incremental.csv,30.0,25
sano,0,B_incremental,23,11,c000_r23_B_incremental.csv,30.0,24
sano,1,B_incremental,23,11,c001_r23_B_incremental.csv,30.0,24
sano,2,B_incremental,23,11,c002_r23_B_incremental.csv,30.0,24
sano,3,B_incremental,23,11,c003_r23_B_incremental.csv,30.0,24
sano,4,B_incremental,23,11,c004_r23_B_incremental.csv,30.0,24
sano,5,B_incremental,23,11,singleton_co_located_source,30.0,24
sano,6,B_incremental,23,11,c006_r23_B_incremental.csv,30.0,24
sano,7,B_incremental,23,11,c007_r23_B_incremental.csv,30.0,24
sano,8,B_incremental,23,11,c008_r23_B_incremental.csv,30.0,24
sano,9,B_incremental,23,11,c009_r23_B_incremental.csv,30.0,24
sano,10,B_incremental,23,11,c010_r23_B_incremental.csv,30.0,24
sano,11,B_incremental,23,11,c011_r23_B_incremental.csv,30.0,24
sano,12,B_incremental,23,11,c012_r23_B_incremental.csv,30.0,24
sano,13,B_incremental,23,11,c013_r23_B_incremental.csv,30.0,24
sano,14,B_incremental,23,11,c014_r23_B_incremental.csv,30.0,24
sano,15,B_incremental,23,11,c015_r23_B_incremental.csv,30.0,24
sano,16,B_incremental,23,11,c016_r23_B_incremental.csv,30.0,24
sano,17,B_incremental,23,11,c017_r23_B_incremental.csv,30.0,24
sano,18,B_incremental,23,11,c018_r23_B_incremental.csv,30.0,24
sano,19,B_incremental,23,11,c019_r23_B_incremental.csv,30.0,24
sano,20,B_incremental,23,11,c020_r23_B_incremental.csv,30.0,24
sano,21,B_incremental,23,11,c021_r23_B_incremental.csv,30.0,24
sano,22,B_incremental,23,11,c022_r23_B_incremental.csv,30.0,24
sano,23,B_incremental,23,11,c023_r23_B_incremental.csv,30.0,24
sano,24,B_incremental,23,11,c024_r23_B_incremental.csv,30.0,24
sano,25,B_incremental,23,11,singleton_co_located_source,30.0,24
sano,26,B_incremental,23,11,c026_r23_B_incremental.csv,30.0,24
sano,27,B_incremental,23,11,c027_r23_B_incremental.csv,30.0,24
sano,28,B_incremental,23,11,c028_r23_B_incremental.csv,30.0,24
sano,29,B_incremental,23,11,c029_r23_B_incremental.csv,30.0,24
sano,30,B_incremental,23,11,c030_r23_B_incremental.csv,30.0,24
sano,31,B_incremental,23,11,c031_r23_B_incremental.csv,30.0,24
sano,32,B_incremental,23,11,c032_r23_B_incremental.csv,30.0,24
sano,33,B_incremental,23,11,c033_r23_B_incremental.csv,30.0,24
sano,34,B_incremental,23,11,c034_r23_B_incremental.csv,30.0,24
sano,35,B_incremental,23,11,c035_r23_B_incremental.csv,30.0,24
sano,36,B_incremental,23,11,c036_r23_B_incremental.csv,30.0,24
sano,37,B_incremental,23,11,c037_r23_B_incremental.csv,30.0,24
sano,38,B_incremental,23,11,c038_r23_B_incremental.csv,30.0,24
sano,39,B_incremental,23,11,c039_r23_B_incremental.csv,30.0,24
sano,40,B_incremental,23,11,c040_r23_B_incremental.csv,30.0,24
sano,41,B_incremental,23,11,c041_r23_B_incremental.csv,30.0,24
sano,42,B_incremental,23,11,c042_r23_B_incremental.csv,30.0,24
sano,43,B_incremental,23,11,c043_r23_B_incremental.csv,30.0,24
sano,44,B_incremental,23,11,c044_r23_B_incremental.csv,30.0,24
sano,45,B_incremental,23,11,c045_r23_B_incremental.csv,30.0,24
sano,46,B_incremental,23,11,c046_r23_B_incremental.csv,30.0,24
sano,47,B_incremental,23,11,c047_r23_B_incremental.csv,30.0,24
sano,48,B_incremental,23,11,c048_r23_B_incremental.csv,30.0,24
sano,49,B_incremental,23,11,c049_r23_B_incremental.csv,30.0,24
sano,50,B_incremental,23,11,c050_r23_B_incremental.csv,30.0,24
sano,51,B_incremental,23,11,c051_r23_B_incremental.csv,30.0,24
sano,52,B_incremental,23,11,c052_r23_B_incremental.csv,30.0,24
sano,53,B_incremental,23,11,c053_r23_B_incremental.csv,30.0,24
sano,54,B_incremental,23,11,c054_r23_B_incremental.csv,30.0,24
sano,55,B_incremental,23,11,c055_r23_B_incremental.csv,30.0,24
sano,56,B_incremental,23,11,c056_r23_B_incremental.csv,30.0,24
sano,57,B_incremental,23,11,c057_r23_B_incremental.csv,30.0,24
sano,58,B_incremental,23,11,c058_r23_B_incremental.csv,30.0,24
sano,59,B_incremental,23,11,c059_r23_B_incremental.csv,30.0,24
sano,60,B_incremental,23,11,c060_r23_B_incremental.csv,30.0,24
sano,61,B_incremental,23,11,c061_r23_B_incremental.csv,30.0,24
sano,62,B_incremental,23,11,c062_r23_B_incremental.csv,30.0,24
sano,63,B_incremental,23,11,c063_r23_B_incremental.csv,30.0,24
sano,64,B_incremental,23,11,c064_r23_B_incremental.csv,30.0,24
sano,65,B_incremental,23,11,c065_r23_B_incremental.csv,30.0,24
sano,66,B_incremental,23,11,c066_r23_B_incremental.csv,30.0,24
sano,67,B_incremental,23,11,c067_r23_B_incremental.csv,30.0,24
sano,68,B_incremental,23,11,c068_r23_B_incremental.csv,30.0,24
sano,69,B_incremental,23,11,c069_r23_B_incremental.csv,30.0,24
sano,70,B_incremental,23,11,c070_r23_B_incremental.csv,30.0,24
sano,71,B_incremental,23,11,c071_r23_B_incremental.csv,30.0,24
sano,72,B_incremental,23,11,c072_r23_B_incremental.csv,30.0,24
sano,73,B_incremental,23,11,c073_r23_B_incremental.csv,30.0,24
sano,74,B_incremental,23,11,c074_r23_B_incremental.csv,30.0,24
sano,75,B_incremental,23,11,c075_r23_B_incremental.csv,30.0,24
sano,76,B_incremental,23,11,c076_r23_B_incremental.csv,30.0,24
sano,77,B_incremental,23,11,c077_r23_B_incremental.csv,30.0,24
sano,78,B_incremental,23,11,c078_r23_B_incremental.csv,30.0,24
sano,79,B_incremental,23,11,c079_r23_B_incremental.csv,30.0,24
sano,80,B_incremental,23,11,c080_r23_B_incremental.csv,30.0,24
sano,81,B_incremental,23,11,c081_r23_B_incremental.csv,30.0,24
sano,82,B_incremental,23,11,c082_r23_B_incremental.csv,30.0,24
sano,83,B_incremental,23,11,c083_r23_B_incremental.csv,30.0,24
sano,84,B_incremental,23,11,c084_r23_B_incremental.csv,30.0,24
sano,85,B_incremental,23,11,c085_r23_B_incremental.csv,30.0,24
sano,86,B_incremental,23,11,c086_r23_B_incremental.csv,30.0,24
sano,87,B_incremental,23,11,c087_r23_B_incremental.csv,30.0,24
sano,88,B_incremental,23,11,c088_r23_B_incremental.csv,30.0,24
sano,89,B_incremental,23,11,singleton_co_located_source,30.0,24
sano,90,B_incremental,23,11,c090_r23_B_incremental.csv,30.0,24
sano,91,B_incremental,23,11,c091_r23_B_incremental.csv,30.0,24
sano,92,B_incremental,23,11,c092_r23_B_incremental.csv,30.0,24
sano,93,B_incremental,23,11,c093_r23_B_incremental.csv,30.0,24
sano,94,B_incremental,23,11,c094_r23_B_incremental.csv,30.0,24
sano,95,B_incremental,23,11,c095_r23_B_incremental.csv,30.0,24
sano,96,B_incremental,23,11,c096_r23_B_incremental.csv,30.0,24
sano,97,B_incremental,23,11,c097_r23_B_incremental.csv,30.0,24
sano,98,B_incremental,23,11,c098_r23_B_incremental.csv,30.0,24
sano,99,B_incremental,23,11,c099_r23_B_incremental.csv,30.0,24
sano,100,B_incremental,23,11,c100_r23_B_incremental.csv,30.0,24
sano,101,B_incremental,23,11,c101_r23_B_incremental.csv,30.0,24
sano,102,B_incremental,23,11,c102_r23_B_incremental.csv,30.0,24
sano,103,B_incremental,23,11,c103_r23_B_incremental.csv,30.0,24
sano,104,B_incremental,23,11,c104_r23_B_incremental.csv,30.0,24
sano,105,B_incremental,23,11,c105_r23_B_incremental.csv,30.0,24
sano,106,B_incremental,23,11,c106_r23_B_incremental.csv,30.0,24
sano,107,B_incremental,23,11,c107_r23_B_incremental.csv,30.0,24
sano,108,B_incremental,23,11,c108_r23_B_incremental.csv,30.0,24
sano,109,B_incremental,23,11,c109_r23_B_incremental.csv,30.0,24
sano,110,B_incremental,23,11,c110_r23_B_incremental.csv,30.0,24
sano,111,B_incremental,23,11,c111_r23_B_incremental.csv,30.0,24
sano,112,B_incremental,23,11,c112_r23_B_incremental.csv,30.0,24
sano,113,B_incremental,23,11,c113_r23_B_incremental.csv,30.0,24
sano,114,B_incremental,23,11,c114_r23_B_incremental.csv,30.0,24
sano,115,B_incremental,23,11,c115_r23_B_incremental.csv,30.0,24
sano,116,B_incremental,23,11,c116_r23_B_incremental.csv,30.0,24
sano,117,B_incremental,23,11,c117_r23_B_incremental.csv,30.0,24
sano,118,B_incremental,23,11,c118_r23_B_incremental.csv,30.0,24
sano,119,B_incremental,23,11,c119_r23_B_incremental.csv,30.0,24
sano,120,B_incremental,23,11,c120_r23_B_incremental.csv,30.0,24
sano,121,B_incremental,23,11,c121_r23_B_incremental.csv,30.0,24
sano,122,B_incremental,23,11,c122_r23_B_incremental.csv,30.0,24
sano,123,B_incremental,23,11,singleton_co_located_source,30.0,24
sano,124,B_incremental,23,11,c124_r23_B_incremental.csv,30.0,24
sano,125,B_incremental,23,11,singleton_co_located_source,30.0,24
sano,126,B_incremental,23,11,c126_r23_B_incremental.csv,30.0,24
sano,127,B_incremental,23,11,c127_r23_B_incremental.csv,30.0,24
sano,128,B_incremental,23,11,c128_r23_B_incremental.csv,30.0,24
sano,129,B_incremental,23,11,c129_r23_B_incremental.csv,30.0,24
sano,130,B_incremental,23,11,c130_r23_B_incremental.csv,30.0,24
sano,131,B_incremental,23,11,c131_r23_B_incremental.csv,30.0,24
sano,132,B_incremental,23,11,c132_r23_B_incremental.csv,30.0,24
sano,133,B_incremental,23,11,c133_r23_B_incremental.csv,30.0,24
sano,134,B_incremental,23,11,c134_r23_B_incremental.csv,30.0,24
sano,135,B_incremental,23,11,c135_r23_B_incremental.csv,30.0,24
sano,136,B_incremental,23,11,c136_r23_B_incremental.csv,30.0,24
sano,137,B_incremental,23,11,c137_r23_B_incremental.csv,30.0,24
sano,138,B_incremental,23,11,c138_r23_B_incremental.csv,30.0,24
sano,139,B_incremental,23,11,c139_r23_B_incremental.csv,30.0,24
sano,140,B_incremental,23,11,c140_r23_B_incremental.csv,30.0,24
sano,141,B_incremental,23,11,c141_r23_B_incremental.csv,30.0,24
sano,142,B_incremental,23,11,c142_r23_B_incremental.csv,30.0,24
sano,143,B_incremental,23,11,c143_r23_B_incremental.csv,30.0,24
sano,144,B_incremental,23,11,c144_r23_B_incremental.csv,30.0,24
sano,145,B_incremental,23,11,c145_r23_B_incremental.csv,30.0,24
sano,146,B_incremental,23,11,c146_r23_B_incremental.csv,30.0,24
sano,0,A_steiner,8,8,c000_r08_A_steiner.csv,100.0,25
sano,1,A_steiner,8,8,c001_r08_A_steiner.csv,100.0,25
sano,2,A_steiner,8,8,c002_r08_A_steiner.csv,100.0,25
