node,lat,lon,x_m,y_m,p_kw
635,35.08416249999999,136.0394131,594752.7248785162,3882870.4640976433,0.9145563718240897
644,35.084336300000004,136.0328388,594153.1907647572,3882883.508912882,0.0
2627,35.076614299999996,136.0236125,593320.8882256841,3882018.433461205,0.0
2318,35.07102149999999,136.0157708,592612.268465064,3881390.8594954987,0.0
2400,35.0838916,136.0393432,594746.6658523038,3882840.3537587305,0.0
2319,35.07138170000001,136.0159944,592632.2487218234,3881431.0146514946,0.0
2499,35.065638299999996,136.0345858,594333.9721700435,3880811.482057607,0.0
1434,35.075375400000006,136.0287125,593787.2808049945,3881885.821034847,40.06773218205114
2486,35.0688384,136.0274715,593681.6063866338,3881159.6772062397,0.0
2490,35.067502,136.0273002,593667.5141951281,3881011.3047580235,24.20394465397066
1287,35.068452799999996,136.0218029,593165.180744753,3881111.601454434,38.50368933247062
1288,35.06890839999999,136.0214596,593133.360841182,3881161.808367796,36.09404702791373
1289,35.06906749999999,136.0221139,593192.8390793793,3881180.064476372,65.80301220958108
1290,35.069111000000014,136.0211198,593102.147755932,3881183.9600710855,15.255174930066293
1291,35.069502800000016,136.0217148,593155.9545043677,3881227.967818715,64.7798562784593
1292,35.069506399999995,136.0230042,593273.5171294832,3881229.572536508,39.21422410206191
1293,35.06971600000001,136.0226452,593240.5453111321,3881252.4821324465,0.0
1299,35.078299499999986,136.0194591,592940.3053382436,3882201.448006228,0.0
459,35.0738584,136.0277662,593702.7382614651,3881716.690302311,39.96779715015169
1316,35.06871960000001,136.0246956,593428.6347298631,3881143.8972319337,440.9258778395552
1317,35.08059089999999,136.0390006,594719.2489207113,3882473.967478498,0.0
460,35.07412649999999,136.0320712,594094.9372424443,3881750.478341852,0.0
2496,35.0659038,136.0347796,594351.3380426244,3880841.110324336,0.0
1361,35.08094030000001,136.0380662,594633.6587304065,3882511.8297807463,0.0
1365,35.0840613,136.0399457,594801.3955318066,3882859.7470758227,0.0
2315,35.071675899999995,136.0154617,592583.346295293,3881463.1476505133,0.0
2498,35.0653261,136.0357192,594437.6795408129,3880777.930781953,0.0
2316,35.071372000000004,136.0151577,592555.971673163,3881429.1618271195,0.0
1418,35.07356670000001,136.0264793,593585.7387428682,3881683.130907304,23.075157699453023
1419,35.07328609999999,136.0262381,593564.0676773359,3881651.78495389,37.13284259843016
1421,35.0770609,136.0311972,594011.8846586113,3882075.089691179,4.100941861785158
1422,35.0742406,136.03000010000002,593905.9753285984,3881761.1796223265,30.442491898302958
1423,35.079117800000006,136.0319038,594073.9448029008,3882303.8742987546,32.540860912303955
1424,35.07820170000001,136.0317551,594061.4395585539,3882202.135006204,51.24996527185452
1425,35.07810909999999,136.0310874,594000.6716974683,3882191.23547688,31.232586495962227
1426,35.07769340000001,136.0318109,594067.1103131833,3882145.8152674334,54.0625288240409
1427,35.0773238,136.0325091,594131.1900226902,3882105.4843064253,41.18516501088014
1428,35.077244699999994,136.0308641,593981.3047862477,3882095.1597132687,50.08542945731008
1429,35.07658349999999,136.0303553,593935.6749511505,3882021.350589182,50.44421441113973
1430,35.0760669,136.0306522,593963.3361164357,3881964.337526512,3.5559893914951326
1431,35.0765389,136.0297757,593882.8829862471,3882015.8582777274,18.82820296169104
1432,35.0753984,136.030076,593911.5687482113,3881889.65543144,58.17961401209384
2320,35.0706584,136.0155397,592591.6074663441,3881350.3758042767,0.0
1433,35.07588190000001,136.0292216,593833.1170252361,3881942.4728371156,47.807086844925756
1435,35.074859599999996,136.02964,593872.4345018652,3881829.4898743113,51.97089143691233
1436,35.0751068,136.0284425,593762.9714133005,3881855.7783235675,48.21026678838275
1437,35.07459029999999,136.0294147,593852.2014968778,3881799.411382981,41.85976022662572
1438,35.07379579999999,136.029333,593845.6623289874,3881711.22149244,32.985556353742446
1439,35.0741523,136.0287121,593788.6440062405,3881750.1743550138,40.89592851405678
1440,35.07461579999999,136.027898,593713.8890319667,3881800.8126298445,41.75824315192513
1441,35.073565499999994,136.0289647,593812.3462943829,3881685.33374501,20.45963081028463
1442,35.0738756,136.0284341,593763.6141074746,3881719.225809719,30.259584516523155
1443,35.0743342,136.0276246,593689.2840339254,3881769.325185451,31.10413925989932
1444,35.073589000000005,136.0276013,593688.011519017,3881686.6578793707,41.17195049048502
2322,35.071952399999994,136.0159511,592627.6558129414,3881494.267040674,0.0
2323,35.0727584,136.01654280000002,592680.6936304913,3881584.2051557186,0.0
1451,35.0798644,136.0343275,594294.0514950047,3882388.9651590697,0.0
1452,35.08008689999999,136.0323228,594111.0314987091,3882411.7467011213,102.22576612067834
2324,35.072528699999985,136.0169249,592715.791708679,3881559.085893865,0.0
1455,35.06813360000001,136.0260017,593548.3940467526,3881080.1323913606,188.0305535333617
1456,35.0689796,136.0225255,593230.4686906028,3881170.7008467447,121.44287193286976
2325,35.07174959999998,136.016319,592661.4289534608,3881472.1176795023,0.0
1458,35.0736059,136.0309595,593994.1757647956,3881691.693170127,6.974262516956799
2500,35.0657922,136.0352978,594398.7178483595,3880829.2239365103,0.0
465,35.07451389999999,136.0302762,593930.8352999601,3881791.7497112537,27.30674596512736
2501,35.0654582,136.0349657,594368.8202098825,3880791.867786226,0.0
2503,35.065152299999994,136.035105,594381.8742982274,3880758.074215911,0.0
468,35.07440849999998,136.0325807,594141.0666559669,3881782.2341997568,0.0
1551,35.083202799999995,136.0397657,594785.9793405575,3882764.364814195,0.0
1552,35.08350659999999,136.0399158,594799.3115855729,3882798.200196353,0.0
1553,35.08111469999999,136.0392909,594745.109091263,3882532.3348532245,0.0
1554,35.0807608,136.0387441,594695.6681743886,3882492.566342111,35.187481537207596
1555,35.0814319,136.039363,594751.3153953032,3882567.5821164893,0.0
1556,35.0814985,136.0389721,594715.6015037543,3882574.596798128,0.0
1557,35.08118749999999,136.038901,594709.4790680187,3882540.0381162227,0.0
1558,35.08159439999999,136.0383245,594656.4514751441,3882584.617297997,0.0
1559,35.0820785,136.0392448,594739.7918849066,3882639.1802494763,0.0
1560,35.08193940000001,136.03820760000002,594645.3956372582,3882622.768144898,0.0
1561,35.0820535,136.0395044,594763.4873827011,3882636.6544316714,0.0
1562,35.0810096,136.0398516,594796.3478260862,3882521.2119565764,0.0
1563,35.0808229,136.0391292,594730.7048046918,3882499.8193989526,0.0
1564,35.0810984,136.0395363,594767.500239078,3882530.7604071563,0.0
1565,35.08123169999999,136.0401664,594824.7900906511,3882546.143155442,0.0
1566,35.0817467,136.0394346,594757.478838197,3882602.562742045,0.0
1567,35.08146949999999,136.0405034,594855.2379150272,3882572.836765842,0.0
1568,35.08175729999999,136.0406749,594870.539693399,3882604.9181446596,188.44431829219073
1569,35.082274799999986,136.0397933,594789.5691022698,3882661.4721831623,0.0
1570,35.0823097,136.0395626,594768.4968866273,3882665.123358568,0.0
1571,35.08256239999999,136.0383481,594657.4846674479,3882691.994719236,0.0
1572,35.0825874,136.0396258,594773.9373108915,3882695.9814794734,0.0
1573,35.082559,136.040256,594831.4223738133,3882693.4312178204,0.0
1574,35.0824059,136.0404955,594853.4336469623,3882676.6797145233,0.0
1575,35.08288769999999,136.0396941,594779.8164897806,3882729.350885129,0.0
1576,35.0830449,136.0387855,594696.8025748327,3882745.9213570515,0.0
1577,35.0829332,136.0394385,594756.4621762632,3882734.1539896945,0.0
1579,35.083262700000006,136.0435945,595134.959835061,3882774.6558262696,0.0
1581,35.08395910000001,136.0425876,595042.3586419893,3882850.9287638892,0.0
1582,35.084118299999986,136.0427779,595059.522341465,3882868.766167616,0.0
1583,35.0828293,136.0428803,595070.3531998541,3882725.9085627617,0.0
1584,35.0834248,136.0433605,595113.4392055278,3882792.4100407814,0.0
1585,35.08360690000001,136.0430977,595089.2699263958,3882812.3549084687,0.0
1586,35.083831599999996,136.0427735,595059.4538744143,3882836.965788,0.0
1587,35.08344609999999,136.0423533,595021.5940095907,3882793.811606527,0.0
1588,35.0840437,136.0424239,595027.3370483418,3882860.15515469,0.0
1596,35.06907679999999,136.03272,594159.8919168543,3881191.060576883,0.0
1597,35.06857329999999,136.0318042,594076.9671308137,3881134.356127226,0.0
1598,35.0688766,136.0314836,594047.3866856245,3881167.6907445425,0.0
1599,35.06601440000001,136.029695,593887.5797427224,3880848.5769194625,0.0
1600,35.0722214,136.031862,594078.0502848505,3881538.9982718285,24.02828888090181
1601,35.0725173,136.0312895,594025.5123118446,3881571.274592694,29.70583773900363
1602,35.07243299999999,136.03202150000004,594092.3500203348,3881562.6160123246,29.327898466344305
1603,35.0732206,136.0305799,593960.0074745177,3881648.6041504615,6.5095155249538115
1604,35.073066000000004,136.0314285,594037.5562552357,3881632.2585470416,31.3027742200597
1605,35.072850299999985,136.031249,594021.4376852878,3881608.167324175,35.74900852886525
1606,35.07343589999999,136.0307382,593974.1936739838,3881672.6309188167,3.157003829907448
1607,35.073258,136.0315874,594051.8237232879,3881653.7019494544,33.93722428498215
1608,35.07281459999999,136.0323444,594121.3526196997,3881605.241655941,45.14971281532034
1609,35.0717992,136.0341493,594287.0839222376,3881494.3354822695,14.164471788917808
1610,35.0725886,136.0321646,594105.2186892477,3881580.007690611,18.82331945138614
1611,35.07219359999999,136.0344713,594315.9890717234,3881538.3804734997,10.414449940019123
1612,35.0730137,136.0304272,593946.3221531308,3881625.5142745823,6.474409354523959
1613,35.074016199999996,136.0322262,594109.195919568,3881738.391968203,25.546465940053096
1614,35.073728599999995,136.0312377,594019.399873839,3881705.563382086,11.20647994997766
1615,35.07344169999999,136.0317398,594065.508010329,3881674.2187426356,26.887019953901035
1616,35.07300819999999,136.0325126,594136.4660347758,3881626.8714195155,38.744351634370084
1617,35.072504,136.0333939,594217.3986814804,3881571.786276853,41.203200544418635
1618,35.071995799999996,136.0343051,594301.0631039732,3881516.2865045886,9.945909710005154
1619,35.07181400000001,136.0315402,594049.1771607082,3881493.5125021343,27.10584989182481
1620,35.074195799999984,136.0334728,594222.6475542487,3881759.487759662,22.62067615046648
1621,35.0738238,136.032064,594094.6283079964,3881716.9009913094,20.67284962673442
1622,35.073403299999995,136.0328231,594164.3221318354,3881670.9827045565,40.085308512281465
1623,35.0738585,136.0315301,594045.9103255143,3881720.2455680245,11.806211847254742
1624,35.0736325,136.0318972,594079.6399589566,3881695.5276930374,29.62099440926316
1625,35.0731965,136.0326698,594150.5825355547,3881647.903032523,44.91230171116258
1626,35.071980999999994,136.0348939,594354.7650105474,3881515.2022111854,0.0
1627,35.072042599999996,136.0347554,594342.0661261912,3881521.9028123803,0.0
1628,35.07187739999999,136.0346485,594332.5094640024,3881503.4803678403,0.0
1629,35.07047969999999,136.0317207,594067.1658471851,3881345.704031868,9.556123672669726
1630,35.0721063,136.0330815,594189.3722649369,3881527.3846919998,36.05188728344436
1631,35.0727099,136.0335586,594232.1786749435,3881594.777010145,44.53247818780882
1632,35.0718234,136.0335745,594234.6475832916,3881496.475905158,45.00138631491775
1633,35.0716232,136.033433,594221.9761834907,3881474.139250567,53.34559955725338
1634,35.0719006,136.0329128,594174.2271115991,3881504.4124375423,23.731702505317912
1635,35.07129900000001,136.0339582,594270.2352890545,3881438.6807439458,2.776097448458428
1636,35.07168939999999,136.0327446,594159.1337868286,3881480.8307126528,23.23149408420073
1637,35.0711402,136.0337102,594247.8058569457,3881420.8347737957,13.600439591909133
1638,35.0716626,136.0344941,594318.6789264912,3881479.5121734245,0.0
1639,35.07049580000001,136.0326948,594155.9642444032,3881348.409057515,19.868724111222893
1640,35.0708655,136.0319994,594092.1344083656,3881388.7536457605,14.817460429918565
1641,35.0706525,136.0329378,594177.9405558794,3881366.017170966,20.756661455151004
1642,35.0710427,136.0321463,594105.3250148756,3881408.54441999,38.27120483217692
1643,35.07081659999999,136.03320290000002,594201.9233130774,3881384.466907675,25.799352405158526
1644,35.07127019999999,136.0324021,594128.3870393466,3881434.0164780896,29.473725121071627
1645,35.07097139999999,136.0334519,594224.4487003449,3881401.870090249,14.950093115194672
1646,35.0714785,136.0325569,594142.2620799991,3881457.2638732293,73.39054976147918
1647,35.072191700000005,136.0311748,594015.4278835575,3881535.0561869624,186.68651486278435
1648,35.07193869999999,136.0316426,594058.3705790364,3881507.4387920247,28.372663689381103
1649,35.0729387,136.0336601,594241.1699559652,3881620.247721275,30.411765606875317
1650,35.0742835,136.03276570000003,594158.0774619435,3881768.545946819,45.458488354776364
1651,35.07399039999999,136.03330420000003,594207.5116670474,3881736.5487976363,39.43293340342184
1652,35.073498399999984,136.0341626,594286.3418715231,3881682.795657632,38.766695907269174
1653,35.074266200000004,136.0323354,594118.8650782093,3881766.220987248,4.665511669482712
1654,35.0737894,136.0331358,594192.3888800531,3881714.0980285476,37.92385589631387
1655,35.073318699999994,136.0339966,594271.4135014735,3881662.7092758035,21.30396468349961
1656,35.073595399999995,136.0329808,594178.4797177563,3881692.436271447,38.075362675126705
1657,35.07312159999999,136.0338278,594256.2497832192,3881640.6905484693,22.554911249730758
1658,35.0685439,136.0294172,593859.3528984424,3881128.8459558925,0.0
1659,35.0688059,136.0295873,593874.5626755597,3881158.0628337986,0.0
1660,35.067930499999996,136.0301196,593924.1009091219,3881061.4791218764,0.0
1661,35.0705124,136.0295181,593866.2988659056,3881347.25469298,0.0
1662,35.0699052,136.0284002,593765.0651630821,3881278.862132221,0.0
1663,35.069452,136.0279828,593727.5252352551,3881228.2081669536,0.0
1664,35.069777599999995,136.028633,593786.437629225,3881264.9297905345,0.0
1665,35.0693101,136.02821,593748.4035050091,3881212.6845500465,0.0
1666,35.0688146,136.029,593821.0025601378,3881158.474905556,0.0
1667,35.069216100000006,136.0271262,593649.6903696752,3881201.2411047365,98.91165734975641
1668,35.068841899999995,136.028101,593739.000316801,3881160.6570107243,0.0
1669,35.0691709,136.028435,593769.0781622814,3881197.4583506244,0.0
1670,35.069705799999994,136.0289196,593812.6517477816,3881257.236538473,0.0
1671,35.06900199999998,136.0282827,593755.3846489097,3881178.583514135,0.0
1672,35.06863930000001,136.0288597,593808.410578886,3881138.901498007,0.0
1673,35.0696447,136.0291902,593837.394794811,3881250.7149711465,0.0
1674,35.068682499999994,136.0292066,593839.991616753,3881144.01896534,0.0
1675,35.0696902,136.0290087,593820.7936731008,3881255.590280716,0.0
1676,35.07031709999999,136.0292242,593839.7251306423,3881325.318559297,0.0
1677,35.070411400000005,136.0288893,593809.0815101773,3881335.46161585,0.0
1678,35.0702181,136.0295551,593870.0094898499,3881314.650591749,0.0
1679,35.068930699999996,136.0304708,593954.9773891456,3881172.735782593,0.0
1680,35.07043490000001,136.031765,594071.2564647424,3881340.777345346,2.5162566503665587
1681,35.0690779,136.0303044,593939.6363308727,3881188.904004682,0.0
1682,35.0693928,136.0299363,593905.7122519377,3881223.48080095,0.0
1683,35.06943,136.0307041,593975.6773037007,3881228.3298249836,0.0
1684,35.0696662,136.0309627,593998.9854847603,3881254.769031583,0.0
1685,35.07066869999999,136.0304602,593952.0188435026,3881365.476290926,0.0
1686,35.0710302,136.0307115,593974.5174705656,3881405.804794372,98.85290636968755
1687,35.0702261,136.0301091,593920.5133119746,3881316.059549171,0.0
1688,35.06932389999999,136.0300736,593918.3101512631,3881215.968864543,0.0
1689,35.069630700000005,136.030327,593941.063486267,3881250.2328154487,0.0
1690,35.0705417,136.0306724,593971.5124504146,3881351.5915112565,0.0
1691,35.07002769999998,136.0302798,593936.3048730025,3881294.2170826225,0.0
1692,35.0699056,136.0311682,594017.4482514482,3881281.513120621,0.0
1693,35.070288600000005,136.030476,593953.8951305685,3881323.336708059,0.0
1694,35.07011049999999,136.0303249,593940.3221504968,3881303.442395007,0.0
1695,35.0705559,136.0294247,593857.7329991431,3881351.9910718366,0.0
1696,35.0710181,136.02977990000002,593889.5901106701,3881403.585166409,15.555582776561307
1697,35.07045140000001,136.0296673,593879.9725391763,3881340.6300484696,0.0
1698,35.0709059,136.0299941,593909.2489386275,3881391.3435134436,30.725701864273113
1699,35.0703386,136.0298897,593900.3798374814,3881328.329553844,0.0
1700,35.070785199999996,136.0302203,593930.011697052,3881378.1705264356,15.393218711021154
1701,35.07108830000001,136.0296325,593876.070105984,3881411.2318035252,7.649569527585685
1702,35.07124970000001,136.0281417,593739.957806756,3881427.7289630543,0.0
1703,35.0716241,136.0287404,593794.1173611401,3881469.8143527773,0.0
1704,35.0711021,136.0283708,593761.0154124872,3881411.575015399,0.0
1705,35.0703927,136.0274073,593673.976420494,3881331.9943272853,0.0
1706,35.07008859999999,136.0272128,593656.5896640404,3881298.0858232337,81.6476188020994
1707,35.06540689999999,136.027887,593723.414738012,3880779.502163092,88.04897322889795
1708,35.06372180000001,136.0263701,593587.0212030297,3880591.194007077,12.680395364588424
1709,35.0649862,136.0274747,593686.3003092926,3880732.4576104297,1216.1118741748855
1710,35.0629375,136.0270727,593651.9842367112,3880504.8720357646,0.0
1711,35.0624489,136.0267455,593622.7058297938,3880450.3773719897,3.3730996912198123
1712,35.06120419999999,136.0258149,593539.266855324,3880311.4625960696,16.06488688123674
1713,35.0625483,136.0233438,593312.4009509247,3880458.212837631,6.0351086155665365
1714,35.0620547,136.0242344,593394.1744525533,3880404.304628136,7.569025968815277
1715,35.0616251,136.0238862,593362.9120467196,3880356.3344813925,0.0
1716,35.06138769999999,136.0236784,593344.2333951746,3880329.811491268,0.0
1717,35.06207070000001,136.0230539,593286.5091680936,3880404.974145422,0.0
1718,35.0628793,136.0236736,593342.0976585398,3880495.2305193683,15.741234252221071
1719,35.0618583,136.0234465,593322.5511917797,3880381.7855916917,0.0
1720,35.06230359999999,136.0237973,593354.0329253629,3880431.4992163894,23.975968687414216
1721,35.0618684,136.0246214,593429.6763746156,3880384.0058278507,9.141754565416424
1722,35.06302190000001,136.0255672,593514.6063313509,3880512.819451886,20.530306552727712
1723,35.06218899999999,136.0248726,593452.2173833476,3880419.7968376186,46.674255317234554
1724,35.0626674,136.0240536,593376.9899568419,3880472.085840673,44.1141968938375
1725,35.063491,136.0247258,593437.347306729,3880564.055546525,21.374308200191344
1726,35.0642452,136.0253009,593488.928461212,3880648.237951705,81.04875597931606
1727,35.063236,136.0251623,593477.4407686994,3880536.1842542253,33.583129470147895
1728,35.0624162,136.0245013,593418.100587654,3880444.646206352,41.395852968244235
1729,35.0616443,136.0250293,593467.127377337,3880359.534602797,28.892872872003764
1730,35.0624653,136.0256942,593526.8219274671,3880451.2096995697,38.199261673912474
1731,35.06267419999998,136.0252988,593490.5282926108,3880474.006664215,66.60557531876653
1732,35.0620708,136.0265104,593601.6993197484,3880408.224086293,22.931147909442252
1733,35.0622676,136.0260873,593562.8932349728,3880429.6528373067,54.32056753428148
1734,35.061429399999994,136.0254095,593502.0421734436,3880336.057868245,36.58455670340713
1735,35.06167399999999,136.0249538,593460.2088181716,3880362.7576741856,13.829984396403283
1736,35.0612446,136.0245718,593425.8641986165,3880314.777814445,0.0
1737,35.06291240000001,136.0257925,593535.2755975979,3880500.8868253254,17.58147482807632
1738,35.06341929999999,136.026197,593571.5821550144,3880557.48326855,0.0
1739,35.0633062,136.0263909,593589.3922594168,3880545.1220488795,0.0
1740,35.062822999999995,136.0259847,593552.9036989372,3880491.1523511317,0.0
1741,35.063094299999996,136.0267633,593623.592012495,3880521.9711728096,0.0
1742,35.0626304,136.0263806,593589.2244196533,3880470.1638284344,11.980573819987557
1743,35.0628735,136.0270491,593649.9053284582,3880497.75205093,0.0
1744,35.06262989999999,136.0274448,593686.2662949166,3880471.107646923,0.0
1745,35.0619557,136.0276363,593704.4991064095,3880396.516462724,0.0
1746,35.0625977,136.0268498,593632.0467436933,3880466.9777306695,4.269552021431532
1747,35.0644284,136.0295081,593872.3535047926,3880672.507956144,0.0
1748,35.0638115,136.0292494,593849.4700534552,3880603.8480770416,0.0
1749,35.0635307,136.0291247,593838.4205609276,3880572.5890217978,0.0
1750,35.0629995,136.0294669,593870.2326060804,3880513.999156098,0.0
1751,35.0636479,136.0287821,593807.0461083045,3880585.264570972,0.0
1752,35.06264099999999,136.0211454,593111.8298760315,3880466.4387006913,0.0
1753,35.0616803,136.0213657,593133.0095694897,3880360.0995429675,157.4503568079009
1754,35.0622844,136.0218786,593179.0934485055,3880427.5753950914,0.0
1755,35.0620075,136.022289,593216.8315655069,3880397.249792343,0.0
1756,35.06231329999999,136.0226021,593245.0346901544,3880431.4567655455,0.0
1757,35.06177050000001,136.0220497,593195.2797096714,3880370.74203097,0.0
1758,35.0619956,136.0216271,593156.4879220293,3880395.3115310115,0.0
1759,35.062355000000004,136.0209484,593094.1907496849,3880434.536410302,32.87918770625071
1760,35.06247029999999,136.0223076,593218.001509489,3880448.5932687093,0.0
1761,35.0631786,136.0228464,593266.327499807,3880527.649941737,0.0
1762,35.0620027,136.0231819,593298.2585644771,3880397.5524595296,0.0
1763,35.072302199999996,136.0332438,594203.9450747414,3881549.264070463,36.10668297065178
2512,35.0654102,136.0370991,594563.4075973888,3880788.565515993,0.0
1808,35.064258800000005,136.0401047,594838.8024592956,3880663.7255087774,0.0
1809,35.064091600000005,136.0401395,594842.1691240214,3880645.2155181793,0.0
1810,35.070056599999994,136.0365893,594511.5649895273,3881303.384936818,0.0
1811,35.0692634,136.0374881,594594.4319499878,3881216.2684848947,0.0
1812,35.0687745,136.0363883,594494.7159674512,3881161.004804604,0.0
1813,35.0690322,136.0355981,594422.3684243486,3881188.8360708244,0.0
1814,35.068440599999995,136.0371652,594565.9391687813,3881124.710631181,0.0
1815,35.06797279999999,136.0373915,594587.1131307258,3881073.04454494,244.39845692260837
1816,35.0682491,136.0368888,594540.9576680739,3881103.2104651406,0.0
1817,35.06848999999999,136.0370453,594554.9496187604,3881130.0755621255,0.0
1818,35.0705535,136.037047,594552.7244060134,3881358.9269529018,0.0
1819,35.070528100000004,136.0386733,594701.0371592316,3881357.653512692,0.0
1820,35.06999090000001,136.0360101,594458.8298667057,3881295.5496780626,0.0
1821,35.0698747,136.0362308,594479.0870017083,3881282.871781514,0.0
1822,35.0702245,136.0365386,594506.7486395666,3881321.957609608,0.0
1823,35.0700819,136.0366108,594513.4961650945,3881306.2111811126,0.0
1824,35.063879,136.0390114,594739.5483199788,3880620.565050592,0.0
1825,35.0647678,136.0386258,594703.360420747,3880718.7699129125,0.0
1826,35.0639843,136.0404148,594867.3966734821,3880633.577430945,0.0
1827,35.0697326,136.018884,592897.5834809401,3881250.812247617,0.0
1828,35.070270799999996,136.0220211,593183.0097078241,3881313.427948739,54.949578000311114
1829,35.071367899999984,136.0229462,593266.1106653021,3881435.9652285124,96.42345270353843
1830,35.0716206,136.0252946,593479.9433446866,3881466.1899291384,96.26695139655017
1831,35.0718143,136.024942,593447.5734751481,3881487.3414089875,31.02174277118131
1832,35.0723982,136.0237831,593341.2436770258,3881551.012396672,59.01671941912146
1833,35.0728745,136.0235129,593316.0655940302,3881603.5828381767,15.808476694205805
1834,35.0720332,136.0244737,593404.6259038247,3881511.1793704117,78.71982464750099
1835,35.070988400000005,136.0236213,593328.0965820836,3881394.509064453,52.25440503099841
1836,35.0702636,136.0233505,593304.2306691052,3881313.872713338,33.54477229354971
1837,35.0700659,136.0234843,593316.6554258303,3881292.0723030074,4.425617378521383
1838,35.0703811,136.0247518,593431.8652725765,3881328.216144062,21.373092129170818
1839,35.0724075,136.0261059,593553.0171531398,3881554.2209674623,160.7581840528104
1840,35.0720535,136.0266851,593606.2306942092,3881515.5047402615,93.5554454792654
1841,35.07706979999999,136.0312821,594019.6148723353,3882076.156805314,10.726827975498711
1842,35.0769777,136.0312825,594019.7570060075,3882065.9429461956,32.153833141400874
1843,35.07810119999999,136.0298996,593892.3891358984,3882189.2398984237,129.4701773322727
1844,35.0788157,136.0316398,594050.2229737515,3882270.121142917,15.315951992767484
1845,35.0790738,136.0311908,594008.9919324293,3882298.321870918,37.14338634818717
2401,35.0834483,136.0392019,594734.2970268151,3882791.055714784,0.0
2402,35.0839361,136.0355048,594396.6924578804,3882841.646891174,0.0
1864,35.07204089999999,136.0157906,592612.9219697337,3881503.932895334,0.0
1873,35.06426019999999,136.0177689,592802.1042268329,3880642.865955949,0.0
1875,35.06423959999999,136.0193851,592949.5010982974,3880642.086645676,12.323306419098564
1876,35.0640673,136.0186407,592881.8180073639,3880622.2843754413,0.0
1877,35.064020600000006,136.0182065,592842.2781833413,3880616.700843638,0.0
1878,35.064732,136.0186529,592882.1774470607,3880696.013220521,0.0
1880,35.066604100000006,136.0162619,592662.0389750759,3880901.410941953,0.0
1894,35.06299469999999,136.0168793,592722.4170145382,3880501.6902252967,0.0
1895,35.0651119,136.0184429,592862.5983694162,3880737.9498340907,0.0
1896,35.06578069999999,136.0193932,592948.4925283015,3880813.0074360464,0.0
1904,35.078520099999984,136.041882,594984.3385917936,3882247.0494908253,128.0027584260279
1905,35.0795755,136.0428224,595068.8499865765,3882364.993988522,322.95124525429964
1912,35.0667787,136.0162571,592661.4039527276,3880920.770214937,0.0
1921,35.073024499999995,136.0248744,593440.0302607189,3881621.493590442,77.40369206101687
1922,35.07248640000002,136.0243944,593396.8791833888,3881561.366588708,52.02164591361666
1947,35.0663317,136.0306,593969.7369883679,3880884.619116886,0.0
1948,35.0627875,136.0158646,592630.1240671986,3880477.768044183,0.0
1949,35.0751048,136.027745,593699.3803770934,3881854.9007155285,25.001116598678905
1950,35.076676,136.0295508,593862.2214560689,3882030.8513981765,8.875211579187926
1951,35.07690439999999,136.02903,593814.4778784878,3882055.691565733,159.86409226460188
1952,35.08102409999999,136.0377289,594602.8114061737,3882520.8033446036,0.0
1953,35.0797564,136.0370916,594546.1735855663,3882379.6058065216,0.0
1954,35.0808407,136.0366973,594508.9753491598,3882499.4849639446,0.0
1955,35.080643099999996,136.0370621,594542.4610406948,3882477.916302111,0.0
1956,35.0799636,136.0372197,594557.6131198516,3882402.7066016938,141.00797243031235
1957,35.0801888,136.0365927,594500.1911239756,3882427.087548391,0.0
1958,35.0801174,136.0367306,594512.8454987854,3882419.299756319,0.0
1959,35.080642399999995,136.0374372,594576.6586471251,3882478.1945111835,73.92710455519942
1960,35.0803337,136.0341277,594275.2961811343,3882440.8233479206,0.0
1961,35.0800126,136.0339771,594261.9357472432,3882405.069695138,0.0
1962,35.083279000000005,136.0338348,594245.205352255,3882767.1915493477,0.0
1963,35.0827353,136.0340364,594264.2095924161,3882707.0837436267,0.0
1964,35.0826811,136.0342058,594279.7152763834,3882701.2329745446,0.0
1965,35.0825916,136.0338731,594249.4876850727,3882690.9924266147,0.0
1966,35.08249809999999,136.0358551,594430.2843962916,3882682.498872289,59.2139003810954
1967,35.083440499999995,136.0350913,594359.567156122,3882786.2913578674,0.0
1968,35.08411879999999,136.0356534,594410.0288143705,3882862.049789919,0.0
1969,35.0837013,136.0366461,594501.008162273,3882816.688167664,0.0
1970,35.08339109999999,136.0350457,594355.4669689914,3882780.7695349,0.0
1971,35.083741200000006,136.034467,594302.3073504408,3882819.049307904,0.0
1972,35.084243699999995,136.0348219,594334.0827471567,3882875.114377257,0.0
1973,35.0840526,136.0350998,594359.6370763661,3882854.1836979343,0.0
2011,35.0824798,136.0350884,594360.4092134786,3882679.7432244695,0.0
2012,35.0820247,136.0347612,594331.1039591202,3882628.961149472,0.0
2013,35.08247239999999,136.035916,594435.8659711273,3882679.706340373,0.0
2014,35.082135599999994,136.0356816,594414.8849781842,3882642.131844905,0.0
2019,35.0651212,136.0305159,593963.4558646439,3880750.291114858,0.0
2020,35.06560699999999,136.0301562,593930.1002707754,3880803.8291642484,0.0
2045,35.0703284,136.0324434,594133.2342358232,3881329.6063995105,13.981402369916239
2046,35.07066919999999,136.0318367,594077.5250495616,3881366.8297238443,45.21362558265732
2047,35.063493300000005,136.0202941,593033.2352918471,3880560.1671162397,0.0
