node,p_kw
1839,160.7581840528104
1840,93.5554454792654
1841,10.726827975498711
1842,32.153833141400874
1843,129.4701773322727
1844,15.315951992767484
1845,37.14338634818717
1875,12.323306419098564
1904,128.0027584260279
1905,322.95124525429964
1921,77.40369206101687
1922,52.02164591361666
1949,25.001116598678905
1950,8.875211579187926
1951,159.86409226460188
1956,141.00797243031235
1959,73.92710455519942
1966,59.2139003810954
2045,13.981402369916239
2046,45.21362558265732
2048,14.162169982794468
2078,24.9777833025975
2079,204.35517154784478
2097,68.38093848548397
2098,43.335485873725496
2100,206.05501732756613
2119,8.96062781076469
2285,20.741288855907612
2286,37.690849696546266
2403,24.060676611214692
2480,374.60370144698624
2481,158.30366004381776
2482,63.24639924373727
2487,77.86000408719845
2488,19.1837303722205
2490,24.20394465397066
2517,19.118055909821347
2526,11.202570519750923
2628,176.5512383957907
2629,6.552118549831256
2630,112.42220619182638
