city,cluster,frequency_hz,terminals,demand_kw,transformer_sites,transformer_units,s1_npc_mean,s1_npc_std,s1B_npc_mean,s1A_npc_mean,s1B_length_mean,s1_capex_mean,s1_capex_trench_mean,s1_capex_conductor_mean,s1_capex_transformer_mean,s1_variable_loss_kwh_y_mean,s1_no_load_loss_kwh_y_mean,s1_length_mean,s1_plkw_mean,s1_vdrop_max,s1_customer_min_pu,s1_representative_candidate,s1_representative_fixed_npc,s1_conductor_optimized_npc,s15_npc,s15_capex,s15_conductor_optimized_npc,s2_topology_fixed_conductor_npc,s2_npc,s2_w,s2_capex,s2_capex_trench,s2_capex_conductor,s2_capex_transformer,s2_variable_loss_kwh_y,s2_no_load_loss_kwh_y,s2_plkw,s2_length,s2_vdrop,s2_customer_min_pu,s2_upsize_m,edge_set_divergence,tld,all_primary_networks_feasible,delta_npc,delta_npc_B,routing_policy_delta_npc,routing_policy_savings_pct,combined_screening_savings_pct,ltp_pct,ltpB_pct
yasu,35,60,4,109.7122376845781,4,6,107968093.59680158,0.0,107968093.59680156,107968093.59680156,253.86692474783288,78057951.28755091,60580038.71217493,8146673.118695823,9331239.456680149,2331.624401082443,2592.96,253.86692474783294,1.6913717906859151,0.0026057756872846353,0.9804054563032908,c035_r00_A_steiner.csv,107968093.59680158,102471539.23683639,107968093.59680158,78057951.28755091,102471539.23683639,107968093.59680158,102471539.23683639,0.0,73698715.05339871,60580038.71217494,3787436.8845436294,9331239.456680149,2979.042679949977,2592.96,2.078822360634827,253.8669247478329,0.008304243284108066,0.9778097295579974,0.0,0.0,0.0,True,5496554.35996519,5496554.359965175,0.0,0.0,5.090906189833864,5.090906189833864,5.09090618983385
yasu,36,60,9,408.3258797873477,9,15,190208227.10033616,0.0,190208227.10033616,190208227.10033616,245.88339329444298,133671576.01793419,93132508.99416643,10647084.832361074,29891982.191406682,9670.612940764411,7962.839999999997,245.88339329444298,6.69642463405352,0.009577938417351106,0.9774808367886727,c036_r00_A_steiner.csv,190208227.10033616,185139531.06297523,190208227.1003362,133671576.0179342,185139531.06297523,190208227.1003362,185139531.06297523,0.0,129425788.27697848,93132508.99416645,6401297.091405357,29891982.191406682,10794.046797806615,7962.839999999997,7.368749006748544,245.88339329444298,0.030403443383268797,0.9739663531996959,0.0,0.0,0.0,True,5068696.037360936,5068696.037360936,-2.9802322387695312e-08,-1.566826148480653e-14,2.664814300954061,2.664814300954061,2.664814300954061
yasu,37,60,3,68.9002487000789,3,4,76194873.36453034,0.0,76194873.36453034,76194873.36453034,187.44792790112015,55259100.57891526,43117189.18516801,5886198.197528002,6255713.196219233,1304.2721998568181,1769.5200000000002,187.44792790112012,0.9825479451197916,0.0014190296608582933,0.9823289192556112,c037_r00_A_steiner.csv,76194873.36453034,72120310.7621932,76194873.36453034,55259100.57891525,72120310.7621932,76194873.36453034,72120310.7621932,0.0,52084279.41288782,43117189.18516801,2711377.0315005677,6255713.196219233,1652.1667386197282,1769.5200000000002,1.1907470981643766,187.44792790112012,0.004518579287626132,0.9799910709652782,0.0,0.0,0.0,True,4074562.602337137,4074562.602337137,0.0,0.0,5.347554792621909,5.347554792621909,5.347554792621909
yasu,38,60,4,1343.7020747359516,4,40,517012246.8346879,8456238.225881958,513230502.133287,520793991.53608876,637.8553908473593,358352663.97827345,248085317.57614097,28347552.92935683,81919793.4727757,37788.19479213212,21759.839999999997,653.9021171742734,25.098526168711658,0.00887289639529792,0.9749519080183601,c038_r00_A_steiner.csv,520793991.5360887,507386412.6984294,520793991.5360887,361160841.08548343,507386412.69842935,498103523.32768357,486611226.980875,1.0,335640840.20432043,236050272.83095545,17670773.90058929,81919793.4727757,38109.1727972737,21759.839999999997,25.29061699328755,573.6684855397032,0.028224283341442613,0.9737983207860007,0.0,0.5,0.5,True,30401019.853812873,26619275.152411997,-3781744.7014008164,-0.73146133859572,5.880135343009283,5.880135343009283,5.186612066462666
yasu,39,60,2,190.32954451415162,2,6,78094214.94145998,0.0,78094214.94146,78094214.94146,100.87300748389193,54439451.01720967,37630951.12258379,4321825.187097298,12486674.70752857,4959.5028216984665,3311.28,100.87300748389193,3.3460382183393285,0.0017144138046619032,0.9762842110127702,c039_r00_A_steiner.csv,78094214.94145998,76090676.6226427,78094214.94145998,54439451.017209664,76090676.6226427,78094214.94145998,76090676.6226427,0.0,52950660.738328815,37630951.12258379,2833034.908216459,12486674.707528573,4962.00802014275,3311.28,3.347537466347541,100.87300748389193,0.0054392952994076595,0.9762469621978228,0.0,0.0,0.0,True,2003538.3188172877,2003538.3188173026,0.0,0.0,2.565539995912828,2.565539995912828,2.5655399959128466
yasu,40,60,4,74.68135158628982,4,4,109066203.26742452,0.0,109066203.26742454,109066203.26742454,326.384678527601,79573031.9385494,63957701.779140145,9359616.963190027,6255713.196219233,1524.449765588816,1769.5200000000002,326.384678527601,1.1143142639238381,0.006363573809597834,0.9806299539271782,c040_r00_A_steiner.csv,109066203.26742452,102271366.87243135,109066203.26742452,79573031.9385494,102271366.87243135,109066203.26742452,102271366.87243135,0.0,74347635.61003336,63957701.779140145,4134220.634673984,6255713.196219233,1943.7791934037693,1769.5200000000002,1.3652639684756576,326.38467852760095,0.020253085787895874,0.9779768459552899,0.0,0.0,0.0,True,6794836.394993171,6794836.394993186,0.0,0.0,6.230010939624069,6.230010939624069,6.230010939624082
yasu,41,60,6,258.72000244731635,6,11,153172196.09645382,0.0,153172196.09645385,153172196.09645385,252.32856900034642,108950327.38403352,79099285.35005197,9608214.225008663,20242827.80897288,5715.571379946475,5439.960000000001,252.32856900034645,4.041511068389305,0.007650772242097005,0.9778421675951954,c041_r00_A_steiner.csv,153172196.09645382,147826934.9225055,153172196.09645382,108950327.38403352,147826934.9225055,153172196.09645382,147826934.9225055,0.0,104470405.39318027,79099285.35005197,5128292.234155411,20242827.80897288,6906.059344759115,5439.960000000001,4.753964293050814,252.32856900034648,0.024300371643855186,0.9739355471579229,0.0,0.0,0.0,True,5345261.173948318,5345261.173948348,0.0,0.0,3.489707211994507,3.489707211994507,3.489707211994526
yasu,42,60,3,409.30445520162925,3,13,125123143.80336483,0.0,125123143.80336481,125123143.80336481,37.05359173384323,85154472.11533457,54308038.760076486,4826339.793346081,26020093.561912004,11117.467864695689,6955.439999999999,37.05359173384322,7.447301893328839,0.002752251138300573,0.9752161240844501,c042_r00_A_steiner.csv,125123143.80336483,124251752.12496796,125123143.80336483,85154472.11533457,124251752.12496796,125123143.80336483,124251752.12496796,0.0,84472967.45342824,54308038.760076486,4144835.1314397496,26020093.561912004,11197.772107283236,6955.439999999999,7.495360351941229,37.05359173384322,0.008732230699865106,0.9751563242888345,0.0,0.0,0.0,True,871391.6783968657,871391.6783968508,0.0,0.0,0.696427257107835,0.696427257107835,0.6964272571078232
yasu,43,60,2,120.74713735497357,2,5,116505876.47690159,0.0,116505876.47690158,116505876.47690158,312.35642614304965,84283568.5269076,65603463.92145745,9308910.65357624,9371193.951873902,2650.005405275745,2540.3999999999996,312.35642614304965,1.87590842760537,0.0019427004083423305,0.9804270089516489,c043_r00_A_steiner.csv,116505876.47690159,110119868.49098998,116505876.47690159,84283568.5269076,110119868.49098998,116505876.47690159,110119868.49098998,0.0,79260835.06107432,65603463.92145745,4286177.187742961,9371193.951873902,3304.5055865329578,2540.3999999999996,2.267597195959807,312.35642614304965,0.006188517226567483,0.9778341755546407,0.0,0.0,0.0,True,6386007.985911608,6386007.985911593,0.0,0.0,5.481275433499438,5.481275433499438,5.481275433499427
yasu,44,60,7,202.84043804077123,7,9,143149965.63204435,2434424.9387874105,144070091.77111366,142229839.49297503,293.3162701984216,102433979.81426637,77162064.80501834,9935344.134169722,15336570.87507829,4784.866696697775,4213.5599999999995,289.41376536678894,3.3445263928722686,0.009029468208030845,0.9761811808752295,c044_r00_A_steiner.csv,142229839.49297506,136029707.65036252,142229839.49297506,101751041.46873066,136029707.65036252,142229839.49297506,136029707.65036252,0.0,96929145.6257276,76576689.08027345,5015885.670375866,15336570.87507829,5292.284226133015,4213.5599999999995,3.6481928437572284,285.51126053515634,0.016222293094442924,0.9760872536789027,0.0,0.0,0.0,True,7120257.981681824,8040384.1207511425,920126.139069289,0.6427707719011266,4.973985114312834,4.973985114312834,5.580883597634561
yasu,45,60,6,244.2282430192637,5,10,152669508.59990007,0.0,152669508.59990004,152669508.59990004,285.6386239041303,108804800.73362939,80345793.58561954,10140965.597603258,18318041.550406575,5666.622270436926,4958.160000000001,285.6386239041303,3.957217239350154,0.004577084792138273,0.9791174736718065,c045_r00_A_steiner.csv,152669508.59990007,146694416.21407914,152669508.59990007,108804800.73362938,146694416.21407914,152669508.59990007,146694416.21407914,0.0,104041768.1254386,80345793.58561954,5377932.989412471,18318041.550406575,6426.978310324732,4958.160000000001,4.412255953323358,285.6386239041303,0.014568160618719876,0.9767440274624708,0.0,0.0,0.0,True,5975092.385820925,5975092.385820895,0.0,0.0,3.9137431178086834,3.9137431178086834,3.913743117808665
yasu,46,60,10,237.37025453715688,10,13,189047203.12030062,340531.51353095745,189122573.85054252,188971832.39005876,358.6632278026657,135864182.0961989,102500225.71452856,12858370.952421425,20505585.429248918,4811.688858325591,5702.759999999999,358.334838096857,3.530578243969426,0.01589954683111666,0.9777476429965033,c046_r01_A_steiner.csv,189059134.15721744,180980940.3771719,188830167.34986404,135704809.62848556,180773042.58127326,188830167.34986404,180773042.58127326,0.0,129200385.5873307,102363620.74220283,6331179.415878955,20505585.429248918,6023.239675088242,5702.76,4.255636633265853,357.42413828135227,0.01880918690196929,0.9757796126638557,0.0,0.0,0.0,True,8274160.539027363,8349531.269269258,217035.77043658495,0.11480506818102659,4.37676961227619,4.37676961227619,4.414878192101819
yasu,47,60,12,213.37885676884184,12,13,170239471.40392944,3911072.346540663,173254152.32952502,167224790.47833392,314.671709074308,122270448.3174507,94031703.91947241,11446950.653245404,16791793.74473288,4812.371161672847,4835.52,301.8780261298162,3.4319865716756426,0.005673567041454094,0.9755366145688911,c047_r20_B_incremental.csv,170455064.9580735,163177219.33915877,167224790.4783339,120031553.80216464,160221786.63641754,167224790.4783339,160221786.63641754,0.0,114483779.34216887,92112651.47779864,5579334.119637337,16791793.74473288,5623.610615520065,4835.52,3.9174767084508195,289.0843431853243,0.018045524925293484,0.9755366145688911,0.0,0.0,0.0,True,10017684.767511904,13032365.693107486,3014680.9255955517,1.7708472076035635,5.884466560485736,5.884466560485736,7.522108715940185
yasu,48,60,4,96.6876434516625,4,5,60699940.87463536,7.450580596923828e-09,60699940.874635346,60699940.874635346,87.79948070012456,43237052.14363971,31919922.105018687,3694987.017503114,7622143.021117919,2174.812367393759,2102.4,87.79948070012455,1.5415268780371634,0.001004248728515284,0.9770365908446733,c048_r00_A_steiner.csv,60699940.87463535,58647605.76236068,60699940.87463535,43237052.14363971,58647605.76236068,60699940.87463535,58647605.76236068,0.0,41528567.01608452,31919922.105018683,1986501.8899479192,7622143.021117919,2604.872724864297,2102.4,1.7988985588396544,87.79948070012455,0.003195256041429027,0.9750049803436602,0.0,0.0,0.0,True,2052335.112274684,2052335.112274669,7.450580596923828e-09,1.2274444570401875e-14,3.381115504730733,3.381115504730733,3.3811155047307095
yasu,49,60,7,317.426950565757,7,12,157304353.96559635,0.0,157304353.96559638,157304353.96559638,221.07013560139544,110935918.56788659,78160520.3402093,9126753.390034884,23648644.83764239,7371.5998338774925,6307.2,221.07013560139538,5.131569228578307,0.0073378613340840575,0.9776125209452813,c049_r00_A_steiner.csv,157304353.96559635,152734518.66558522,157304353.96559635,110935918.56788659,152734518.66558522,157304353.96559635,152734518.66558522,0.0,107195360.61156315,78160520.3402093,5386195.433711434,23648644.837642394,8180.874214926893,6307.199999999999,5.615883358125457,221.07013560139535,0.023290888589916434,0.9737192883833514,0.0,0.0,0.0,True,4569835.300011128,4569835.300011158,0.0,0.0,2.9050914261474197,2.9050914261474197,2.9050914261474383
yasu,50,60,7,209.18746611962143,7,10,138126848.632429,0.0,138126848.63242903,138126848.63242903,238.15870773693314,98642768.61857413,73223806.16053997,8953967.693423329,16464994.764610833,4629.946437522032,4511.399999999999,238.15870773693314,3.285813621741882,0.002414662389734682,0.9770761984394751,c050_r00_A_steiner.csv,138126848.632429,132892163.84368582,138126848.632429,98642768.61857413,132892163.84368582,138126848.632429,132892163.84368582,0.0,94306856.50585721,73223806.16053997,4618055.580706416,16464994.76461083,5676.171979237357,4511.399999999999,3.911932308322326,238.15870773693317,0.00769989569952293,0.9736249975126644,0.0,0.0,0.0,True,5234684.788743183,5234684.788743213,0.0,0.0,3.789766320285251,3.789766320285251,3.789766320285272
yasu,51,60,9,355.30317390023095,9,15,190369980.2728889,0.0,190369980.2728889,190369980.2728889,265.59304535937457,134761692.24748254,96088956.80390616,11139826.133984365,27532909.309592023,7944.375467383801,7428.479999999997,265.5930453593745,5.602349549892458,0.008085988675633636,0.9764915329874,c051_r00_A_steiner.csv,190369980.2728889,184566995.02252948,190369980.2728889,134761692.24748254,184566995.02252948,190369980.2728889,184566995.02252948,0.0,129682113.14283817,96088956.80390617,6060247.029339962,27532909.309592023,9740.272128402134,7428.479999999997,6.677112508544219,265.5930453593745,0.025730152215367,0.9741620910444009,0.0,0.0,0.0,True,5802985.250359416,5802985.250359416,0.0,0.0,3.048266980981473,3.048266980981473,3.048266980981473
yasu,52,60,6,136.4629091485763,6,7,189348498.8477271,0.0,189348498.8477271,189348498.8477271,565.1629863519603,138003522.23082063,111024447.95279408,16229074.65879901,10749999.619227536,3062.9579086111567,2987.16,565.1629863519604,2.1740418311586422,0.0022727029471008627,0.9775526183784933,c052_r00_A_steiner.csv,189348498.8477271,177647072.80651203,189348498.8477271,138003522.23082063,177647072.80651203,189348498.8477271,177647072.80651203,0.0,129114974.14626071,111024447.95279408,7340526.574239109,10749999.619227536,3528.415194524412,2987.16,2.452596973329511,565.1629863519605,0.007221835139703078,0.9755671538735734,0.0,0.0,0.0,True,11701426.041215062,11701426.041215062,0.0,0.0,6.179835653529674,6.179835653529674,6.179835653529674
yasu,53,60,7,260.59249728783334,7,11,165228312.44594067,0.0,165228312.4459407,165228312.4459407,313.2065907897167,117773250.52373962,88230988.6184575,11130164.769742917,18412097.135539208,6419.802553499423,5037.000000000001,313.20659078971664,4.416961587281294,0.004673052605085104,0.9769563645330688,c053_r00_A_steiner.csv,165228312.44594067,158507082.664682,165228312.44594067,117773250.5237396,158507082.664682,165228312.44594067,158507082.664682,0.0,112473093.00142807,88230988.6184575,5830007.24743138,18412097.135539208,7140.738463837345,5037.000000000001,4.848409135913479,313.20659078971664,0.014893449631527443,0.9742278280604826,0.0,0.0,0.0,True,6721229.7812586725,6721229.781258702,0.0,0.0,4.067843871163256,4.067843871163256,4.067843871163273
yasu,54,60,7,370.5906147977919,7,13,170983277.0827319,0.0,170983277.08273193,170983277.08273193,234.2265417019835,120031754.37545164,83883981.25529754,9755663.542549588,26392109.577604536,9135.54855300335,7016.759999999999,234.22654170198356,6.268212788382407,0.006293578604127657,0.975447952725073,c054_r00_A_steiner.csv,170983277.0827319,166147403.9651053,170983277.0827319,120031754.37545165,166147403.9651053,170983277.0827319,166147403.9651053,0.0,116162144.18161477,83883981.25529754,5886053.348712705,26392109.577604536,9785.201399284128,7016.759999999999,6.657000645902757,234.22654170198354,0.019969347897034768,0.9753649058977621,0.0,0.0,0.0,True,4835873.117626607,4835873.117626637,0.0,0.0,2.828272565677124,2.828272565677124,2.828272565677141
yasu,55,60,1,366.7254144051177,1,11,100137083.04835752,0.0,100137083.04835752,100137083.04835752,0.0,67442236.96380238,41250000.0,3300000.0,22892236.963802386,10042.24927694038,6070.6799999999985,0.0,6.70283217947682,0.0,0.9759692585932785,singleton_co_located_source,100137083.04835752,100137083.04835752,100137083.04835752,67442236.96380238,100137083.04835752,100137083.04835752,100137083.04835752,0.0,67442236.96380238,41250000.0,3300000.0,22892236.963802386,10042.24927694038,6070.6799999999985,6.70283217947682,0.0,0.0,0.9759692585932785,0.0,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yasu,56,60,3,292.6331705182787,3,10,138354102.05951524,0.0,138354102.05951524,138354102.05951524,212.76730730678614,97220698.71382041,69415096.09601793,8319182.682669652,19486419.93513287,7645.294350198955,5203.4400000000005,212.76730730678614,5.169363022794519,0.00872414171535087,0.9754484462237363,c056_r00_A_steiner.csv,138354102.05951524,133987922.03990957,138354102.05951524,97220698.71382043,133987922.03990957,138354102.05951524,133987922.03990957,0.0,93802435.20216596,69415096.09601793,4900919.171015165,19486419.93513287,8055.887570167911,5203.4400000000005,5.415084501916797,212.7673073067861,0.027752218824940483,0.9754484462237363,0.0,0.0,0.0,True,4366180.019605666,4366180.019605666,0.0,0.0,3.15580091562987,3.15580091562987,3.15580091562987
